Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10868226,409
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2888462,6983
* Adore,71851226,23082
* All My Love,83588807,10324
* All My Love - French Version,747874,100
* Arturo Sandoval,3973121,1323
* Bang Bang,1663955991,444972
* Bang Bang - 3LAU Extended Mix,111031,0
* Bang Bang - 3LAU Remix,24512175,1727
* Bang Bang - A Cappella,208654,339
* Bang Bang - Dada Life Remix,6437078,152
* Bang Bang - Imanos & Gramercy Remix,3263378,301
* Bang Bang - Kat Krazy Extended Mix,177373,0
* Bang Bang - Kat Krazy Remix,2472938,100
* Bang Bang - Super Stylers Remix,1512154,116
* Bang Bang - iLL BLU Mix Radio Edit,112876,1864
* Bed (feat. Ariana Grande),323333690,31346
* Dance To This (feat. Ariana Grande),331060559,52877
* Dancing Through Life,94435611,47043
* Dear Old Shiz,35137666,13596
* Defying Gravity,206595657,116560
* Defying Gravity - Edit,22413606,22192
* Die For You (with Ariana Grande) - Remix,1275974009,408683
"* E più ti penso - From ""Once Upon A Time In America""",31424634,3366
* Every Day More Wicked,11481205,22749
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",118110317,23513
* For Good,36302675,88962
* For Good - Edit,1011018,6303
* For Good - Live from the Gershwin Theatre,11303206,15503
* For Good - Sing-Along,144007,379
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,4017508,6643
* Get On Your Knees,99337750,10123
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),64116758,24021
* Good as Hell (feat. Ariana Grande) - Remix,468877341,39212
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147099002,9610
* Hotel Rock Bottom (feat. Ariana Grande),2688884,1904
* I Don't Do Drugs (feat. Ariana Grande),234641978,51498
* I Don't Know Why (I Just Do),3839823,3896
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21494479,739
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18617633,6447
"* Mama, I'm a Big Girl Now",15963627,2498
* Met Him Last Night,148600277,21715
* Met Him Last Night - Dave Audé Remix,10522476,995
* My Favorite Part,438710598,110271
* No One Mourns the Wicked,87221659,43026
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135289340,3577
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1829244,1102
* One Short Day,47682787,21021
* Over And Over Again - Elephante Uptempo Radio Version,4907531,324
* Popular Song (MIKA & Ariana Grande),151901001,26646
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1222953990,172759
* Rain On Me (with Ariana Grande) - Arca Remix,5899286,857
* Rain On Me - Purple Disco Machine Remix,3689064,647
* Rain On Me - Purple Disco Machine Remix - Edit,33996347,5137
* Rain On Me - Ralphi Rosario Remix,1414047,207
* Rain On Me - Ralphi Rosario Remix - Edit,2175455,506
* Research,38510313,8389
* Rule The World,64153614,9730
"* Santa, Can't You Hear Me",288579457,8070
"* Santa, Can't You Hear Me - Live",13899265,1699
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2149952563,864714
"* Still Hurting - From ""The Last Five Years""",3620735,1840
* Sympathy is a knife featuring ariana grande,100215262,51891
* The Wizard And I - Live,7091987,1445
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1672414,1705
* Without Love,5100202,593
* Wonderful,13408311,37369
* You Can't Stop the Beat,10672659,1314
* You Don't Own Me (Feat. Ariana Grande),10494233,3295
34+35,1160058961,250743
34+35 - live from Vevo,615635,2283
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",290272664,47519
7 rings,2762499170,743194
7 rings (feat. 2 Chainz) - Remix,28889367,5226
7 rings - live,14977119,3600
A Little More Homework (feat. Graham Phillips) - Single Version,3013884,204
Almost Is Never Enough (with Nathan Sykes),377371069,125110
Almost Is Never Enough - Soundtrack Version,8922171,737
Baby I,169353502,44016
Baby I - Cosmic Dawn Radio Edit,221568,39
Baby I - Live from London,7649247,3272
Bad Decisions,119180373,22052
Bad To You (with Normani & Nicki Minaj),73651560,5065
Be Alright,327571676,43666
Be My Baby,140058704,72530
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",309436880,49138
Best Mistake,268335649,63203
Better Left Unsaid,36838156,8256
Brand New You (feat. Brynn Williams & Caitlin Gann),4641308,603
Break Free,1184243068,511371
Break Free - A Cappella,192208,542
Break Free - Zedd's Extended Mix,931173,2794
Break Your Heart Right Back,94744181,12884
Cadillac Song,4637649,3647
Come So Far (Got So Far to Go),5617246,434
Dangerous Woman,1554839826,593223
Daydreamin',234201955,73984
Daydreamin' - Live from London,8293216,3272
December,99555670,9665
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),420612030,56311
Everyday,742157015,389865
Focus,355119622,52419
God is a woman,1251045514,391257
Got Her Own (with Victoria Monét),18582996,3152
Greedy,345879557,105518
Hampstead,95528689,146366
Hampstead - a cappella,1383544,2143
Hampstead - instrumental,224627,612
Hands On Me,63415641,18250
Honeymoon Avenue,226305123,91535
Honeymoon Avenue - Live from London,14050949,5631
How I Look On You,40870143,9814
I Don't Care,68252598,11127
I'm Not That Girl (Reprise),8596496,15821
Into You,1909587562,946845
Into You - 3LAU Remix,68013957,8980
Into You - Alex Ghenea Remix,19885078,4411
Intro,41793023,10166
Jason's Song (Gave It Away),37666307,9801
Just A Little Bit Of Your Heart,198894572,23961
Just Look Up (From Don't Look Up),85397862,6441
Knew Better / Forever Boy,113699195,21764
Last Christmas,326131468,12567
Leave Me Lonely,124683738,23954
Let Me Love You,539772981,241673
Love Is Everything,33351192,1181
Love Me Harder,1325568348,976996
Love Me Harder - A Cappella,275010,809
Love Me Harder - Alex Ghenea Remix,557302,61
Love Me Harder - Gregor Salto Amsterdam Mix,120547,7
Love Me Harder - Instrumental,267917,1057
Lovin' It,44507984,8785
MONOPOLY (with Victoria Monét),202921896,20020
Moonlight,257502053,66795
My Everything,219853112,65526
NASA,346107095,46639
Nobody (with Chaka Khan),10102089,1338
Not Just On Christmas,40875255,1780
One Last Time,2027049738,755099
One Last Time (Attends-Moi),12455533,4672
One Last Time - A Cappella,592550,1323
One Last Time - Gazzo Remix,533656,63
One Last Time - Instrumental,123662,236
Only 1,74349182,20090
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1453784,1701
Piano,78892439,9774
Popular,160635881,89413
Popular - Edit,5676882,3109
Popular - Live from the Dolby Theatre,922806,1129
Problem,1095346982,387308
Problem - A Cappella,1509808,1573
Problem - Dave Aude Twerk Edit,134116,7
Problem - Dawin Remix,9753381,989
Problem - Kassiano Remix,1862062,47
Problem - Noodles & Devastator Remix,2590414,198
Problem - Wayne G Radio Edit,128315,6
Put Your Hearts Up,30613710,4189
R.E.M,225447962,52591
Right There (feat. Big Sean),134612161,40180
Right There - 7th Heaven Radio Edit,278974,44
Right There - Live from London (feat. Big Sean),6126789,2278
Santa Baby,246342741,2292
Santa Tell Me,1513578945,53554
Saturn Returns Interlude,89021530,44040
Saturn Returns Interlude - a cappella,442897,759
Saturn Returns Interlude - instrumental,447010,652
Side To Side,1829239782,670311
Side To Side - Phantoms Remix,3900338,295
Side To Side - Slushii Remix,16854843,1270
Snow In California,80408525,1839
Sometimes,114524043,29602
Somewhere Over The Rainbow - Live From Manchester,19462176,2540
Step On Up,54446338,21242
Stuck with U (with Justin Bieber),1403982772,393994
Tattooed Heart,173280588,50158
Tattooed Heart - Live from London,10532558,5942
Thank Goodness - Live from the Dolby Theatre,3275199,4180
Thank Goodness / I Couldn't Be Happier,15964212,33885
The Girl in the Bubble,17595578,26594
The Way (feat. Mac Miller),576783863,167834
The Way - JdB Radio,117425,39
The Way - Live from London (feat. Mac Miller),15696242,6086
They Don't Know,112153780,17103
Thinking Bout You,175605705,49619
Too Close,4891303,4536
Touch It,206242771,83544
True Love,50730696,2359
What Is This Feeling?,157868363,80726
Why Try,132694702,26415
Winter Things,136850859,4770
Wit It This Christmas,48716660,1609
You Don't Know Me,61266437,12472
You'll Never Know,59286656,13457
"Zero To Hero - From ""Hercules""",32445577,3043
bad idea,327982588,66317
bad idea - live,15020553,3510
be alright - live,12005293,2302
better off,179810666,46753
blazed (feat. Pharrell Williams),71914797,10328
bloodline,615852134,433068
borderline (feat. Missy Elliott),88530086,20676
boyfriend (with Social House),1051777224,407326
break free - live,9879193,2575
"break up with your girlfriend, i'm bored",1117425317,213384
"break up with your girlfriend, i'm bored - live",13763211,2923
break your heart right back - live,8601325,1713
breathin,710468587,98358
breathin - live,15833962,4516
bye,307367178,183684
bye - a cappella,772457,1155
bye - instrumental,240363,563
dandelion,110401399,102142
dandelion - a cappella,792055,1073
dandelion - instrumental,262388,537
dangerous woman - live,11891446,3229
don't wanna break up again,196699003,107282
don't wanna break up again - a cappella,669418,1301
don't wanna break up again - instrumental,218345,499
don't wanna break up again - live version,6401961,4029
eternal sunshine,285318621,179158
eternal sunshine - a cappella,998052,2000
