Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,9894131,20724
* Adore,69846631,32471
* All My Love,38205227,10370
* All My Love (Remix),82554743,10828
* All My Love - French Version,739061,97
* Arturo Sandoval,3839947,1540
* Bang Bang,1618276031,521502
* Bang Bang - 3LAU Extended Mix,110685,3
* Bang Bang - 3LAU Remix,24322713,2223
* Bang Bang - A Cappella,180801,242
* Bang Bang - Dada Life Remix,6419560,179
* Bang Bang - Imanos & Gramercy Remix,3233010,337
* Bang Bang - Kat Krazy Extended Mix,176957,3
* Bang Bang - Kat Krazy Remix,2462621,128
* Bang Bang - Super Stylers Remix,1501307,112
* Bang Bang - iLL BLU Mix Radio Edit,112629,3
* Bed (feat. Ariana Grande),320010864,42301
* Dance To This (feat. Ariana Grande),325963859,54296
* Dancing Through Life,87153378,202130
* Dear Old Shiz,33037923,63846
* Defying Gravity,189631905,424025
* Defying Gravity - Edit,18490212,120384
* Die For You (with Ariana Grande) - Remix,1230547465,536633
"* E più ti penso - From ""Once Upon A Time In America""",31089206,4066
* Every Day More Wicked,6608579,174755
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",115689139,25231
* For Good,16803948,660306
* For Good - Live from the Gershwin Theatre,7597289,114603
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,2634055,40582
* Get On Your Knees,98168513,13996
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62123555,19632
* Good as Hell (feat. Ariana Grande) - Remix,465092976,48911
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146230212,8955
* Hotel Rock Bottom (feat. Ariana Grande),2481896,2659
* I Don't Do Drugs (feat. Ariana Grande),229357362,56668
* I Don't Know Why (I Just Do),3364135,7838
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),20549084,23539
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18084405,6264
"* Mama, I'm a Big Girl Now",15721023,2817
* Met Him Last Night,146320375,23557
* Met Him Last Night - Dave Audé Remix,10415868,1238
* My Favorite Part,426874468,145346
* No One Mourns the Wicked,80628827,184678
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),123201130,318138
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1717021,1740
* One Short Day,44588325,85771
* Over And Over Again - Elephante Uptempo Radio Version,4884106,335
* Popular Song,148770224,43915
* Quit,269684741,47174
* Rain On Me (with Ariana Grande),1203881407,193041
* Rain On Me (with Ariana Grande) - Arca Remix,5815763,936
* Rain On Me - Purple Disco Machine Remix,3622586,748
* Rain On Me - Purple Disco Machine Remix - Edit,33426941,6903
* Rain On Me - Ralphi Rosario Remix,1390774,286
* Rain On Me - Ralphi Rosario Remix - Edit,2121595,691
* Research,37700592,9426
* Rule The World,63179844,9882
"* Santa, Can't You Hear Me",234118284,1607476
"* Santa, Can't You Hear Me - Live",11983084,69851
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2048823267,1130632
"* Still Hurting - From ""The Last Five Years""",3361280,5284
* Sympathy is a knife featuring ariana grande,94681692,78287
* The Wizard And I - Live,6816523,6717
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1330289,13509
* Without Love,5034638,866
* Wonderful,6570451,214782
* You Can't Stop the Beat,10557518,1317
* You Don't Own Me (Feat. Ariana Grande),10168237,7157
34+35,1132497048,308889
34+35 - live from Vevo,344647,4012
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",285410188,52605
7 rings,2680975306,895439
7 rings (feat. 2 Chainz) - Remix,28388927,6411
7 rings - live,14556814,4526
A Little More Homework (feat. Graham Phillips) - Single Version,2994074,202
Almost Is Never Enough,365876007,138842
Almost Is Never Enough - Soundtrack Version,8852517,634
Baby I,164618019,57895
Baby I - Cosmic Dawn Radio Edit,218023,47
Baby I - Live from London,7298860,4347
Bad Decisions,116723371,29965
Bad To You (with Normani & Nicki Minaj),73121076,6192
Be Alright,322636220,59765
Be My Baby,133277440,67035
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",304538126,64195
Best Mistake,261432154,73164
Better Left Unsaid,35964372,10263
Brand New You (feat. Brynn Williams & Caitlin Gann),4582611,1257
Break Free,1129316849,541685
Break Free - A Cappella,156564,369
Break Free - Zedd's Extended Mix,687793,1254
Break Your Heart Right Back,93360865,16718
Cadillac Song,4262047,4272
Come So Far (Got So Far to Go),5573594,522
Dangerous Woman,1491449481,692996
Daydreamin',226637833,92254
Daydreamin' - Live from London,7938502,4221
December,93218993,172347
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),415155741,63208
Everyday,703009637,476110
Focus,348757074,60821
God is a woman,1216928825,380475
Got Her Own (with Victoria Monét),18289137,3165
Greedy,333206171,120518
Hampstead,78974009,187014
Hampstead - a cappella,1148684,3202
Hampstead - instrumental,173795,549
Hands On Me,61292854,23863
Honeymoon Avenue,217224802,112037
Honeymoon Avenue - Live from London,13430282,7391
How I Look On You,39880161,11879
I Don't Care,67053720,13464
I'm Not That Girl (Reprise),5064955,134448
Into You,1807155715,1064651
