Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10852344,579
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2606003,12450
* Adore,71320334,22770
* All My Love,38767333,11114
* All My Love (Remix),83186014,12899
* All My Love - French Version,744459,116
* Arturo Sandoval,3923513,1329
* Bang Bang,1646503708,497192
* Bang Bang - 3LAU Extended Mix,110847,2
* Bang Bang - 3LAU Remix,24437300,1973
* Bang Bang - A Cappella,196495,263
* Bang Bang - Dada Life Remix,6430356,190
* Bang Bang - Imanos & Gramercy Remix,3251726,328
* Bang Bang - Kat Krazy Extended Mix,177251,10
* Bang Bang - Kat Krazy Remix,2468977,114
* Bang Bang - Super Stylers Remix,1508251,140
* Bang Bang - iLL BLU Mix Radio Edit,112802,5
* Bed (feat. Ariana Grande),322133046,38263
* Dance To This (feat. Ariana Grande),329102585,53654
* Dancing Through Life,92583282,59235
* Dear Old Shiz,34662248,16579
* Defying Gravity,201922276,150079
* Defying Gravity - Edit,21516390,30008
* Die For You (with Ariana Grande) - Remix,1258353917,500771
"* E più ti penso - From ""Once Upon A Time In America""",31301931,3368
* Every Day More Wicked,10623065,31787
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117180656,29661
* For Good,32522037,135538
* For Good - Edit,752292,9105
* For Good - Live from the Gershwin Theatre,10522497,26451
* For Good - Sing-Along,128567,566
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3726619,9353
* Get On Your Knees,98915549,12630
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63286274,21673
* Good as Hell (feat. Ariana Grande) - Remix,467390465,42623
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146741696,10351
* Hotel Rock Bottom (feat. Ariana Grande),2614044,2011
* I Don't Do Drugs (feat. Ariana Grande),232584261,57436
* I Don't Know Why (I Just Do),3677065,4262
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21459750,992
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18427730,6064
"* Mama, I'm a Big Girl Now",15868541,2881
* Met Him Last Night,147716330,22477
* Met Him Last Night - Dave Audé Remix,10482399,1091
* My Favorite Part,433653488,143733
* No One Mourns the Wicked,85633529,51934
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135141614,5259
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1795208,1066
* One Short Day,46925321,25754
* Over And Over Again - Elephante Uptempo Radio Version,4895123,277
* Popular Song (MIKA & Ariana Grande),150788038,30781
* Quit,272274700,41586
* Rain On Me (with Ariana Grande),1215580242,212126
* Rain On Me (with Ariana Grande) - Arca Remix,5865251,982
* Rain On Me - Purple Disco Machine Remix,3662524,853
* Rain On Me - Purple Disco Machine Remix - Edit,33777703,6370
* Rain On Me - Ralphi Rosario Remix,1405240,253
* Rain On Me - Ralphi Rosario Remix - Edit,2155463,504
* Research,38223682,9440
* Rule The World,63767132,11132
"* Santa, Can't You Hear Me",288219495,13043
"* Santa, Can't You Hear Me - Live",13832084,2278
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2112614397,1090563
"* Still Hurting - From ""The Last Five Years""",3539508,2203
* Sympathy is a knife featuring ariana grande,98031778,59016
* The Wizard And I - Live,7022589,2103
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1605914,2470
* Without Love,5074679,840
* Wonderful,11977339,49847
* You Can't Stop the Beat,10627313,1384
* You Don't Own Me (Feat. Ariana Grande),10374286,3627
34+35,1149841065,281519
34+35 - live from Vevo,520933,2558
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",288368566,53469
7 rings,2732097843,848951
7 rings (feat. 2 Chainz) - Remix,28709327,5044
7 rings - live,14824683,4493
A Little More Homework (feat. Graham Phillips) - Single Version,3006628,228
Almost Is Never Enough (with Nathan Sykes),372647174,130482
Almost Is Never Enough - Soundtrack Version,8893751,775
Baby I,167550324,52952
Baby I - Cosmic Dawn Radio Edit,220288,35
Baby I - Live from London,7515165,3568
Bad Decisions,118222230,25999
Bad To You (with Normani & Nicki Minaj),73452776,5793
Be Alright,325722636,53450
Be My Baby,137504423,66867
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",307581741,49783
Best Mistake,265575897,73193
Better Left Unsaid,36503245,9132
Brand New You (feat. Brynn Williams & Caitlin Gann),4620566,576
Break Free,1162363953,566800
Break Free - A Cappella,174842,434
Break Free - Zedd's Extended Mix,830158,3176
Break Your Heart Right Back,94208461,14866
Cadillac Song,4490646,4086
Come So Far (Got So Far to Go),5600864,475
Dangerous Woman,1530573057,719169
Daydreamin',231355372,75874
Daydreamin' - Live from London,8157937,3770
December,99102267,15057
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),418474124,64127
Everyday,727696140,399404
Focus,352596847,66560
God is a woman,1237671174,361227
Got Her Own (with Victoria Monét),18461919,3244
Greedy,340990269,141297
Hampstead,89529883,176911
Hampstead - a cappella,1297790,2347
Hampstead - instrumental,205426,457
Hands On Me,62613537,24351
Honeymoon Avenue,222728551,95103
Honeymoon Avenue - Live from London,13809831,6958
How I Look On You,40490747,11420
I Don't Care,67801067,12449
I'm Not That Girl (Reprise),8009688,21653
Into You,1870579329,1117781
Into You - 3LAU Remix,67608904,11546
Into You - Alex Ghenea Remix,19705687,5087
Intro,41399519,10945
Jason's Song (Gave It Away),37260903,11646
Just A Little Bit Of Your Heart,197835953,27372
Just Look Up (From Don't Look Up),85123021,7951
Knew Better / Forever Boy,112795183,24549
Last Christmas,325598289,18647
Leave Me Lonely,123663380,27375
Let Me Love You,528354589,327127
Love Is Everything,33301093,1820
Love Me Harder,1286464041,982081
Love Me Harder - A Cappella,246932,511
Love Me Harder - Alex Ghenea Remix,554816,78
