Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10837422,954
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2322765,19948
* Adore,70887698,24828
* All My Love,38546871,10931
* All My Love (Remix),82909753,12074
* All My Love - French Version,742263,100
* Arturo Sandoval,3894718,1581
* Bang Bang,1635915395,523841
* Bang Bang - 3LAU Extended Mix,110780,3
* Bang Bang - 3LAU Remix,24392481,1898
* Bang Bang - A Cappella,191259,231
* Bang Bang - Dada Life Remix,6426152,187
* Bang Bang - Imanos & Gramercy Remix,3244573,380
* Bang Bang - Kat Krazy Extended Mix,177131,5
* Bang Bang - Kat Krazy Remix,2466477,119
* Bang Bang - Super Stylers Remix,1505637,135
* Bang Bang - iLL BLU Mix Radio Edit,112727,2
* Bed (feat. Ariana Grande),321354518,39539
* Dance To This (feat. Ariana Grande),327935863,56406
* Dancing Through Life,91158096,81319
* Dear Old Shiz,34265270,25302
* Defying Gravity,198641409,188636
* Defying Gravity - Edit,20743696,40248
* Die For You (with Ariana Grande) - Remix,1247839146,483135
"* E più ti penso - From ""Once Upon A Time In America""",31229443,3433
* Every Day More Wicked,9766241,56527
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116600408,30163
* For Good,28930935,214222
* For Good - Edit,454435,11480
* For Good - Live from the Gershwin Theatre,9837184,37601
* For Good - Sing-Along,110197,997
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3469516,14904
* Get On Your Knees,98640513,14048
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62829101,20349
* Good as Hell (feat. Ariana Grande) - Remix,466522369,43741
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146542449,9645
* Hotel Rock Bottom (feat. Ariana Grande),2566545,2228
* I Don't Do Drugs (feat. Ariana Grande),231374017,58775
* I Don't Know Why (I Just Do),3569767,4759
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21432083,1753
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18307234,5694
"* Mama, I'm a Big Girl Now",15809824,2757
* Met Him Last Night,147192294,25438
* Met Him Last Night - Dave Audé Remix,10456988,1611
* My Favorite Part,430885896,116303
* No One Mourns the Wicked,84353298,74285
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),134989553,12949
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1770621,1321
* One Short Day,46319768,36100
* Over And Over Again - Elephante Uptempo Radio Version,4889025,258
* Popular Song,150062633,32798
* Quit,271484548,44000
* Rain On Me (with Ariana Grande),1211185999,219190
* Rain On Me (with Ariana Grande) - Arca Remix,5846198,854
* Rain On Me - Purple Disco Machine Remix,3646879,752
* Rain On Me - Purple Disco Machine Remix - Edit,33648753,6420
* Rain On Me - Ralphi Rosario Remix,1400201,309
* Rain On Me - Ralphi Rosario Remix - Edit,2143199,636
* Research,38011936,8390
* Rule The World (feat. Ariana Grande),63543954,11279
"* Santa, Can't You Hear Me",287664399,54493
"* Santa, Can't You Hear Me - Live",13771309,4307
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2089367800,1137948
"* Still Hurting - From ""The Last Five Years""",3484835,2934
* Sympathy is a knife featuring ariana grande,96806739,56278
* The Wizard And I - Live,6968861,3263
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1548463,3580
* Without Love,5058639,665
* Wonderful,10676259,74533
* You Can't Stop the Beat,10600073,1267
* You Don't Own Me (Feat. Ariana Grande),10316248,4132
34+35,1143311841,294130
34+35 - live from Vevo,458369,2818
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",287237937,53453
7 rings,2713316965,911742
7 rings (feat. 2 Chainz) - Remix,28599644,6399
7 rings - live,14722077,4671
A Little More Homework (feat. Graham Phillips) - Single Version,3001683,240
Almost Is Never Enough,369900835,133019
Almost Is Never Enough - Soundtrack Version,8876029,807
Baby I,166432154,52076
Baby I - Cosmic Dawn Radio Edit,219514,42
Baby I - Live from London,7435541,3671
Bad Decisions,117636133,26578
Bad To You (with Normani & Nicki Minaj),73328917,6001
Be Alright,324533167,55081
Be My Baby,135916579,75061
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",306423206,54294
Best Mistake,263974143,70826
Better Left Unsaid,36294146,9293
Brand New You (feat. Brynn Williams & Caitlin Gann),4606838,655
Break Free,1149854807,597572
Break Free - A Cappella,168174,319
Break Free - Zedd's Extended Mix,775697,3305
Break Your Heart Right Back,93875546,14916
Cadillac Song,4404040,3815
Come So Far (Got So Far to Go),5590205,438
Dangerous Woman,1515640014,693234
Daydreamin',229594113,80668
Daydreamin' - Live from London,8074860,3717
December,98696938,25067
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),417220429,61619
Everyday,718298097,436109
Focus,351056821,64598
God is a woman,1229685667,357279
Got Her Own (with Victoria Monét),18394983,3442
Greedy,337824244,138467
Hampstead,85383800,199650
Hampstead - a cappella,1243861,2544
Hampstead - instrumental,193559,617
Hands On Me,62070187,26202
Honeymoon Avenue,220642036,98433
Honeymoon Avenue - Live from London,13664022,6125
How I Look On You,40262058,11378
I Don't Care,67509355,12813
I'm Not That Girl (Reprise),7401053,40144
Into You,1845733435,1120558
Into You - 3LAU Remix,67360544,11352
Into You - Alex Ghenea Remix,19597685,5041
Intro,41157227,11159
Jason's Song (Gave It Away),36996489,12213
Just A Little Bit Of Your Heart,197157616,31970
Just Look Up (From Don't Look Up),84945047,8000
Knew Better / Forever Boy,112244959,24413
Last Christmas,325080968,51408
Leave Me Lonely,123032923,28623
Let Me Love You,521065690,350669
Love Is Everything,33256390,3709
Love Me Harder,1265950943,883082
Love Me Harder - A Cappella,235956,510
Love Me Harder - Alex Ghenea Remix,553000,60
Love Me Harder - Gregor Salto Amsterdam Mix,120133,5
Love Me Harder - Instrumental,207388,1010
Lovin' It,43936087,9631
MONOPOLY (with Victoria Monét),201534356,25578
Moonlight,253137191,77123
My Everything,215571771,83081
NASA,342884436,56509
Nobody (with Chaka Khan),10014672,1606
Not Just On Christmas,40729437,4315
One Last Time,1975060002,957063
One Last Time (Attends-Moi),12174495,5019
One Last Time - A Cappella,531035,336
One Last Time - Gazzo Remix,530743,635
One Last Time - Instrumental,108537,266
Only 1,73012969,24194
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1323856,3582
Piano,78209823,11985
Popular,154739733,157189
Popular - Edit,5445870,7428
Popular - Live from the Dolby Theatre,840945,2093
Problem,1069975196,414315
Problem - A Cappella,1430506,1412
Problem - Dave Aude Twerk Edit,133541,12
Problem - Dawin Remix,9684398,1172
Problem - Kassiano Remix,1858232,64
Problem - Noodles & Devastator Remix,2577620,238
Problem - Wayne G Radio Edit,127699,11
Put Your Hearts Up,30332882,5519
R.E.M,221412055,72392
Right There,131802032,54347
Right There - 7th Heaven Radio Edit,276461,55
Right There - Live from London (feat. Big Sean),5970958,2687
Santa Baby,246132811,10551
Santa Tell Me,1508546054,189457
Saturn Returns Interlude,86856359,40145
Saturn Returns Interlude - a cappella,402913,664
Saturn Returns Interlude - instrumental,361855,1184
Side To Side,1781550113,879049
Side To Side - Phantoms Remix,3879706,344
Side To Side - Slushii Remix,16763618,1577
Snow In California,80247104,6087
Sometimes,112469415,39803
Somewhere Over The Rainbow - Live From Manchester,19288214,3178
Step On Up,52994101,26314
Stuck with U (with Justin Bieber),1379439764,426194
Tattooed Heart,169801917,63405
Tattooed Heart - Live from London,10111736,7053
Thank Goodness - Live from the Dolby Theatre,2935630,9988
Thank Goodness / I Couldn't Be Happier,13217962,93117
The Girl in the Bubble,15370530,71672
The Way,563485258,236710
The Way - JdB Radio,115813,28
