Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10815695,8131
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2123285,24313
* Adore,70415953,28466
* All My Love,38445006,9532
* All My Love (Remix),82807419,9175
* All My Love - French Version,741331,101
* Arturo Sandoval,3880784,1534
* Bang Bang,1630877567,599511
* Bang Bang - 3LAU Extended Mix,110748,4
* Bang Bang - 3LAU Remix,24372611,1906
* Bang Bang - A Cappella,188681,276
* Bang Bang - Dada Life Remix,6424259,189
* Bang Bang - Imanos & Gramercy Remix,3241251,364
* Bang Bang - Kat Krazy Extended Mix,177088,3
* Bang Bang - Kat Krazy Remix,2465368,114
* Bang Bang - Super Stylers Remix,1504454,130
* Bang Bang - iLL BLU Mix Radio Edit,112698,4
* Bed (feat. Ariana Grande),321000412,35825
* Dance To This (feat. Ariana Grande),327504899,55292
* Dancing Through Life,90319065,99855
* Dear Old Shiz,34016601,29935
* Defying Gravity,196761981,233957
* Defying Gravity - Edit,20301846,46317
* Die For You (with Ariana Grande) - Remix,1243182317,476055
"* E più ti penso - From ""Once Upon A Time In America""",31191429,3346
* Every Day More Wicked,9180252,69645
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116321082,29598
* For Good,26704607,266348
* For Good - Edit,358537,8774
* For Good - Live from the Gershwin Theatre,9425995,46975
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3303121,19896
* Get On Your Knees,98510409,12552
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62635151,20815
* Good as Hell (feat. Ariana Grande) - Remix,466104266,50864
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146452080,9823
* Hotel Rock Bottom (feat. Ariana Grande),2540618,2097
* I Don't Do Drugs (feat. Ariana Grande),230828215,55989
* I Don't Know Why (I Just Do),3517873,6169
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21404490,8276
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18250285,5392
"* Mama, I'm a Big Girl Now",15785866,2492
* Met Him Last Night,146922297,26600
* Met Him Last Night - Dave Audé Remix,10444158,1149
* My Favorite Part,429788634,109573
* No One Mourns the Wicked,83596923,90636
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),134704907,67412
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1757409,1324
* One Short Day,45958841,43170
* Over And Over Again - Elephante Uptempo Radio Version,4889025,258
* Popular Song,149735605,36412
* Quit,270648531,48189
* Rain On Me (with Ariana Grande),1209048747,259638
* Rain On Me (with Ariana Grande) - Arca Remix,5837821,838
* Rain On Me - Purple Disco Machine Remix,3639889,927
* Rain On Me - Purple Disco Machine Remix - Edit,33587373,7782
* Rain On Me - Ralphi Rosario Remix,1397491,329
* Rain On Me - Ralphi Rosario Remix - Edit,2137066,706
* Research,37953204,8344
* Rule The World,63435545,11127
"* Santa, Can't You Hear Me",286808808,367860
"* Santa, Can't You Hear Me - Live",13710949,16907
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2077476748,2238954
"* Still Hurting - From ""The Last Five Years""",3456141,3185
* Sympathy is a knife featuring ariana grande,96258503,64560
* The Wizard And I - Live,6934957,3738
* Time (feat. Ariana Grande),21449209,2413
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1510268,3781
* Without Love,5051952,660
* Wonderful,9877771,94328
* You Can't Stop the Beat,10587637,1228
* You Don't Own Me (Feat. Ariana Grande),10316248,4132
34+35,1140371969,359034
34+35 - live from Vevo,429939,2852
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",286719503,55667
7 rings,2704313413,1011350
7 rings (feat. 2 Chainz) - Remix,28541257,7372
7 rings - live,14676793,4541
A Little More Homework (feat. Graham Phillips) - Single Version,2999530,234
Almost Is Never Enough,368769122,109371
Almost Is Never Enough - Soundtrack Version,8869038,710
Baby I,165957069,46245
Baby I - Cosmic Dawn Radio Edit,219164,30
Baby I - Live from London,7399473,3742
Bad Decisions,117381629,27392
Bad To You (with Normani & Nicki Minaj),73272648,5666
Be Alright,323999243,56598
Be My Baby,135198692,70879
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",305926603,49041
Best Mistake,263270039,68773
Better Left Unsaid,36201639,9095
Brand New You (feat. Brynn Williams & Caitlin Gann),4600741,543
Break Free,1143822501,692866
Break Free - A Cappella,164831,423
Break Free - Zedd's Extended Mix,748333,4524
Break Your Heart Right Back,93732813,14017
Cadillac Song,4363619,4052
Come So Far (Got So Far to Go),5585595,461
Dangerous Woman,1509148180,682091
Daydreamin',228815630,75727
Daydreamin' - Live from London,8038008,3940
December,98351628,76747
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),416673387,56812
Everyday,714113363,437809
Focus,350415345,70547
God is a woman,1226179197,370569
Got Her Own (with Victoria Monét),18363876,3033
Greedy,336556970,136650
Hampstead,83123454,243614
Hampstead - a cappella,1217193,2924
Hampstead - instrumental,187529,548
Hands On Me,61826285,19837
Honeymoon Avenue,219760824,87993
Honeymoon Avenue - Live from London,13601520,6518
How I Look On You,40157058,10965
I Don't Care,67379710,13055
I'm Not That Girl (Reprise),6970146,51077
Into You,1835028465,1179533
Into You - 3LAU Remix,67239139,13021
Into You - Alex Ghenea Remix,19547012,5103
Intro,41049301,10221
Jason's Song (Gave It Away),36877775,12132
Just A Little Bit Of Your Heart,196853171,29089
Just Look Up (From Don't Look Up),84865538,8919
Knew Better / Forever Boy,112007812,24629
Last Christmas,324280315,337607
Leave Me Lonely,122761965,28408
Let Me Love You,517589209,361549
Love Is Everything,33200407,18062
Love Me Harder,1257261173,886979
Love Me Harder - A Cappella,231497,434
Love Me Harder - Alex Ghenea Remix,552304,57
Love Me Harder - Gregor Salto Amsterdam Mix,120082,13
Love Me Harder - Instrumental,196294,1051
Lovin' It,43841887,9110
