Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10344573,47601
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),1880151,40379
* Adore,69846631,32471
* All My Love,38341504,10013
* All My Love (Remix),82698091,10449
* All My Love - French Version,740304,82
* Arturo Sandoval,3863004,1949
* Bang Bang,1625136720,547765
* Bang Bang - 3LAU Extended Mix,110726,1
* Bang Bang - 3LAU Remix,24351966,2145
* Bang Bang - A Cappella,185562,318
* Bang Bang - Dada Life Remix,6422327,194
* Bang Bang - Imanos & Gramercy Remix,3237643,287
* Bang Bang - Kat Krazy Extended Mix,177039,4
* Bang Bang - Kat Krazy Remix,2464240,124
* Bang Bang - Super Stylers Remix,1503095,130
* Bang Bang - iLL BLU Mix Radio Edit,112666,4
* Bed (feat. Ariana Grande),320582862,38840
* Dance To This (feat. Ariana Grande),326881703,60542
* Dancing Through Life,89179125,124326
* Dear Old Shiz,33662524,36428
* Defying Gravity,194033174,284354
* Defying Gravity - Edit,19722616,59927
* Die For You (with Ariana Grande) - Remix,1237758490,484844
"* E più ti penso - From ""Once Upon A Time In America""",31149667,3595
* Every Day More Wicked,8328660,97713
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116029412,24535
* For Good,23530566,372259
* For Good - Edit,191248,22725
* For Good - Live from the Gershwin Theatre,8844334,68025
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3067932,27003
* Get On Your Knees,98361412,14687
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62400292,22681
* Good as Hell (feat. Ariana Grande) - Remix,465666330,40453
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146349881,9104
* Hotel Rock Bottom (feat. Ariana Grande),2517762,2206
* I Don't Do Drugs (feat. Ariana Grande),230194588,64271
* I Don't Know Why (I Just Do),3455873,5736
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21001226,40565
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18139450,5504
"* Mama, I'm a Big Girl Now",15758497,2879
* Met Him Last Night,146653449,25878
* Met Him Last Night - Dave Audé Remix,10431920,1146
* My Favorite Part,428574994,135336
* No One Mourns the Wicked,82498545,119568
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),128572052,472847
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1737891,1248
* One Short Day,45456517,51259
* Over And Over Again - Elephante Uptempo Radio Version,4884106,335
* Popular Song,149335369,40211
* Quit,269684741,47174
* Rain On Me (with Ariana Grande),1206832664,201088
* Rain On Me (with Ariana Grande) - Arca Remix,5828137,926
* Rain On Me - Purple Disco Machine Remix,3631958,728
* Rain On Me - Purple Disco Machine Remix - Edit,33515103,7217
* Rain On Me - Ralphi Rosario Remix,1394588,301
* Rain On Me - Ralphi Rosario Remix - Edit,2130369,551
* Research,37827750,9243
* Rule The World,63315561,11023
"* Santa, Can't You Hear Me",259890110,2280252
"* Santa, Can't You Hear Me - Live",12915280,78520
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2063863585,1142889
"* Still Hurting - From ""The Last Five Years""",3419253,3787
* Sympathy is a knife featuring ariana grande,95594291,62378
* The Wizard And I - Live,6889214,4904
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1458182,6250
* Without Love,5044252,678
* Wonderful,8740640,125042
* You Can't Stop the Beat,10573979,1193
* You Don't Own Me (Feat. Ariana Grande),10262520,4469
34+35,1136830400,330723
34+35 - live from Vevo,395609,3318
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",286145833,54170
7 rings,2693585230,960673
7 rings (feat. 2 Chainz) - Remix,28468568,5700
7 rings - live,14623158,5494
A Little More Homework (feat. Graham Phillips) - Single Version,2997026,240
Almost Is Never Enough,367512460,113110
Almost Is Never Enough - Soundtrack Version,8861481,675
Baby I,165406542,56208
Baby I - Cosmic Dawn Radio Edit,218636,43
Baby I - Live from London,7357915,4169
Bad Decisions,117098890,28834
Bad To You (with Normani & Nicki Minaj),73205566,7242
Be Alright,323414168,57811
Be My Baby,134363821,70770
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",305339334,55080
Best Mistake,262496198,68880
Better Left Unsaid,36098826,9866
Brand New You (feat. Brynn Williams & Caitlin Gann),4594462,640
Break Free,1137318169,572162
Break Free - A Cappella,161197,312
Break Free - Zedd's Extended Mix,715739,2420
Break Your Heart Right Back,93576151,15213
Cadillac Song,4318431,4123
Come So Far (Got So Far to Go),5580271,464
Dangerous Woman,1501567707,672925
Daydreamin',227914539,85986
Daydreamin' - Live from London,7995296,4045
December,95939192,234596
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),416023865,60822
Everyday,709213138,457389
Focus,349691168,75188
God is a woman,1222141193,397713
Got Her Own (with Victoria Monét),18330984,3245
Greedy,335162317,130507
Hampstead,81251377,151171
Hampstead - a cappella,1188954,2780
Hampstead - instrumental,181801,496
Hands On Me,61607131,23007
Honeymoon Avenue,218720723,102557
Honeymoon Avenue - Live from London,13526170,7333
How I Look On You,40033263,13019
I Don't Care,67236250,13188
I'm Not That Girl (Reprise),6359637,70890
Into You,1822555772,1209218
Into You - 3LAU Remix,67110208,12892
Into You - Alex Ghenea Remix,19491230,5168
Intro,40929393,41967
Jason's Song (Gave It Away),36744997,12341
Just A Little Bit Of Your Heart,196520566,32551
Just Look Up (From Don't Look Up),84771831,8415
Knew Better / Forever Boy,111742470,27147
Last Christmas,309612931,1246969
Leave Me Lonely,122454850,28385
Let Me Love You,513674002,290553
Love Is Everything,31915845,120527
Love Me Harder,1247465478,935315
Love Me Harder - A Cappella,226413,408
Love Me Harder - Alex Ghenea Remix,551568,66
Love Me Harder - Gregor Salto Amsterdam Mix,119999,12
Love Me Harder - Instrumental,180833,1732
Lovin' It,43734034,10522
MONOPOLY (with Victoria Monét),201014759,25175
Moonlight,251590163,74128
My Everything,213949845,74325
NASA,341682041,61742
Nobody (with Chaka Khan),9983002,1553
Not Just On Christmas,39097001,154167
One Last Time,1955029729,1014950
One Last Time (Attends-Moi),12072604,5297
One Last Time - A Cappella,512200,924
One Last Time - Gazzo Remix,529618,68
One Last Time - Instrumental,103860,236
Only 1,72548935,23042
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1231285,5752
Piano,77969373,12743
Popular,151020594,183898
Popular - Edit,5258302,17907
