Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10845802,738
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2481499,15873
* Adore,70887698,24828
* All My Love,38653510,10268
* All My Love (Remix),83061521,13722
* All My Love - French Version,743402,120
* Arturo Sandoval,3910076,1404
* Bang Bang,1641631867,513476
* Bang Bang - 3LAU Extended Mix,110815,2
* Bang Bang - 3LAU Remix,24416444,2486
* Bang Bang - A Cappella,193891,258
* Bang Bang - Dada Life Remix,6428358,211
* Bang Bang - Imanos & Gramercy Remix,3248398,361
* Bang Bang - Kat Krazy Extended Mix,177186,4
* Bang Bang - Kat Krazy Remix,2467755,106
* Bang Bang - Super Stylers Remix,1506972,128
* Bang Bang - iLL BLU Mix Radio Edit,112767,1
* Bed (feat. Ariana Grande),321764204,37564
* Dance To This (feat. Ariana Grande),328641218,59059
* Dancing Through Life,91961069,67707
* Dear Old Shiz,34491854,18622
* Defying Gravity,200466116,156505
* Defying Gravity - Edit,21159255,38768
* Die For You (with Ariana Grande) - Remix,1253358472,503635
"* E più ti penso - From ""Once Upon A Time In America""",31253792,3478
* Every Day More Wicked,10273336,40853
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116904730,27513
* For Good,31035838,176500
* For Good - Edit,647947,0
* For Good - Live from the Gershwin Theatre,10225718,34880
* For Good - Sing-Along,122111,0
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3616626,13374
* Get On Your Knees,98783296,12930
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63066804,21497
* Good as Hell (feat. Ariana Grande) - Remix,466985850,44057
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146644578,9698
* Hotel Rock Bottom (feat. Ariana Grande),2592145,2170
* I Don't Do Drugs (feat. Ariana Grande),232004927,58865
* I Don't Know Why (I Just Do),3628134,5692
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21447740,1478
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18367083,5984
"* Mama, I'm a Big Girl Now",15840789,2869
* Met Him Last Night,147474576,26547
* Met Him Last Night - Dave Audé Remix,10470800,1254
* My Favorite Part,432259615,147845
* No One Mourns the Wicked,85078532,61749
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135084991,6432
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1784548,1392
* One Short Day,46661529,28525
* Over And Over Again - Elephante Uptempo Radio Version,4895123,277
* Popular Song (MIKA & Ariana Grande),150441540,39583
* Quit,271484548,44000
* Rain On Me (with Ariana Grande),1213545033,228829
* Rain On Me (with Ariana Grande) - Arca Remix,5856086,963
* Rain On Me - Purple Disco Machine Remix,3654853,671
* Rain On Me - Purple Disco Machine Remix - Edit,33716813,6445
* Rain On Me - Ralphi Rosario Remix,1402855,232
* Rain On Me - Ralphi Rosario Remix - Edit,2150022,572
* Research,38115958,9188
* Rule The World,63659014,11740
"* Santa, Can't You Hear Me",288053864,28358
"* Santa, Can't You Hear Me - Live",13807147,2680
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2101775241,1168453
"* Still Hurting - From ""The Last Five Years""",3514130,2653
* Sympathy is a knife featuring ariana grande,97451025,61451
* The Wizard And I - Live,6999150,2633
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1580981,2793
* Without Love,5066632,812
* Wonderful,11423349,62536
* You Can't Stop the Beat,10614297,1323
* You Don't Own Me (Feat. Ariana Grande),10374286,3627
34+35,1146760694,325401
34+35 - live from Vevo,492131,3221
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",287832347,57078
7 rings,2723106480,876392
7 rings (feat. 2 Chainz) - Remix,28656738,5124
7 rings - live,14776962,4842
A Little More Homework (feat. Graham Phillips) - Single Version,3004299,276
Almost Is Never Enough (with Nathan Sykes),371318659,127719
Almost Is Never Enough - Soundtrack Version,8885178,758
Baby I,167019217,55212
Baby I - Cosmic Dawn Radio Edit,219926,44
Baby I - Live from London,7478182,3908
Bad Decisions,117952515,31729
Bad To You (with Normani & Nicki Minaj),73394130,5984
Be Alright,325167426,59322
Be My Baby,136785024,83104
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",307036705,60768
Best Mistake,264835511,87446
Better Left Unsaid,36406136,10425
Brand New You (feat. Brynn Williams & Caitlin Gann),4614168,654
Break Free,1156525412,632555
Break Free - A Cappella,171518,295
Break Free - Zedd's Extended Mix,804368,2243
Break Your Heart Right Back,94052127,17280
Cadillac Song,4450460,4244
Come So Far (Got So Far to Go),5595829,552
Dangerous Woman,1523592987,728473
Daydreamin',230521612,91183
Daydreamin' - Live from London,8119152,4190
December,98932262,19466
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),417874471,58039
Everyday,723374074,487018
Focus,351880011,91749
God is a woman,1233982387,419831
Got Her Own (with Victoria Monét),18430272,3312
Greedy,339556994,173284
Hampstead,87626116,220583
Hampstead - a cappella,1271880,2793
Hampstead - instrumental,199989,623
Hands On Me,62361153,26086
Honeymoon Avenue,221707900,109477
Honeymoon Avenue - Live from London,13740185,7191
How I Look On You,40383350,11161
I Don't Care,67667088,14834
I'm Not That Girl (Reprise),7766163,28907
Into You,1858704949,1254329
Into You - 3LAU Remix,67489330,12037
Into You - Alex Ghenea Remix,19655225,5445
Intro,41285115,11700
Jason's Song (Gave It Away),37138319,13218
Just A Little Bit Of Your Heart,197515908,34725
Just Look Up (From Don't Look Up),85036689,9808
Knew Better / Forever Boy,112533680,27334
Last Christmas,325401458,22011
Leave Me Lonely,123370524,32007
Let Me Love You,524991651,380487
Love Is Everything,33282779,2124
Love Me Harder,1276386246,1031535
Love Me Harder - A Cappella,241366,585
Love Me Harder - Alex Ghenea Remix,553979,100
Love Me Harder - Gregor Salto Amsterdam Mix,120213,9
Love Me Harder - Instrumental,217954,982
Lovin' It,44053261,10876
MONOPOLY (with Victoria Monét),201823322,27269
Moonlight,254009555,81078
My Everything,216463624,86397
NASA,343552294,65513
Nobody (with Chaka Khan),10032022,1628
Not Just On Christmas,40770102,3238
One Last Time,1985729445,960928
One Last Time (Attends-Moi),12228552,4949
One Last Time - A Cappella,540984,904
One Last Time - Gazzo Remix,531301,54
One Last Time - Instrumental,111887,350
Only 1,73274698,23825
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1358180,2987
Piano,78350322,13643
Popular,156197284,119559
Popular - Edit,5510356,5343
Popular - Live from the Dolby Theatre,863534,1856
Problem,1074805664,449920
Problem - A Cappella,1445877,1471
Problem - Dave Aude Twerk Edit,133668,16
Problem - Dawin Remix,9697723,1265
Problem - Kassiano Remix,1858981,58
Problem - Noodles & Devastator Remix,2580113,251
Problem - Wayne G Radio Edit,127815,15
Put Your Hearts Up,30389149,5484
R.E.M,222316395,83279
Right There (feat. Big Sean),132374438,57778
Right There - 7th Heaven Radio Edit,276973,49
Right There - Live from London (feat. Big Sean),6002562,2989
Santa Baby,246199665,4755
Santa Tell Me,1510029306,113235
Saturn Returns Interlude,87327541,42840
Saturn Returns Interlude - a cappella,410746,763
Saturn Returns Interlude - instrumental,371437,1537
Side To Side,1791497251,917076
Side To Side - Phantoms Remix,3883697,389
Side To Side - Slushii Remix,16781827,1650
Snow In California,80291975,3643
Sometimes,112905560,39348
Somewhere Over The Rainbow - Live From Manchester,19324106,3280
Step On Up,53291916,28838
Stuck with U (with Justin Bieber),1384320916,463555
Tattooed Heart,170514475,66153
Tattooed Heart - Live from London,10196127,8479
Thank Goodness - Live from the Dolby Theatre,3031038,8005
Thank Goodness / I Couldn't Be Happier,14051550,66306
The Girl in the Bubble,16038916,53709
The Way (feat. Mac Miller),566291638,264571
The Way - JdB Radio,116128,29
The Way - Live from London (feat. Mac Miller),15349930,8854
They Don't Know,111492028,13814
Thinking Bout You,173025539,64215
Too Close,4655713,5634
Touch It,202052521,103674
True Love,50589549,3903
What Is This Feeling?,153732476,107842
Why Try,131252354,37046
Winter Things,136562423,8795
Wit It This Christmas,48626799,2527
You Don't Know Me,60665505,13024
You'll Never Know,58623362,15216
"Zero To Hero - From ""Hercules""",32286031,3603
bad idea,324290714,92289
bad idea - live,14838323,4334
be alright - live,11882515,3381
better off,177072385,68477
blazed (feat. Pharrell Williams),71357059,13887
bloodline,592371770,612838
borderline (feat. Missy Elliott),87427963,27285
boyfriend (with Social House),1031838623,480215
break free - live,9736614,3351
"break up with your girlfriend, i'm bored",1105591361,285990
"break up with your girlfriend, i'm bored - live",13607869,3853
break your heart right back - live,8511598,2218
breathin,704890390,146654
breathin - live,15589064,5988
bye,298054418,262917
