Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,9833300,19589
* Adore,69846631,32471
* All My Love,38184004,10982
* All My Love (Remix),82522711,9644
* All My Love - French Version,738787,110
* Arturo Sandoval,3835287,1396
* Bang Bang,1616763266,491432
* Bang Bang - 3LAU Extended Mix,110678,1
* Bang Bang - 3LAU Remix,24315829,2152
* Bang Bang - A Cappella,179906,343
* Bang Bang - Dada Life Remix,6418965,208
* Bang Bang - Imanos & Gramercy Remix,3231748,365
* Bang Bang - Kat Krazy Extended Mix,176944,4
* Bang Bang - Kat Krazy Remix,2462234,129
* Bang Bang - Super Stylers Remix,1500978,113
* Bang Bang - iLL BLU Mix Radio Edit,112618,1
* Bed (feat. Ariana Grande),319885112,39013
* Dance To This (feat. Ariana Grande),325746675,57221
* Dancing Through Life,86522977,220179
* Dear Old Shiz,32837296,79447
* Defying Gravity,188354370,424820
* Defying Gravity - Edit,18084664,144474
* Die For You (with Ariana Grande) - Remix,1228930906,513702
"* E piÃ¹ ti penso - From ""Once Upon A Time In America""",31089206,4066
* Every Day More Wicked,6039919,236790
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",115616140,24257
* For Good,14749889,805107
* For Good - Live from the Gershwin Theatre,7221519,152893
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,2501640,52528
* Get On Your Knees,98126244,12616
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62084113,19584
* Good as Hell (feat. Ariana Grande) - Remix,464951832,43680
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146203357,8425
* Hotel Rock Bottom (feat. Ariana Grande),2474077,2415
* I Don't Do Drugs (feat. Ariana Grande),229191990,53523
* I Don't Know Why (I Just Do),3338618,7955
* It Was Aâ¦ (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),20480042,23865
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18084405,6264
"* Mama, I'm a Big Girl Now",15715445,2790
* Met Him Last Night,146245952,25097
* Met Him Last Night - Dave AudÃ© Remix,10412227,1187
* My Favorite Part,426453580,122098
* No One Mourns the Wicked,80052116,208634
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),122251299,310220
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1717021,1740
* One Short Day,44320264,101070
* Over And Over Again - Elephante Uptempo Radio Version,4877739,261
* Popular Song,148642597,42383
* Quit,269684741,47174
* Rain On Me (with Ariana Grande),1203300813,203248
* Rain On Me (with Ariana Grande) - Arca Remix,5813019,797
* Rain On Me - Purple Disco Machine Remix,3620449,649
* Rain On Me - Purple Disco Machine Remix - Edit,33406627,6298
* Rain On Me - Ralphi Rosario Remix,1389914,286
* Rain On Me - Ralphi Rosario Remix - Edit,2119557,725
* Research,37634606,8835
* Rule The World,63149116,9562
"* Santa, Canât You Hear Me",229749824,1323661
"* Santa, Canât You Hear Me - Live",11785626,64927
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2045455131,1089714
"* Still Hurting - From ""The Last Five Years""",3350512,5271
* Sympathy is a knife featuring ariana grande,94435645,68376
* The Wizard And I - Live,6801066,9685
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1283012,20434
* Without Love,5032629,898
* Wonderful,5868868,294865
* You Can't Stop the Beat,10554916,1340
* You Don't Own Me (Feat. Ariana Grande),10168237,7157
34+35,1131548534,319837
34+35 - live from Vevo,332060,4409
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",285250245,55525
7 rings,2678313834,910691
7 rings (feat. 2 Chainz) - Remix,28368724,6804
7 rings - live,14542945,4348
A Little More Homework (feat. Graham Phillips) - Single Version,2993415,239
Almost Is Never Enough,365481517,125280
Almost Is Never Enough - Soundtrack Version,8851252,633
Baby I,164445836,52682
Baby I - Cosmic Dawn Radio Edit,217874,51
Baby I - Live from London,7285561,4232
Bad Decisions,116635479,29595
Bad To You (with Normani & Nicki Minaj),73108563,6140
Be Alright,322454466,59863
Be My Baby,133069304,82624
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",304340826,66125
Best Mistake,261210559,74413
Better Left Unsaid,35933229,9873
Brand New You (feat. Brynn Williams & Caitlin Gann),4578296,2205
Break Free,1127680897,573188
Break Free - A Cappella,155514,305
Break Free - Zedd's Extended Mix,683980,1335
Break Your Heart Right Back,93310440,15830
Cadillac Song,4249142,4068
Come So Far (Got So Far to Go),5572557,574
Dangerous Woman,1489309565,735055
Daydreamin',226358944,90400
Daydreamin' - Live from London,7925329,4314
December,92740339,170108
Donât Call Me Angel (Charlieâs Angels) (with Miley Cyrus & Lana Del Rey),415028681,64187
Everyday,701659114,415294
Focus,348572733,59592
God is a woman,1215813768,361905
Got Her Own (with Victoria MonÃ©t),18282964,3327
Greedy,332839090,131420
Hampstead,78382179,146925
Hampstead - a cappella,1138951,3219
Hampstead - instrumental,171856,584
Hands On Me,61221774,22396
Honeymoon Avenue,216878685,121144
Honeymoon Avenue - Live from London,13407491,7501
How I Look On You,39856638,10900
I Don't Care,67013357,13122
Into You,1803931874,1095991
Into You - 3LAU Remix,66905705,13277
Into You - Alex Ghenea Remix,19404514,5078
Intro,40726547,42588
Iâm Not That Girl (Reprise),4623775,189800
Jason's Song (Gave It Away),36532875,13436
Just A Little Bit Of Your Heart,195951247,37757
Just Look Up (From Donât Look Up),84630319,8633
Knew Better / Forever Boy,111272329,30857
Last Christmas,292665056,809667
Leave Me Lonely,121956951,30017
Let Me Love You,508181322,331303
Love Is Everything,30362722,73468
Love Me Harder,1233352061,784229
