Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10867411,380
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2888462,6983
* Adore,71851226,23082
* All My Love,83564666,13402
* All My Love - French Version,747678,86
* Arturo Sandoval,3970191,1440
* Bang Bang,1663011311,496723
* Bang Bang - 3LAU Extended Mix,110994,10
* Bang Bang - 3LAU Remix,24508439,2289
* Bang Bang - A Cappella,207925,451
* Bang Bang - Dada Life Remix,6436746,210
* Bang Bang - Imanos & Gramercy Remix,3262710,355
* Bang Bang - Kat Krazy Extended Mix,177373,3
* Bang Bang - Kat Krazy Remix,2472756,107
* Bang Bang - Super Stylers Remix,1511915,115
* Bang Bang - iLL BLU Mix Radio Edit,112875,2
* Bed (feat. Ariana Grande),323269150,33169
* Dance To This (feat. Ariana Grande),331060559,52877
* Dancing Through Life,94338471,50045
* Dear Old Shiz,35109580,13832
* Defying Gravity,206353980,123471
* Defying Gravity - Edit,22368784,22075
* Die For You (with Ariana Grande) - Remix,1275124597,483580
"* E più ti penso - From ""Once Upon A Time In America""",31401072,3611
* Every Day More Wicked,11434948,23403
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",118061606,24644
* For Good,36121471,95292
* For Good - Edit,998187,6472
* For Good - Live from the Gershwin Theatre,11271676,17959
* For Good - Sing-Along,143244,335
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,4004137,7150
* Get On Your Knees,99314862,11796
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),64067610,23739
* Good as Hell (feat. Ariana Grande) - Remix,468791028,46222
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147078769,10477
* Hotel Rock Bottom (feat. Ariana Grande),2685152,2044
* I Don't Do Drugs (feat. Ariana Grande),234533434,60261
* I Don't Know Why (I Just Do),3832014,4277
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21492925,806
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18617633,6447
"* Mama, I'm a Big Girl Now",15958390,2882
* Met Him Last Night,148554194,25632
* Met Him Last Night - Dave Audé Remix,10520447,1157
* My Favorite Part,438472328,132374
* No One Mourns the Wicked,87134421,43723
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135282176,3634
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1829244,1102
* One Short Day,47639443,21816
* Over And Over Again - Elephante Uptempo Radio Version,4907531,324
* Popular Song (MIKA & Ariana Grande),151844174,33082
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1222584828,207583
* Rain On Me (with Ariana Grande) - Arca Remix,5897464,1001
* Rain On Me - Purple Disco Machine Remix,3687605,799
* Rain On Me - Purple Disco Machine Remix - Edit,33984665,6912
* Rain On Me - Ralphi Rosario Remix,1413583,253
* Rain On Me - Ralphi Rosario Remix - Edit,2174441,585
* Research,38510313,8389
* Rule The World,64133673,11559
"* Santa, Can't You Hear Me",288563118,8576
"* Santa, Can't You Hear Me - Live",13896023,1770
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2148115302,1023416
"* Still Hurting - From ""The Last Five Years""",3616703,2458
* Sympathy is a knife featuring ariana grande,100108866,62051
* The Wizard And I - Live,7088702,1728
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1669133,1584
* Without Love,5098938,759
* Wonderful,13332793,36938
* You Can't Stop the Beat,10670020,1317
* You Don't Own Me (Feat. Ariana Grande),10494233,3295
34+35,1159544847,277670
34+35 - live from Vevo,610855,2743
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",290172450,54658
7 rings,2760928618,834394
7 rings (feat. 2 Chainz) - Remix,28879083,4933
7 rings - live,14969732,4024
A Little More Homework (feat. Graham Phillips) - Single Version,3013365,197
Almost Is Never Enough (with Nathan Sykes),377117235,136794
Almost Is Never Enough - Soundtrack Version,8920621,765
Baby I,169264769,48642
Baby I - Cosmic Dawn Radio Edit,221488,35
Baby I - Live from London,7642711,3585
Bad Decisions,119135127,27064
Bad To You (with Normani & Nicki Minaj),73640944,6197
Be Alright,327479937,54720
Be My Baby,139919515,69956
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",309337318,57849
Best Mistake,268208452,72743
Better Left Unsaid,36821444,9623
Brand New You (feat. Brynn Williams & Caitlin Gann),4640162,543
Break Free,1183147412,642716
Break Free - A Cappella,191155,623
Break Free - Zedd's Extended Mix,925073,2849
Break Your Heart Right Back,94717909,15169
Cadillac Song,4630375,4349
Come So Far (Got So Far to Go),5616392,464
Dangerous Woman,1553614742,640598
Daydreamin',234058144,70722
Daydreamin' - Live from London,8286637,3684
December,99535790,10948
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),420493842,61955
Everyday,741364115,399187
Focus,355010360,67659
God is a woman,1250269495,424708
Got Her Own (with Victoria Monét),18576482,3582
Greedy,345658803,126846
Hampstead,95246177,160163
Hampstead - a cappella,1379099,2563
Hampstead - instrumental,223546,480
Hands On Me,63377873,22086
Honeymoon Avenue,226121574,93974
Honeymoon Avenue - Live from London,14039529,6438
How I Look On You,40848336,11742
I Don't Care,68230283,12140
I'm Not That Girl (Reprise),8564619,15983
Into You,1907607720,1071239
Into You - 3LAU Remix,67994078,13431
Into You - Alex Ghenea Remix,19876127,5136
Intro,41772964,10567
Jason's Song (Gave It Away),37646602,10650
Just A Little Bit Of Your Heart,198846264,29090
Just Look Up (From Don't Look Up),85384752,7697
Knew Better / Forever Boy,113654573,25320
Last Christmas,326106452,12755
Leave Me Lonely,124634134,28861
Let Me Love You,539278072,272082
Love Is Everything,33348818,1260
Love Me Harder,1323549497,1133721
Love Me Harder - A Cappella,273408,1238
Love Me Harder - Alex Ghenea Remix,557175,67
Love Me Harder - Gregor Salto Amsterdam Mix,120528,5
Love Me Harder - Instrumental,265798,1037
Lovin' It,44490484,9578
MONOPOLY (with Victoria Monét),202880346,26271
Moonlight,257367362,77175
My Everything,219722131,70864
NASA,346010643,53587
Nobody (with Chaka Khan),10099240,1512
Not Just On Christmas,40871732,1812
One Last Time,2025462378,880504
One Last Time (Attends-Moi),12445625,5520
One Last Time - A Cappella,590051,1334
One Last Time - Gazzo Remix,533538,49
One Last Time - Instrumental,123194,211
Only 1,74307730,23386
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1450389,1806
Piano,78871895,12260
Popular,160451782,90174
Popular - Edit,5670576,3052
Popular - Live from the Dolby Theatre,920484,1137
Problem,1094524138,470893
Problem - A Cappella,1506910,1436
Problem - Dave Aude Twerk Edit,134102,9
Problem - Dawin Remix,9751261,1280
Problem - Kassiano Remix,1861961,75
Problem - Noodles & Devastator Remix,2590007,234
Problem - Wayne G Radio Edit,128299,11
Put Your Hearts Up,30605079,4880
R.E.M,225342059,64283
Right There (feat. Big Sean),134532840,47541
Right There - 7th Heaven Radio Edit,278879,52
Right There - Live from London (feat. Big Sean),6122234,2636
Santa Baby,246338005,2439
Santa Tell Me,1513469136,54781
Saturn Returns Interlude,88946583,33331
Saturn Returns Interlude - a cappella,441488,744
Saturn Returns Interlude - instrumental,445564,608
Side To Side,1827832204,746513
Side To Side - Phantoms Remix,3899726,322
Side To Side - Slushii Remix,16852108,1600
Snow In California,80404723,2052
Sometimes,114463046,35649
Somewhere Over The Rainbow - Live From Manchester,19456746,3337
Step On Up,54401892,24895
Stuck with U (with Justin Bieber),1403196390,397653
Tattooed Heart,173179781,65774
Tattooed Heart - Live from London,10520624,6937
Thank Goodness - Live from the Dolby Theatre,3266749,4420
Thank Goodness / I Couldn't Be Happier,15895752,34642
The Girl in the Bubble,17542333,27447
The Way (feat. Mac Miller),576433361,210200
The Way - JdB Radio,117352,19
The Way - Live from London (feat. Mac Miller),15683669,7588
They Don't Know,112120190,15082
Thinking Bout You,175506558,54975
Too Close,4882108,5440
Touch It,206073002,89544
True Love,50725896,2730
What Is This Feeling?,157700402,86384
Why Try,132641003,29783
Winter Things,136841234,5280
Wit It This Christmas,48713451,1665
You Don't Know Me,61241323,13082
You'll Never Know,59259511,15713
"Zero To Hero - From ""Hercules""",32439151,3288
bad idea,327847295,77330
bad idea - live,15013521,3994
be alright - live,12000529,2848
better off,179717105,55439
blazed (feat. Pharrell Williams),71894063,11795
bloodline,614961083,420320
borderline (feat. Missy Elliott),88487670,24797
boyfriend (with Social House),1050946620,389630
break free - live,9873825,2988
"break up with your girlfriend, i'm bored",1116976100,293976
"break up with your girlfriend, i'm bored - live",13757211,3439
break your heart right back - live,8597789,2298
breathin,710266616,118728
breathin - live,15824449,5535
bye,307010592,177071
bye - a cappella,770298,1147
bye - instrumental,239303,486
dandelion,110196420,112527
dandelion - a cappella,790020,1124
dandelion - instrumental,261328,501
dangerous woman - live,11884838,3614
don't wanna break up again,196497448,104513
don't wanna break up again - a cappella,666854,1343
don't wanna break up again - instrumental,217402,454
don't wanna break up again - live version,6394286,4145
eternal sunshine,284971054,183895
eternal sunshine - a cappella,994282,2047
eternal sunshine - instrumental,314402,670
eternal sunshine - live version,7172524,5007
everytime,439906703,211910
everytime - live,13228963,5655
fake smile,247085478,41100
fake smile - live,9465442,2374
get well soon,131825297,26539
get well soon - live,7251043,2088
ghostin,325809766,124084
god is a woman - live,20937005,6074
goodnight n go,299939909,81244
goodnight n go - live,10984547,3919
i wish i hated you,169364441,111790
i wish i hated you - a cappella,771896,1097
i wish i hated you - instrumental,263306,676
imagine,469748646,82638
imperfect for you,150378628,84122
imperfect for you - a cappella,523021,901
imperfect for you - acoustic,15938861,5419
imperfect for you - instrumental,165085,397
imperfect for you - live version,4964668,3735
in my head,316770418,87173
in my head interlude - live,7109276,1866
into you - live,9741153,3571
intro (end of the world),587204797,242815
intro (end of the world) - a cappella,711254,1106
intro (end of the world) - extended,101834810,136225
intro (end of the world) - extended a cappella,716761,1430
intro (end of the world) - extended instrumental,385945,932
intro (end of the world) - instrumental,478952,1517
intro (end of the world) - live version,8123732,4486
just like magic,259269169,88203
love language,111965056,39660
love me harder - live,10279953,2559
main thing,50110739,24480
make up,174439025,29524
make up - live,8483555,2174
motive (with Doja Cat),606711145,148964
my hair,143511633,52382
my hair - live from Vevo,780982,3809
my heart belongs to daddy - live,7425867,1763
nasa - live,9977065,2164
nasty,230736610,86336
needy,553735251,677191
needy - live,12285534,4656
no tears left to cry,1547083217,445847
no tears left to cry - live,11514408,3944
obvious,140940720,41478
off the table (with The Weeknd),198235772,59985
off the table (with The Weeknd) - live from Vevo,785651,3830
only 1 - live,8862748,2443
ordinary things (feat. Nonna),99243429,49894
ordinary things (feat. Nonna) - a cappella,460654,776
ordinary things (feat. Nonna) - instrumental,183642,382
past life,79918738,98688
past life - a cappella,1106540,2121
past life - instrumental,204058,384
pete davidson,137818873,20365
positions,1709154748,377013
positions - live from Vevo,719432,3192
pov,703329961,256370
pov - live from Vevo,877817,3856
r.e.m - live,11303017,2716
raindrops (an angel cried),144083480,17134
raindrops (an angel cried) - live,11985209,4865
right there - live,8890888,2210
safety net (feat. Ty Dolla $ign),253312397,114412
safety net (feat. Ty Dolla $ign) - live from Vevo,781272,3579
shut up,130927904,34879
side to side - live,11969671,3124
six thirty,113502111,32385
someone like u - interlude,31030860,13087
successful,188899605,54037
successful - live,9673927,2333
supernatural,417440833,428233
supernatural (with Troye Sivan) - remix,63387983,30555
supernatural - a cappella,1736783,3256
