Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10861722,476
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2797676,8351
* Adore,71320334,22770
* All My Love,38961776,9013
* All My Love (Remix),83403729,10993
* All My Love - French Version,746437,74
* Arturo Sandoval,3949945,1188
* Bang Bang,1656267156,482084
* Bang Bang - 3LAU Extended Mix,110910,3
* Bang Bang - 3LAU Remix,24479036,2242
* Bang Bang - A Cappella,202354,450
* Bang Bang - Dada Life Remix,6434136,175
* Bang Bang - Imanos & Gramercy Remix,3258072,329
* Bang Bang - Kat Krazy Extended Mix,177321,3
* Bang Bang - Kat Krazy Remix,2471322,107
* Bang Bang - Super Stylers Remix,1510412,110
* Bang Bang - iLL BLU Mix Radio Edit,112849,2
* Bed (feat. Ariana Grande),322815302,32410
* Dance To This (feat. Ariana Grande),330191520,53218
* Dancing Through Life,93663764,52346
* Dear Old Shiz,34937916,13194
* Defying Gravity,204699913,130629
* Defying Gravity - Edit,22054490,25482
* Die For You (with Ariana Grande) - Remix,1268493601,498899
"* E più ti penso - From ""Once Upon A Time In America""",31351431,3635
* Every Day More Wicked,11140109,23343
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117705556,27439
* For Good,34832715,104260
* For Good - Edit,911054,6536
* For Good - Live from the Gershwin Theatre,10999770,21789
* For Good - Sing-Along,138156,431
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3901108,7973
* Get On Your Knees,99155166,12793
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63737416,22684
* Good as Hell (feat. Ariana Grande) - Remix,468210597,45120
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146939955,10008
* Hotel Rock Bottom (feat. Ariana Grande),2654827,2035
* I Don't Do Drugs (feat. Ariana Grande),233699240,58717
* I Don't Know Why (I Just Do),3769324,4593
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21480279,1188
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18553160,6150
"* Mama, I'm a Big Girl Now",15921551,2731
* Met Him Last Night,148201393,27187
* Met Him Last Night - Dave Audé Remix,10505065,1331
* My Favorite Part,436465885,152236
* No One Mourns the Wicked,86555730,44955
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135229668,4003
