Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,9777418,15921
* Adore,69197211,29296
* All My Love,38145693,13180
* All My Love (Remix),82495765,12356
* All My Love - French Version,738452,157
* Arturo Sandoval,3831086,1653
* Bang Bang,1615245279,518099
* Bang Bang - 3LAU Extended Mix,110673,1
* Bang Bang - 3LAU Remix,24310221,1821
* Bang Bang - A Cappella,178652,392
* Bang Bang - Dada Life Remix,6418400,190
* Bang Bang - Imanos & Gramercy Remix,3230731,368
* Bang Bang - Kat Krazy Extended Mix,176935,11
* Bang Bang - Kat Krazy Remix,2461889,132
* Bang Bang - Super Stylers Remix,1500653,111
* Bang Bang - iLL BLU Mix Radio Edit,112616,3
* Bed (feat. Ariana Grande),319774476,45073
* Dance To This (feat. Ariana Grande),325746675,57221
* Dancing Through Life,85824747,266699
* Dear Old Shiz,32576181,100753
* Defying Gravity,187003749,513319
* Defying Gravity - Edit,17657188,127195
* Die For You (with Ariana Grande) - Remix,1227473072,496564
"* E piÃ¹ ti penso - From ""Once Upon A Time In America""",31072940,6238
* Every Day More Wicked,5271793,282607
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",115544677,25278
* For Good,12256866,861400
* For Good - Live from the Gershwin Theatre,6755936,168013
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,2343430,54003
* Get On Your Knees,98089979,14251
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62006165,19843
* Good as Hell (feat. Ariana Grande) - Remix,464819346,42501
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146179220,9390
* Hotel Rock Bottom (feat. Ariana Grande),2466917,2786
* I Don't Do Drugs (feat. Ariana Grande),229037659,53371
* I Don't Know Why (I Just Do),3316638,6766
* It Was Aâ¦ (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),20411386,18533
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18021761,6768
"* Mama, I'm a Big Girl Now",15705080,2677
* Met Him Last Night,146176159,22118
* Met Him Last Night - Dave AudÃ© Remix,10408880,1224
* My Favorite Part,426108851,97610
* No One Mourns the Wicked,79370324,258351
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),121355244,228814
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1699618,1805
* One Short Day,43990259,126916
* Over And Over Again - Elephante Uptempo Radio Version,4877739,261
* Popular Song,148516499,45751
* Quit,268741243,43659
* Rain On Me (with Ariana Grande),1202727564,204893
* Rain On Me (with Ariana Grande) - Arca Remix,5810803,803
* Rain On Me - Purple Disco Machine Remix,3618634,722
* Rain On Me - Purple Disco Machine Remix - Edit,33389359,6799
* Rain On Me - Ralphi Rosario Remix,1389153,207
