Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10858201,450
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2707964,10196
* Adore,71320334,22770
* All My Love,38884915,9887
* All My Love (Remix),83316813,10631
* All My Love - French Version,745717,93
* Arturo Sandoval,3939701,1162
* Bang Bang,1652388473,531466
* Bang Bang - 3LAU Extended Mix,110880,2
* Bang Bang - 3LAU Remix,24462781,2175
* Bang Bang - A Cappella,199884,269
* Bang Bang - Dada Life Remix,6432757,187
* Bang Bang - Imanos & Gramercy Remix,3255605,287
* Bang Bang - Kat Krazy Extended Mix,177291,3
* Bang Bang - Kat Krazy Remix,2470470,100
* Bang Bang - Super Stylers Remix,1509554,106
* Bang Bang - iLL BLU Mix Radio Edit,112828,2
* Bed (feat. Ariana Grande),322548675,34670
* Dance To This (feat. Ariana Grande),329749670,50930
* Dancing Through Life,93254137,54714
* Dear Old Shiz,34833061,13194
* Defying Gravity,203675987,131564
* Defying Gravity - Edit,21865554,28192
* Die For You (with Ariana Grande) - Remix,1264396118,560082
"* E più ti penso - From ""Once Upon A Time In America""",31325982,3435
* Every Day More Wicked,10951478,25634
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117496469,26610
* For Good,33990013,116172
* For Good - Edit,854909,7456
* For Good - Live from the Gershwin Theatre,10824563,24471
* For Good - Sing-Along,134734,450
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3837072,8668
* Get On Your Knees,99056970,11848
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63554489,22960
* Good as Hell (feat. Ariana Grande) - Remix,467874357,43775
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146862655,10501
* Hotel Rock Bottom (feat. Ariana Grande),2638858,2107
* I Don't Do Drugs (feat. Ariana Grande),233252025,60154
* I Don't Know Why (I Just Do),3732774,5192
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21472364,1086
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18491659,6392
"* Mama, I'm a Big Girl Now",15900426,2884
* Met Him Last Night,148005384,25983
* Met Him Last Night - Dave Audé Remix,10495811,1185
* My Favorite Part,435320177,151219
* No One Mourns the Wicked,86206483,45225
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135197580,4294
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1806685,1147
* One Short Day,47196579,21849
* Over And Over Again - Elephante Uptempo Radio Version,4901361,328
* Popular Song (MIKA & Ariana Grande),151165790,33319
* Quit,272274700,41586
* Rain On Me (with Ariana Grande),1218133319,235340
* Rain On Me (with Ariana Grande) - Arca Remix,5876950,1086
* Rain On Me - Purple Disco Machine Remix,3671473,763
* Rain On Me - Purple Disco Machine Remix - Edit,33850732,6071
* Rain On Me - Ralphi Rosario Remix,1408236,238
* Rain On Me - Ralphi Rosario Remix - Edit,2162524,534
* Research,38328332,8120
* Rule The World,63901636,11064
"* Santa, Can't You Hear Me",288359332,10784
"* Santa, Can't You Hear Me - Live",13857175,2038
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2125787149,1185975
"* Still Hurting - From ""The Last Five Years""",3567696,2174
* Sympathy is a knife featuring ariana grande,98762798,66219
* The Wizard And I - Live,7046624,2348
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1631605,2267
* Without Love,5083487,752
* Wonderful,12518840,41923
* You Can't Stop the Beat,10642195,1275
* You Don't Own Me (Feat. Ariana Grande),10431628,3018
34+35,1153337333,311971
34+35 - live from Vevo,553510,2862
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",289008331,57339
7 rings,2742541756,884397
7 rings (feat. 2 Chainz) - Remix,28770287,4829
7 rings - live,14879560,4618
A Little More Homework (feat. Graham Phillips) - Single Version,3009046,183
Almost Is Never Enough (with Nathan Sykes),374271974,138813
Almost Is Never Enough - Soundtrack Version,8903667,820
Baby I,168182879,53486
Baby I - Cosmic Dawn Radio Edit,220693,40
Baby I - Live from London,7560837,3874
Bad Decisions,118542109,29730
Bad To You (with Normani & Nicki Minaj),73520083,6060
Be Alright,326340829,57215
Be My Baby,138354705,79653
