Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10849949,614
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2582941,12900
* Adore,70887698,24828
* All My Love,38717171,11656
* All My Love (Remix),83136041,13119
* All My Love - French Version,744000,100
* Arturo Sandoval,3917841,1263
* Bang Bang,1644558561,458498
* Bang Bang - 3LAU Extended Mix,110835,2
* Bang Bang - 3LAU Remix,24428724,2093
* Bang Bang - A Cappella,195440,229
* Bang Bang - Dada Life Remix,6429576,201
* Bang Bang - Imanos & Gramercy Remix,3250376,346
* Bang Bang - Kat Krazy Extended Mix,177225,5
* Bang Bang - Kat Krazy Remix,2468456,101
* Bang Bang - Super Stylers Remix,1507740,114
* Bang Bang - iLL BLU Mix Radio Edit,112786,3
* Bed (feat. Ariana Grande),321982608,34704
* Dance To This (feat. Ariana Grande),328887967,61687
* Dancing Through Life,92330580,61557
* Dear Old Shiz,34595436,16817
* Defying Gravity,201330458,140465
* Defying Gravity - Edit,21384926,37914
* Die For You (with Ariana Grande) - Remix,1256374928,491511
"* E più ti penso - From ""Once Upon A Time In America""",31278355,3509
* Every Day More Wicked,10488657,34260
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117065425,26770
* For Good,31944702,145148
* For Good - Edit,711155,11235
* For Good - Live from the Gershwin Theatre,10408029,30410
* For Good - Sing-Along,126206,693
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3685069,10735
* Get On Your Knees,98860232,12522
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63195471,21316
* Good as Hell (feat. Ariana Grande) - Remix,467224149,39065
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146701214,8971
* Hotel Rock Bottom (feat. Ariana Grande),2605047,1876
* I Don't Do Drugs (feat. Ariana Grande),232343848,53944
* I Don't Know Why (I Just Do),3657874,5077
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21455066,1235
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18367083,5984
"* Mama, I'm a Big Girl Now",15857214,2619
* Met Him Last Night,147616636,25375
* Met Him Last Night - Dave Audé Remix,10477648,982
* My Favorite Part,433061019,130412
* No One Mourns the Wicked,85413915,55691
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135120594,5281
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1784548,1392
* One Short Day,46820331,26009
* Over And Over Again - Elephante Uptempo Radio Version,4895123,277
* Popular Song (MIKA & Ariana Grande),150647682,36619
* Quit,271484548,44000
* Rain On Me (with Ariana Grande),1214740356,194846
* Rain On Me (with Ariana Grande) - Arca Remix,5861381,847
* Rain On Me - Purple Disco Machine Remix,3659321,716
* Rain On Me - Purple Disco Machine Remix - Edit,33753548,5970
* Rain On Me - Ralphi Rosario Remix,1404272,254
* Rain On Me - Ralphi Rosario Remix - Edit,2153175,478
* Research,38185921,8688
* Rule The World,63722144,9797
"* Santa, Can't You Hear Me",288165816,13674
"* Santa, Can't You Hear Me - Live",13822062,2435
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2108202848,1089319
"* Still Hurting - From ""The Last Five Years""",3529421,2416
* Sympathy is a knife featuring ariana grande,97786329,58592
* The Wizard And I - Live,7013355,2214
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1595963,2395
* Without Love,5071347,739
* Wonderful,11763417,55532
* You Can't Stop the Beat,10621958,1252
* You Don't Own Me (Feat. Ariana Grande),10374286,3627
34+35,1148586223,329396
