Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10849335,652
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2582941,12900
* Adore,70887698,24828
* All My Love,38717171,11656
* All My Love (Remix),83122922,11897
* All My Love - French Version,743900,82
* Arturo Sandoval,3916578,1327
* Bang Bang,1644100063,485006
* Bang Bang - 3LAU Extended Mix,110833,3
* Bang Bang - 3LAU Remix,24426631,1803
* Bang Bang - A Cappella,195211,223
* Bang Bang - Dada Life Remix,6429375,198
* Bang Bang - Imanos & Gramercy Remix,3250030,304
* Bang Bang - Kat Krazy Extended Mix,177220,8
* Bang Bang - Kat Krazy Remix,2468355,111
* Bang Bang - Super Stylers Remix,1507626,125
* Bang Bang - iLL BLU Mix Radio Edit,112783,2
* Bed (feat. Ariana Grande),321947904,30385
* Dance To This (feat. Ariana Grande),328887967,61687
* Dancing Through Life,92269023,57044
* Dear Old Shiz,34578619,15693
* Defying Gravity,201189993,131836
* Defying Gravity - Edit,21347012,34498
* Die For You (with Ariana Grande) - Remix,1255883417,496740
"* E più ti penso - From ""Once Upon A Time In America""",31278355,3509
* Every Day More Wicked,10454397,33215
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117038655,24652
* For Good,31799554,142649
* For Good - Edit,699920,10531
* For Good - Live from the Gershwin Theatre,10377619,29929
* For Good - Sing-Along,125513,613
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3674334,10227
* Get On Your Knees,98847710,10203
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63195471,21316
* Good as Hell (feat. Ariana Grande) - Remix,467185084,35131
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146692243,9475
* Hotel Rock Bottom (feat. Ariana Grande),2603171,2154
* I Don't Do Drugs (feat. Ariana Grande),232289904,55581
* I Don't Know Why (I Just Do),3652797,4552
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21453831,1120
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18367083,5984
"* Mama, I'm a Big Girl Now",15857214,2619
* Met Him Last Night,147591261,22620
* Met Him Last Night - Dave Audé Remix,10476666,900
* My Favorite Part,432930607,112912
* No One Mourns the Wicked,85358224,52448
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135115313,5563
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1784548,1392
* One Short Day,46794322,24318
* Over And Over Again - Elephante Uptempo Radio Version,4895123,277
* Popular Song (MIKA & Ariana Grande),150611063,35274
* Quit,271484548,44000
* Rain On Me (with Ariana Grande),1214545510,187683
* Rain On Me (with Ariana Grande) - Arca Remix,5860534,759
* Rain On Me - Purple Disco Machine Remix,3658605,719
