Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10859509,434
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2707964,10196
* Adore,71320334,22770
* All My Love,38916884,9048
* All My Love (Remix),83350497,11078
* All My Love - French Version,746003,102
* Arturo Sandoval,3943900,1335
* Bang Bang,1653874969,474377
* Bang Bang - 3LAU Extended Mix,110891,2
* Bang Bang - 3LAU Remix,24468287,1514
* Bang Bang - A Cappella,200610,236
* Bang Bang - Dada Life Remix,6433255,152
* Bang Bang - Imanos & Gramercy Remix,3256428,238
* Bang Bang - Kat Krazy Extended Mix,177301,5
* Bang Bang - Kat Krazy Remix,2470791,111
* Bang Bang - Super Stylers Remix,1509884,92
* Bang Bang - iLL BLU Mix Radio Edit,112838,4
* Bed (feat. Ariana Grande),322656924,34235
* Dance To This (feat. Ariana Grande),329978647,57244
* Dancing Through Life,93406176,47426
* Dear Old Shiz,34872631,12734
* Defying Gravity,204065498,119426
* Defying Gravity - Edit,21935599,20678
* Die For You (with Ariana Grande) - Remix,1265953435,493555
"* E più ti penso - From ""Once Upon A Time In America""",31351431,3635
* Every Day More Wicked,11022170,21991
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117576292,24125
* For Good,34311432,97956
* For Good - Edit,876866,7345
* For Good - Live from the Gershwin Theatre,10891736,20330
* For Good - Sing-Along,136007,340
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3861043,7419
* Get On Your Knees,99095620,12206
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63625726,22968
* Good as Hell (feat. Ariana Grande) - Remix,467999548,35371
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146893110,9597
* Hotel Rock Bottom (feat. Ariana Grande),2644737,1752
* I Don't Do Drugs (feat. Ariana Grande),233424378,58126
* I Don't Know Why (I Just Do),3747106,4682
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21475147,860
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18491659,6392
"* Mama, I'm a Big Girl Now",15908426,2422
* Met Him Last Night,148077406,18842
* Met Him Last Night - Dave Audé Remix,10499304,1101
* My Favorite Part,435759048,136260
* No One Mourns the Wicked,86336986,40341
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135210269,4228
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1806685,1147
* One Short Day,47259520,19569
* Over And Over Again - Elephante Uptempo Radio Version,4901361,328
* Popular Song (MIKA & Ariana Grande),151258479,26443
* Quit,272274700,41586
* Rain On Me (with Ariana Grande),1218734576,168293
* Rain On Me (with Ariana Grande) - Arca Remix,5879867,803
* Rain On Me - Purple Disco Machine Remix,3673664,608
* Rain On Me - Purple Disco Machine Remix - Edit,33868714,4817
* Rain On Me - Ralphi Rosario Remix,1408938,230
* Rain On Me - Ralphi Rosario Remix - Edit,2164125,513
* Research,38328332,8120
* Rule The World,63932359,8730
"* Santa, Can't You Hear Me",288390856,9651
"* Santa, Can't You Hear Me - Live",13862697,1687
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2129032371,1004747
"* Still Hurting - From ""The Last Five Years""",3574104,2013
* Sympathy is a knife featuring ariana grande,98944360,54628
* The Wizard And I - Live,7052815,1931
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1637327,1585
* Without Love,5085718,706
* Wonderful,12635924,37356
* You Can't Stop the Beat,10646061,1260
* You Don't Own Me (Feat. Ariana Grande),10431628,3018
34+35,1154202276,268210
34+35 - live from Vevo,560666,2157
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",289170269,48351
7 rings,2745108476,794701
7 rings (feat. 2 Chainz) - Remix,28784536,4211
7 rings - live,14892078,3747
A Little More Homework (feat. Graham Phillips) - Single Version,3009654,211
Almost Is Never Enough (with Nathan Sykes),374656372,118251
Almost Is Never Enough - Soundtrack Version,8906005,784
Baby I,168331949,46672
Baby I - Cosmic Dawn Radio Edit,220830,46
Baby I - Live from London,7571525,3283
Bad Decisions,118619042,22699
