Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10840022,893
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2322765,19948
* Adore,70887698,24828
* All My Love,38575371,10032
* All My Love (Remix),82947077,11708
* All My Love - French Version,742564,105
* Arturo Sandoval,3898755,1282
* Bang Bang,1637405922,509520
* Bang Bang - 3LAU Extended Mix,110789,2
* Bang Bang - 3LAU Remix,24398832,2369
* Bang Bang - A Cappella,191921,228
* Bang Bang - Dada Life Remix,6426740,212
* Bang Bang - Imanos & Gramercy Remix,3245631,390
* Bang Bang - Kat Krazy Extended Mix,177142,3
* Bang Bang - Kat Krazy Remix,2466810,140
* Bang Bang - Super Stylers Remix,1505990,122
* Bang Bang - iLL BLU Mix Radio Edit,112740,5
* Bed (feat. Ariana Grande),321464842,37900
* Dance To This (feat. Ariana Grande),328157972,55527
* Dancing Through Life,91392534,78708
* Dear Old Shiz,34331216,21723
* Defying Gravity,199168473,175754
* Defying Gravity - Edit,20862492,40656
* Die For You (with Ariana Grande) - Remix,1249297774,498548
"* E più ti penso - From ""Once Upon A Time In America""",31229443,3433
* Every Day More Wicked,9919198,50086
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116682348,28566
* For Good,29563952,212678
* For Good - Edit,511775,14335
* For Good - Live from the Gershwin Theatre,9952325,39825
* For Good - Sing-Along,113819,905
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3513651,15029
* Get On Your Knees,98680251,13240
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62893484,21221
* Good as Hell (feat. Ariana Grande) - Remix,466644016,43165
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146568866,9022
* Hotel Rock Bottom (feat. Ariana Grande),2574045,2465
* I Don't Do Drugs (feat. Ariana Grande),231544573,58038
* I Don't Know Why (I Just Do),3585699,5535
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21436806,1559
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18307234,5694
"* Mama, I'm a Big Girl Now",15817954,2766
* Met Him Last Night,147269801,27106
* Met Him Last Night - Dave Audé Remix,10460632,1396
* My Favorite Part,431222265,118520
* No One Mourns the Wicked,84563208,71025
