Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10842996,782
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2453937,16969
* Adore,70887698,24828
* All My Love,38614888,9529
* All My Love (Remix),82998300,12183
* All My Love - French Version,742971,113
* Arturo Sandoval,3904575,1245
* Bang Bang,1639621327,525965
* Bang Bang - 3LAU Extended Mix,110799,1
* Bang Bang - 3LAU Remix,24407796,2071
* Bang Bang - A Cappella,192958,242
* Bang Bang - Dada Life Remix,6427570,186
* Bang Bang - Imanos & Gramercy Remix,3247043,349
* Bang Bang - Kat Krazy Extended Mix,177167,8
* Bang Bang - Kat Krazy Remix,2467339,122
* Bang Bang - Super Stylers Remix,1506455,114
* Bang Bang - iLL BLU Mix Radio Edit,112757,2
* Bed (feat. Ariana Grande),321623163,39787
* Dance To This (feat. Ariana Grande),328404980,61752
* Dancing Through Life,91692453,70833
* Dear Old Shiz,34415514,20983
* Defying Gravity,199849889,166657
* Defying Gravity - Edit,21018686,36962
* Die For You (with Ariana Grande) - Remix,1251311595,525834
"* E più ti penso - From ""Once Upon A Time In America""",31253792,3478
* Every Day More Wicked,10109865,44012
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116798390,31286
* For Good,30345803,178046
* For Good - Edit,565775,13500
* For Good - Live from the Gershwin Theatre,10094233,31429
* For Good - Sing-Along,117327,877
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3568303,12453
* Get On Your Knees,98733299,13290
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62980903,23066
* Good as Hell (feat. Ariana Grande) - Remix,466823603,43333
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146607783,9951
* Hotel Rock Bottom (feat. Ariana Grande),2582910,2380
* I Don't Do Drugs (feat. Ariana Grande),231783521,59349
* I Don't Know Why (I Just Do),3606259,4952
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21442402,1206
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18307234,5694
"* Mama, I'm a Big Girl Now",15829611,2937
* Met Him Last Night,147373931,22851
* Met Him Last Night - Dave Audé Remix,10465923,1209
* My Favorite Part,431737716,139911
* No One Mourns the Wicked,84833869,64271
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135057765,8195
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1770621,1321
* One Short Day,46546172,31250
* Over And Over Again - Elephante Uptempo Radio Version,4895123,277
* Popular Song,150303081,33263
* Quit,271484548,44000
* Rain On Me (with Ariana Grande),1212711427,229977
* Rain On Me (with Ariana Grande) - Arca Remix,5852458,922
* Rain On Me - Purple Disco Machine Remix,3652049,837
* Rain On Me - Purple Disco Machine Remix - Edit,33693111,7301
* Rain On Me - Ralphi Rosario Remix,1401929,247
* Rain On Me - Ralphi Rosario Remix - Edit,2147653,550
* Research,38079205,9609
* Rule The World,63617236,10345
"* Santa, Can't You Hear Me",287938534,33438
"* Santa, Can't You Hear Me - Live",13796097,3066
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2097315856,1100888
"* Still Hurting - From ""The Last Five Years""",3504225,2441
* Sympathy is a knife featuring ariana grande,97223828,54458
* The Wizard And I - Live,6988983,2538
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1570283,2855
* Without Love,5063752,769
* Wonderful,11176069,64329
* You Can't Stop the Beat,10609052,1305
* You Don't Own Me (Feat. Ariana Grande),10374286,3627
34+35,1145489075,296849
34+35 - live from Vevo,480163,2784
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",287618415,52435
7 rings,2719616995,870761
7 rings (feat. 2 Chainz) - Remix,28636288,5530
7 rings - live,14757591,4783
A Little More Homework (feat. Graham Phillips) - Single Version,3003267,255
Almost Is Never Enough,370793581,127450
Almost Is Never Enough - Soundtrack Version,8881945,904
Baby I,166811053,52433
Baby I - Cosmic Dawn Radio Edit,219779,39
Baby I - Live from London,7463215,3499
Bad Decisions,117838924,27384
Bad To You (with Normani & Nicki Minaj),73371101,6264
Be Alright,324943420,56242
Be My Baby,136475872,76215
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",306813635,60672
Best Mistake,264511823,79472
Better Left Unsaid,36366297,9759
Brand New You (feat. Brynn Williams & Caitlin Gann),4611495,830
Break Free,1154123072,636725
Break Free - A Cappella,170359,309
Break Free - Zedd's Extended Mix,794681,3569
Break Your Heart Right Back,93988603,15856
Cadillac Song,4434492,3792
Come So Far (Got So Far to Go),5593659,492
Dangerous Woman,1520686616,726509
Daydreamin',230174911,83514
