Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10871112,343
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2929887,6684
* Adore,71851226,23082
* All My Love,39178890,10463
* All My Love (Remix),83673247,12805
* All My Love - French Version,748564,98
* Arturo Sandoval,3982205,1221
* Bang Bang,1667289813,447241
* Bang Bang - 3LAU Extended Mix,111055,4
* Bang Bang - 3LAU Remix,24528063,1642
* Bang Bang - A Cappella,211378,335
* Bang Bang - Dada Life Remix,6438391,150
* Bang Bang - Imanos & Gramercy Remix,3265715,263
* Bang Bang - Kat Krazy Extended Mix,177387,4
* Bang Bang - Kat Krazy Remix,2474059,159
* Bang Bang - Super Stylers Remix,1512933,106
* Bang Bang - iLL BLU Mix Radio Edit,112888,1
* Bed (feat. Ariana Grande),323564778,33098
* Dance To This (feat. Ariana Grande),331461340,51697
* Dancing Through Life,94761726,42625
* Dear Old Shiz,35229564,12359
* Defying Gravity,207407567,111978
* Defying Gravity - Edit,22554502,18332
* Die For You (with Ariana Grande) - Remix,1279052636,349600
"* E più ti penso - From ""Once Upon A Time In America""",31447686,3293
* Every Day More Wicked,11640074,20917
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",118283622,23540
* For Good,36969285,88728
* For Good - Edit,1057333,5207
* For Good - Live from the Gershwin Theatre,11420904,15033
* For Good - Sing-Along,146538,331
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,4068237,6444
* Get On Your Knees,99413927,10554
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),64284755,24169
* Good as Hell (feat. Ariana Grande) - Remix,469173399,37317
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147170898,10956
* Hotel Rock Bottom (feat. Ariana Grande),2702518,1925
* I Don't Do Drugs (feat. Ariana Grande),235033006,56790
* I Don't Know Why (I Just Do),3868902,4188
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21500363,770
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18682166,6453
"* Mama, I'm a Big Girl Now",15981995,2692
* Met Him Last Night,148773379,20991
* Met Him Last Night - Dave Audé Remix,10530702,1120
* My Favorite Part,439610015,110867
* No One Mourns the Wicked,87511842,39230
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135313732,3440
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1839968,1072
* One Short Day,47827363,19536
* Over And Over Again - Elephante Uptempo Radio Version,4912707,258
* Popular Song (MIKA & Ariana Grande),152002326,26191
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1224312270,164676
