Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10828894,2108
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2123285,24313
* Adore,70415953,28466
* All My Love,38493852,9962
* All My Love (Remix),82843011,10137
* All My Love - French Version,741694,105
* Arturo Sandoval,3886084,1194
* Bang Bang,1632756072,464484
* Bang Bang - 3LAU Extended Mix,110763,2
* Bang Bang - 3LAU Remix,24379011,1637
* Bang Bang - A Cappella,189721,232
* Bang Bang - Dada Life Remix,6424940,175
* Bang Bang - Imanos & Gramercy Remix,3242377,288
* Bang Bang - Kat Krazy Extended Mix,177102,4
* Bang Bang - Kat Krazy Remix,2465732,107
* Bang Bang - Super Stylers Remix,1504918,134
* Bang Bang - iLL BLU Mix Radio Edit,112714,3
* Bed (feat. Ariana Grande),321127347,32811
* Dance To This (feat. Ariana Grande),327710236,51334
* Dancing Through Life,90646225,80641
* Dear Old Shiz,34117298,24577
* Defying Gravity,197510005,182853
* Defying Gravity - Edit,20463928,40964
* Die For You (with Ariana Grande) - Remix,1244916028,437951
"* E più ti penso - From ""Once Upon A Time In America""",31205409,3495
* Every Day More Wicked,9410431,56879
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116425945,27043
* For Good,27567268,213892
* For Good - Edit,408515,12494
* For Good - Live from the Gershwin Theatre,9584359,39812
* For Good - Sing-Along,106209,1080
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3365608,15400
* Get On Your Knees,98554341,11604
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62727700,19207
* Good as Hell (feat. Ariana Grande) - Remix,466255900,37275
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146487319,8845
* Hotel Rock Bottom (feat. Ariana Grande),2550884,2636
* I Don't Do Drugs (feat. Ariana Grande),231030797,50973
* I Don't Know Why (I Just Do),3538310,5128
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21418369,3019
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18250285,5392
"* Mama, I'm a Big Girl Now",15796748,2192
* Met Him Last Night,147015834,24824
* Met Him Last Night - Dave Audé Remix,10448372,1097
* My Favorite Part,430185710,102945
* No One Mourns the Wicked,83894713,73884
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),134888163,26175
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1757409,1324
* One Short Day,46101741,35900
* Over And Over Again - Elephante Uptempo Radio Version,4889025,258
* Popular Song,149857264,30803
* Quit,270648531,48189
* Rain On Me (with Ariana Grande),1209833626,187855
* Rain On Me (with Ariana Grande) - Arca Remix,5840899,816
* Rain On Me - Purple Disco Machine Remix,3642430,630
* Rain On Me - Purple Disco Machine Remix - Edit,33610619,5775
* Rain On Me - Ralphi Rosario Remix,1398514,247
* Rain On Me - Ralphi Rosario Remix - Edit,2139307,514
* Research,37953204,8344
* Rule The World,63477224,10383
"* Santa, Can't You Hear Me",287280084,87683
"* Santa, Can't You Hear Me - Live",13741082,5824
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2082332113,990514
"* Still Hurting - From ""The Last Five Years""",3470039,2647
* Sympathy is a knife featuring ariana grande,96457112,52099
* The Wizard And I - Live,6952545,2923
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1524046,3564
* Without Love,5055089,640
* Wonderful,10189460,78120
* You Can't Stop the Beat,10593527,1228
* You Don't Own Me (Feat. Ariana Grande),10316248,4132
34+35,1141436664,275581
34+35 - live from Vevo,439761,2639
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",286908824,47965
7 rings,2707700268,865519
7 rings (feat. 2 Chainz) - Remix,28564292,5445
7 rings - live,14693190,4219
A Little More Homework (feat. Graham Phillips) - Single Version,3000342,230
Almost Is Never Enough,369154926,101524
Almost Is Never Enough - Soundtrack Version,8872165,641
Baby I,166120603,44194
Baby I - Cosmic Dawn Radio Edit,219280,26
Baby I - Live from London,7412054,3276
Bad Decisions,117468901,21824
Bad To You (with Normani & Nicki Minaj),73299392,5379
Be Alright,324189899,47881
Be My Baby,135453119,76464
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",306099417,43516
Best Mistake,263518036,66156
Better Left Unsaid,36234972,8765
