Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10853963,510
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2606003,12450
* Adore,71320334,22770
* All My Love,38795694,9524
* All My Love (Remix),83217184,11017
* All My Love - French Version,744752,93
* Arturo Sandoval,3927303,1330
* Bang Bang,1647894046,502050
* Bang Bang - 3LAU Extended Mix,110860,4
* Bang Bang - 3LAU Remix,24443327,2220
* Bang Bang - A Cappella,197252,280
* Bang Bang - Dada Life Remix,6430911,205
* Bang Bang - Imanos & Gramercy Remix,3252699,316
* Bang Bang - Kat Krazy Extended Mix,177259,3
* Bang Bang - Kat Krazy Remix,2469314,123
* Bang Bang - Super Stylers Remix,1508579,105
* Bang Bang - iLL BLU Mix Radio Edit,112812,2
* Bed (feat. Ariana Grande),322234535,34322
* Dance To This (feat. Ariana Grande),329328799,56553
* Dancing Through Life,92756565,58581
* Dear Old Shiz,34707249,14895
* Defying Gravity,202403227,169212
* Defying Gravity - Edit,21609217,29095
* Die For You (with Ariana Grande) - Remix,1259766243,517799
"* E più ti penso - From ""Once Upon A Time In America""",31301931,3368
* Every Day More Wicked,10712129,29928
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117258904,25831
* For Good,32915080,133593
* For Good - Edit,779806,8995
* For Good - Live from the Gershwin Theatre,10602133,27048
* For Good - Sing-Along,130288,529
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3754431,9409
* Get On Your Knees,98950230,11920
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63348313,20588
* Good as Hell (feat. Ariana Grande) - Remix,467509653,41620
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146768916,9392
* Hotel Rock Bottom (feat. Ariana Grande),2619278,1760
* I Don't Do Drugs (feat. Ariana Grande),232747324,56282
* I Don't Know Why (I Just Do),3690017,4336
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21462853,1038
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18427730,6064
"* Mama, I'm a Big Girl Now",15876494,2658
* Met Him Last Night,147789741,27844
* Met Him Last Night - Dave Audé Remix,10485488,1057
* My Favorite Part,434016044,120531
* No One Mourns the Wicked,85785621,50030
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135156446,4912
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1795208,1066
* One Short Day,46996339,23915
* Over And Over Again - Elephante Uptempo Radio Version,4901361,328
* Popular Song (MIKA & Ariana Grande),150879116,31591
* Quit,272274700,41586
* Rain On Me (with Ariana Grande),1216163874,223355
* Rain On Me (with Ariana Grande) - Arca Remix,5867833,944
* Rain On Me - Purple Disco Machine Remix,3664536,712
* Rain On Me - Purple Disco Machine Remix - Edit,33794860,5640
* Rain On Me - Ralphi Rosario Remix,1405918,248
* Rain On Me - Ralphi Rosario Remix - Edit,2157210,659
* Research,38257017,8333
* Rule The World,63808383,10884
"* Santa, Can't You Hear Me",288256153,12789
"* Santa, Can't You Hear Me - Live",13838413,2259
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2115683933,1234402
"* Still Hurting - From ""The Last Five Years""",3546205,2204
* Sympathy is a knife featuring ariana grande,98206049,62916
* The Wizard And I - Live,7028693,2125
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1612341,2250
* Without Love,5076891,747
* Wonderful,12120774,47774
* You Can't Stop the Beat,10631099,1261
* You Don't Own Me (Feat. Ariana Grande),10431628,3018
34+35,1150665157,302285
34+35 - live from Vevo,528912,2745
