Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10869915,429
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2929887,6684
* Adore,71851226,23082
* All My Love,83634001,11974
* All My Love - French Version,748234,97
* Arturo Sandoval,3978107,1199
* Bang Bang,1665831048,471506
* Bang Bang - 3LAU Extended Mix,111045,2
* Bang Bang - 3LAU Remix,24522117,2482
* Bang Bang - A Cappella,210329,369
* Bang Bang - Dada Life Remix,6437889,213
* Bang Bang - Imanos & Gramercy Remix,3264783,315
* Bang Bang - Kat Krazy Extended Mix,177380,2
* Bang Bang - Kat Krazy Remix,2473518,166
* Bang Bang - Super Stylers Remix,1512602,116
* Bang Bang - iLL BLU Mix Radio Edit,112881,2
* Bed (feat. Ariana Grande),323463756,32727
* Dance To This (feat. Ariana Grande),331254549,48497
* Dancing Through Life,94624046,47056
* Dear Old Shiz,35190230,13366
* Defying Gravity,207056099,115620
* Defying Gravity - Edit,22497155,21522
* Die For You (with Ariana Grande) - Remix,1277842868,520619
"* E più ti penso - From ""Once Upon A Time In America""",31424634,3366
* Every Day More Wicked,11573773,23127
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",118207762,24657
* For Good,36692481,97922
* For Good - Edit,1038796,6916
* For Good - Live from the Gershwin Theatre,11372954,18080
* For Good - Sing-Along,145461,361
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,4048029,7724
* Get On Your Knees,99380342,11497
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),64210482,23891
* Good as Hell (feat. Ariana Grande) - Remix,469051542,44882
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147138268,10228
* Hotel Rock Bottom (feat. Ariana Grande),2696703,1858
* I Don't Do Drugs (feat. Ariana Grande),234863755,57911
* I Don't Know Why (I Just Do),3856063,4327
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21497856,800
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18682166,6453
"* Mama, I'm a Big Girl Now",15973766,2678
* Met Him Last Night,148704375,26835
* Met Him Last Night - Dave Audé Remix,10527336,1268
* My Favorite Part,439190176,139242
* No One Mourns the Wicked,87388334,41445
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135302885,3471
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1839968,1072
* One Short Day,47765215,20845
* Over And Over Again - Elephante Uptempo Radio Version,4907531,324
* Popular Song (MIKA & Ariana Grande),151916866,32315
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1223754838,201727
* Rain On Me (with Ariana Grande) - Arca Remix,5902823,940
* Rain On Me - Purple Disco Machine Remix,3691957,770
* Rain On Me - Purple Disco Machine Remix - Edit,34022580,7548
* Rain On Me - Ralphi Rosario Remix,1415057,268
* Rain On Me - Ralphi Rosario Remix - Edit,2177851,638
* Research,38542620,8076
* Rule The World,64188032,11430
"* Santa, Can't You Hear Me",288612800,8615
"* Santa, Can't You Hear Me - Live",13906416,1703
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2151420337,986472
"* Still Hurting - From ""The Last Five Years""",3629237,2165
* Sympathy is a knife featuring ariana grande,100450792,59333
* The Wizard And I - Live,7098687,1748
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1680201,2165
* Without Love,5103006,701
* Wonderful,13558534,37031
* You Can't Stop the Beat,10677820,1240
* You Don't Own Me (Feat. Ariana Grande),10494233,3295
34+35,1161146843,286003
34+35 - live from Vevo,626374,2779
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",290484170,53392
7 rings,2765789678,803292
7 rings (feat. 2 Chainz) - Remix,28909208,4726
7 rings - live,14994054,4251
A Little More Homework (feat. Graham Phillips) - Single Version,3014612,187
Almost Is Never Enough (with Nathan Sykes),377910635,150577
Almost Is Never Enough - Soundtrack Version,8925134,769
Baby I,169586762,61727
Baby I - Cosmic Dawn Radio Edit,221731,43
Baby I - Live from London,7665422,4070
Bad Decisions,119290240,30488
Bad To You (with Normani & Nicki Minaj),73673429,5804
Be Alright,327782968,59369
Be My Baby,140355394,69399
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",309641424,52949
Best Mistake,268619685,73503
Better Left Unsaid,36875194,9676
Brand New You (feat. Brynn Williams & Caitlin Gann),4643509,538
Break Free,1186580585,587311
Break Free - A Cappella,194417,560
Break Free - Zedd's Extended Mix,940652,2500
Break Your Heart Right Back,94803684,15743
Cadillac Song,4653594,4065
Come So Far (Got So Far to Go),5619063,431
Dangerous Woman,1557506516,677480
Daydreamin',234493851,73182
Daydreamin' - Live from London,8308264,3820
December,99597556,10509
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),420839102,60104
Everyday,743751819,411198
Focus,355373856,70404
God is a woman,1252687546,406976
Got Her Own (with Victoria Monét),18596023,3297
Greedy,346389137,139619
Hampstead,96164534,161862
Hampstead - a cappella,1393299,2701
Hampstead - instrumental,226702,484
Hands On Me,63503142,22640
Honeymoon Avenue,226689421,97225
Honeymoon Avenue - Live from London,14076657,6421
How I Look On You,40910808,10563
I Don't Care,68303367,13066
I'm Not That Girl (Reprise),8661248,16088
Into You,1913809864,1055296
Into You - 3LAU Remix,68059743,11967
Into You - Alex Ghenea Remix,19904299,4963
Intro,41840689,12369
Jason's Song (Gave It Away),37710365,11535
Just A Little Bit Of Your Heart,199011226,30987
Just Look Up (From Don't Look Up),85427750,7504
Knew Better / Forever Boy,113802781,27358
Last Christmas,326181757,12702
Leave Me Lonely,124793462,29793
Let Me Love You,540482108,281004
Love Is Everything,33356130,1310
Love Me Harder,1329902845,1100657
Love Me Harder - A Cappella,278695,978
Love Me Harder - Alex Ghenea Remix,557565,70
Love Me Harder - Gregor Salto Amsterdam Mix,120564,8
Love Me Harder - Instrumental,272731,1036
Lovin' It,44547796,10139
MONOPOLY (with Victoria Monét),203015487,23778
Moonlight,257797594,74173
My Everything,220132613,70772
NASA,346317864,54568
Nobody (with Chaka Khan),10108085,1658
Not Just On Christmas,40882721,1913
