Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10868676,450
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2929887,6684
* Adore,71851226,23082
* All My Love,39119816,7671
* All My Love (Remix),83598061,11699
* All My Love - French Version,747964,90
* Arturo Sandoval,3974306,1185
* Bang Bang,1664419082,463091
* Bang Bang - 3LAU Extended Mix,111038,7
* Bang Bang - 3LAU Remix,24514530,2355
* Bang Bang - A Cappella,209072,418
* Bang Bang - Dada Life Remix,6437291,213
* Bang Bang - Imanos & Gramercy Remix,3263753,375
* Bang Bang - Kat Krazy Extended Mix,177375,2
* Bang Bang - Kat Krazy Remix,2473037,99
* Bang Bang - Super Stylers Remix,1512268,114
* Bang Bang - iLL BLU Mix Radio Edit,112877,1
* Bed (feat. Ariana Grande),323363485,29795
* Dance To This (feat. Ariana Grande),331254549,48497
* Dancing Through Life,94482775,47164
* Dear Old Shiz,35151045,13379
* Defying Gravity,206709678,114021
* Defying Gravity - Edit,22433696,20090
* Die For You (with Ariana Grande) - Remix,1276402278,428269
"* E più ti penso - From ""Once Upon A Time In America""",31424634,3366
* Every Day More Wicked,11504465,23260
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",118135093,24776
* For Good,36397730,95055
* For Good - Edit,1017443,6425
* For Good - Live from the Gershwin Theatre,11320368,17162
* For Good - Sing-Along,144360,353
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,4025288,7780
* Get On Your Knees,99346752,9002
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),64138997,22239
* Good as Hell (feat. Ariana Grande) - Remix,468916814,39473
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147108050,9048
* Hotel Rock Bottom (feat. Ariana Grande),2690928,2044
* I Don't Do Drugs (feat. Ariana Grande),234690170,48192
* I Don't Know Why (I Just Do),3844018,4195
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21495283,804
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18617633,6447
"* Mama, I'm a Big Girl Now",15966036,2409
* Met Him Last Night,148624614,24337
* Met Him Last Night - Dave Audé Remix,10523728,1252
* My Favorite Part,438810850,100252
* No One Mourns the Wicked,87263891,42232
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135292477,3137
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1829244,1102
* One Short Day,47703227,20440
* Over And Over Again - Elephante Uptempo Radio Version,4907531,324
* Popular Song (MIKA & Ariana Grande),151930184,29183
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1223151319,197329
* Rain On Me (with Ariana Grande) - Arca Remix,5900051,765
* Rain On Me - Purple Disco Machine Remix,3689733,669
* Rain On Me - Purple Disco Machine Remix - Edit,34001782,5435
* Rain On Me - Ralphi Rosario Remix,1414288,241
* Rain On Me - Ralphi Rosario Remix - Edit,2176034,579
* Research,38542620,8076
* Rule The World (feat. Ariana Grande),64153614,9970
"* Santa, Can't You Hear Me",288587679,8222
"* Santa, Can't You Hear Me - Live",13901110,1845
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2150885118,932555
"* Still Hurting - From ""The Last Five Years""",3622774,2039
* Sympathy is a knife featuring ariana grande,100273337,58075
* The Wizard And I - Live,7093648,1661
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1674296,1882
* Without Love,5100877,675
* Wonderful,13446166,37855
