Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10859075,408
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2707964,10196
* Adore,71320334,22770
* All My Love,38907836,11184
* All My Love (Remix),83339836,11954
* All My Love - French Version,745901,96
* Arturo Sandoval,3942565,1467
* Bang Bang,1653400592,509324
* Bang Bang - 3LAU Extended Mix,110889,3
* Bang Bang - 3LAU Remix,24466773,1838
* Bang Bang - A Cappella,200374,264
* Bang Bang - Dada Life Remix,6433103,161
* Bang Bang - Imanos & Gramercy Remix,3256190,293
* Bang Bang - Kat Krazy Extended Mix,177296,1
* Bang Bang - Kat Krazy Remix,2470680,99
* Bang Bang - Super Stylers Remix,1509792,103
* Bang Bang - iLL BLU Mix Radio Edit,112834,5
* Bed (feat. Ariana Grande),322622689,38559
* Dance To This (feat. Ariana Grande),329978647,57244
* Dancing Through Life,93358750,50095
* Dear Old Shiz,34859897,13317
* Defying Gravity,203946072,132272
* Defying Gravity - Edit,21914921,23610
* Die For You (with Ariana Grande) - Remix,1265459880,538546
"* E più ti penso - From ""Once Upon A Time In America""",31351431,3635
* Every Day More Wicked,11000179,23012
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117552167,28478
* For Good,34213476,105638
* For Good - Edit,869521,7035
* For Good - Live from the Gershwin Theatre,10871406,22258
* For Good - Sing-Along,135667,404
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3853624,8045
* Get On Your Knees,99083414,13679
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63602758,24446
* Good as Hell (feat. Ariana Grande) - Remix,467964177,44004
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146883513,10508
* Hotel Rock Bottom (feat. Ariana Grande),2642985,1945
* I Don't Do Drugs (feat. Ariana Grande),233369669,59742
* I Don't Know Why (I Just Do),3742424,4681
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21474287,936
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18491659,6392
"* Mama, I'm a Big Girl Now",15906004,2759
* Met Him Last Night,148058564,24685
* Met Him Last Night - Dave Audé Remix,10498203,1217
* My Favorite Part,435622788,154233
* No One Mourns the Wicked,86296645,43440
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135206041,4160
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1806685,1147
* One Short Day,47239951,20977
* Over And Over Again - Elephante Uptempo Radio Version,4901361,328
* Popular Song (MIKA & Ariana Grande),151232036,31106
* Quit,272274700,41586
* Rain On Me (with Ariana Grande),1218566283,204107
* Rain On Me (with Ariana Grande) - Arca Remix,5879064,1043
* Rain On Me - Purple Disco Machine Remix,3673056,794
* Rain On Me - Purple Disco Machine Remix - Edit,33863897,6173
* Rain On Me - Ralphi Rosario Remix,1408708,207
* Rain On Me - Ralphi Rosario Remix - Edit,2163612,522
* Research,38328332,8120
* Rule The World,63923629,10243
"* Santa, Can't You Hear Me",288381205,10758
"* Santa, Can't You Hear Me - Live",13861010,1782
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2128027624,1123717
"* Still Hurting - From ""The Last Five Years""",3572091,2188
* Sympathy is a knife featuring ariana grande,98889732,58636
* The Wizard And I - Live,7050884,2156
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1635742,1830
* Without Love,5085012,793
* Wonderful,12598568,38522
* You Can't Stop the Beat,10644801,1301
* You Don't Own Me (Feat. Ariana Grande),10431628,3018
34+35,1153934066,292805
34+35 - live from Vevo,558509,2320
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",289121918,54251
7 rings,2744313775,889110
7 rings (feat. 2 Chainz) - Remix,28780325,4813
7 rings - live,14888331,4127
A Little More Homework (feat. Graham Phillips) - Single Version,3009443,199
Almost Is Never Enough (with Nathan Sykes),374538121,131274
Almost Is Never Enough - Soundtrack Version,8905221,775
Baby I,168285277,50802
Baby I - Cosmic Dawn Radio Edit,220784,43
Baby I - Live from London,7568242,3539
Bad Decisions,118596343,25490
Bad To You (with Normani & Nicki Minaj),73531699,5795
Be Alright,326449948,51179
Be My Baby,138496264,69811
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",308306700,55790
Best Mistake,266697147,77827
Better Left Unsaid,36634951,9211
Brand New You (feat. Brynn Williams & Caitlin Gann),4628410,521
Break Free,1170841988,636883
Break Free - A Cappella,179272,308
Break Free - Zedd's Extended Mix,868363,3623
Break Your Heart Right Back,94419777,14892
Cadillac Song,4548169,3957
Come So Far (Got So Far to Go),5607256,499
Dangerous Woman,1540234862,694405
Daydreamin',232499821,82538
Daydreamin' - Live from London,8211897,3844
December,99301420,12933
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),419301771,60651
Everyday,733570207,411098
Focus,353597956,61376
God is a woman,1242715529,366940
Got Her Own (with Victoria Monét),18506158,4151
Greedy,342980100,144750
Hampstead,91960111,152559
Hampstead - a cappella,1331789,2023
Hampstead - instrumental,213158,435
Hands On Me,62944438,21860
Honeymoon Avenue,224110354,98834
Honeymoon Avenue - Live from London,13906063,6927
How I Look On You,40639539,10698
I Don't Care,67979406,12201
I'm Not That Girl (Reprise),8268052,15899
Into You,1886394929,1103503
Into You - 3LAU Remix,67769526,11307
Into You - Alex Ghenea Remix,19777011,4982
Intro,41552218,10452
Jason's Song (Gave It Away),37423422,11450
Just A Little Bit Of Your Heart,198260632,28562
Just Look Up (From Don't Look Up),85237058,7516
Knew Better / Forever Boy,113147550,24013
Last Christmas,325831904,15534
Leave Me Lonely,124065559,28776
Let Me Love You,533197725,334471
Love Is Everything,33322618,1447
Love Me Harder,1301972188,1133331
Love Me Harder - A Cappella,254045,443
Love Me Harder - Alex Ghenea Remix,555765,58
Love Me Harder - Gregor Salto Amsterdam Mix,120388,8
Love Me Harder - Instrumental,244360,950
Lovin' It,44294181,10192
MONOPOLY (with Victoria Monét),202406198,23616
Moonlight,255848248,78183
My Everything,218295707,67860
NASA,344936684,55696
Nobody (with Chaka Khan),10069048,1552
Not Just On Christmas,40831446,2190
One Last Time,2008080341,939834
One Last Time (Attends-Moi),12347772,5355
One Last Time - A Cappella,563264,836
One Last Time - Gazzo Remix,532560,47
One Last Time - Instrumental,118167,188
Only 1,73819067,25099
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1415367,1742
Piano,78636540,11502
Popular,158683478,95212
Popular - Edit,5609175,3253
Popular - Live from the Dolby Theatre,898366,1036
Problem,1085474544,484023
Problem - A Cappella,1478492,1270
Problem - Dave Aude Twerk Edit,133903,12
Problem - Dawin Remix,9726847,1225
Problem - Kassiano Remix,1860612,65
Problem - Noodles & Devastator Remix,2585647,248
Problem - Wayne G Radio Edit,128119,13
Put Your Hearts Up,30506395,5012
R.E.M,224029589,68131
Right There (feat. Big Sean),133588966,48416
Right There - 7th Heaven Radio Edit,277961,51
Right There - Live from London (feat. Big Sean),6067876,2557
Santa Baby,246285031,2884
Santa Tell Me,1512287119,70872
Saturn Returns Interlude,88209104,32548
Saturn Returns Interlude - a cappella,427363,612
Saturn Returns Interlude - instrumental,393010,766
Side To Side,1812165105,793933
Side To Side - Phantoms Remix,3892501,322
Side To Side - Slushii Remix,16820460,1380
Snow In California,80362021,2234
Sometimes,113774418,33432
Somewhere Over The Rainbow - Live From Manchester,19399170,2790
Step On Up,53916737,24316
Stuck with U (with Justin Bieber),1394913572,486987
Tattooed Heart,171969828,62744
Tattooed Heart - Live from London,10375682,7591
Thank Goodness - Live from the Dolby Theatre,3177852,4329
Thank Goodness / I Couldn't Be Happier,15212702,36492
The Girl in the Bubble,16989075,29202
The Way (feat. Mac Miller),571953267,242755
The Way - JdB Radio,116807,32
The Way - Live from London (feat. Mac Miller),15531703,7437
They Don't Know,111828160,15329
Thinking Bout You,174413308,50758
Too Close,4778952,4659
Touch It,204290090,89810
True Love,50670370,3182
What Is This Feeling?,156064166,82212
Why Try,132024465,28101
Winter Things,136730242,5833
Wit It This Christmas,48676865,2057
You Don't Know Me,60964785,14552
You'll Never Know,58954421,13692
"Zero To Hero - From ""Hercules""",32372299,3702
bad idea,326280105,80841
bad idea - live,14936420,3491
be alright - live,11948196,2382
better off,178559069,59169
blazed (feat. Pharrell Williams),71657597,11922
