Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,9853354,20054
* Adore,69846631,32471
* All My Love,38184004,10982
* All My Love (Remix),82533129,10418
* All My Love - French Version,738874,87
* Arturo Sandoval,3836779,1492
* Bang Bang,1617256482,493216
* Bang Bang - 3LAU Extended Mix,110679,1
* Bang Bang - 3LAU Remix,24318259,2430
* Bang Bang - A Cappella,180254,348
* Bang Bang - Dada Life Remix,6419157,192
* Bang Bang - Imanos & Gramercy Remix,3232158,410
* Bang Bang - Kat Krazy Extended Mix,176949,5
* Bang Bang - Kat Krazy Remix,2462373,139
* Bang Bang - Super Stylers Remix,1501088,110
* Bang Bang - iLL BLU Mix Radio Edit,112621,3
* Bed (feat. Ariana Grande),319925662,40550
* Dance To This (feat. Ariana Grande),325963859,54296
* Dancing Through Life,86742948,219971
* Dear Old Shiz,32909511,72215
* Defying Gravity,188784969,430599
* Defying Gravity - Edit,18233871,149207
* Die For You (with Ariana Grande) - Remix,1229461959,531053
"* E piÃ¹ ti penso - From ""Once Upon A Time In America""",31089206,4066
* Every Day More Wicked,6250227,210308
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",115640270,24130
* For Good,15486144,736255
* For Good - Live from the Gershwin Theatre,7360217,138698
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,2550141,48501
* Get On Your Knees,98140121,13877
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62084113,19584
* Good as Hell (feat. Ariana Grande) - Remix,464998050,46218
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146212128,8771
* Hotel Rock Bottom (feat. Ariana Grande),2476607,2530
* I Don't Do Drugs (feat. Ariana Grande),229246060,54070
* I Don't Know Why (I Just Do),3348037,9419
* It Was Aâ¦ (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),20503056,23014
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18084405,6264
"* Mama, I'm a Big Girl Now",15715445,2790
* Met Him Last Night,146272151,26199
* Met Him Last Night - Dave AudÃ© Remix,10413403,1176
* My Favorite Part,426587288,133708
* No One Mourns the Wicked,80255770,203654
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),122567261,315962
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1717021,1740
* One Short Day,44415261,94997
* Over And Over Again - Elephante Uptempo Radio Version,4877739,261
* Popular Song,148684813,42216
* Quit,269684741,47174
* Rain On Me (with Ariana Grande),1203496372,195559
* Rain On Me (with Ariana Grande) - Arca Remix,5813926,907
* Rain On Me - Purple Disco Machine Remix,3621162,713
* Rain On Me - Purple Disco Machine Remix - Edit,33413210,6583
* Rain On Me - Ralphi Rosario Remix,1390188,274
* Rain On Me - Ralphi Rosario Remix - Edit,2120279,722
* Research,37700592,9426
* Rule The World,63159415,10299
"* Santa, Canât You Hear Me",231106345,1356521
"* Santa, Canât You Hear Me - Live",11849242,63616
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2046557152,1102021
"* Still Hurting - From ""The Last Five Years""",3350512,5271
* Sympathy is a knife featuring ariana grande,94518860,83215
* The Wizard And I - Live,6801066,9685
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1301134,18122
* Without Love,5032629,898
* Wonderful,6128993,260125
* You Can't Stop the Beat,10554916,1340
* You Don't Own Me (Feat. Ariana Grande),10168237,7157
34+35,1131866765,318231
34+35 - live from Vevo,336550,4490
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",285305686,55441
7 rings,2679207931,894097
7 rings (feat. 2 Chainz) - Remix,28375768,7044
7 rings - live,14547545,4600
A Little More Homework (feat. Graham Phillips) - Single Version,2993662,247
Almost Is Never Enough,365607773,126256
Almost Is Never Enough - Soundtrack Version,8851252,633
Baby I,164500576,54740
Baby I - Cosmic Dawn Radio Edit,217914,40
Baby I - Live from London,7289966,4405
Bad Decisions,116664145,28666
Bad To You (with Normani & Nicki Minaj),73108563,6140
Be Alright,322517426,62960
Be My Baby,133141003,71699
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",304407355,66529
Best Mistake,261284849,74290
Better Left Unsaid,35943506,10277
Brand New You (feat. Brynn Williams & Caitlin Gann),4580138,1842
