Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10807564,7121
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2123285,24313
* Adore,70415953,28466
* All My Love,38435474,9337
* All My Love (Remix),82798244,9774
* All My Love - French Version,741230,100
* Arturo Sandoval,3879250,1494
* Bang Bang,1630278056,513933
* Bang Bang - 3LAU Extended Mix,110744,2
* Bang Bang - 3LAU Remix,24370705,1984
* Bang Bang - A Cappella,188405,260
* Bang Bang - Dada Life Remix,6424070,206
* Bang Bang - Imanos & Gramercy Remix,3240887,342
* Bang Bang - Kat Krazy Extended Mix,177085,3
* Bang Bang - Kat Krazy Remix,2465254,105
* Bang Bang - Super Stylers Remix,1504324,113
* Bang Bang - iLL BLU Mix Radio Edit,112694,3
* Bed (feat. Ariana Grande),320964587,35333
* Dance To This (feat. Ariana Grande),327283728,48593
* Dancing Through Life,90219210,96654
* Dear Old Shiz,33986666,30622
* Defying Gravity,196528024,222512
* Defying Gravity - Edit,20255529,51101
* Die For You (with Ariana Grande) - Remix,1242706262,470659
"* E più ti penso - From ""Once Upon A Time In America""",31191429,3346
* Every Day More Wicked,9110607,71222
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116291484,27604
* For Good,26438259,263540
* For Good - Edit,358537,8774
* For Good - Live from the Gershwin Theatre,9379020,47523
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3283225,18723
* Get On Your Knees,98497857,12492
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62614336,19519
* Good as Hell (feat. Ariana Grande) - Remix,466053402,41716
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146442257,9294
* Hotel Rock Bottom (feat. Ariana Grande),2538521,1968
* I Don't Do Drugs (feat. Ariana Grande),230772226,54328
* I Don't Know Why (I Just Do),3511704,5762
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21396214,8091
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18250285,5392
"* Mama, I'm a Big Girl Now",15783374,2269
* Met Him Last Night,146895697,28364
* Met Him Last Night - Dave Audé Remix,10443009,1043
* My Favorite Part,429679061,104455
* No One Mourns the Wicked,83506287,91230
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),134637495,76315
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1752194,1194
* One Short Day,45915671,44309
* Over And Over Again - Elephante Uptempo Radio Version,4889025,258
* Popular Song,149699193,34440
* Quit,270648531,48189
* Rain On Me (with Ariana Grande),1208789109,202432
* Rain On Me (with Ariana Grande) - Arca Remix,5836983,832
* Rain On Me - Purple Disco Machine Remix,3638962,754
* Rain On Me - Purple Disco Machine Remix - Edit,33579591,5932
* Rain On Me - Ralphi Rosario Remix,1397162,268
* Rain On Me - Ralphi Rosario Remix - Edit,2136360,582
* Research,37894793,9577
* Rule The World,63424418,10971
"* Santa, Can't You Hear Me",286440948,290374
"* Santa, Can't You Hear Me - Live",13694042,17930
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2075237794,1166557
"* Still Hurting - From ""The Last Five Years""",3452956,3131
* Sympathy is a knife featuring ariana grande,96193943,59236
* The Wizard And I - Live,6931219,3862
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1506487,3973
* Without Love,5051292,636
* Wonderful,9783443,94294
* You Can't Stop the Beat,10586409,1218
* You Don't Own Me (Feat. Ariana Grande),10316248,4132
34+35,1140012935,301525
34+35 - live from Vevo,427087,2894
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",286663836,48937
7 rings,2703302063,947189
7 rings (feat. 2 Chainz) - Remix,28533885,6739
7 rings - live,14672252,4529
A Little More Homework (feat. Graham Phillips) - Single Version,2999296,218
Almost Is Never Enough,368659751,113757
