Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10866235,422
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2888462,6983
* Adore,71851226,23082
* All My Love,83525808,11180
* All My Love - French Version,747418,81
* Arturo Sandoval,3965483,1407
* Bang Bang,1661559457,478408
* Bang Bang - 3LAU Extended Mix,110958,14
* Bang Bang - 3LAU Remix,24501498,2274
* Bang Bang - A Cappella,206677,425
* Bang Bang - Dada Life Remix,6436150,208
* Bang Bang - Imanos & Gramercy Remix,3261634,352
* Bang Bang - Kat Krazy Extended Mix,177363,4
* Bang Bang - Kat Krazy Remix,2472445,99
* Bang Bang - Super Stylers Remix,1511565,117
* Bang Bang - iLL BLU Mix Radio Edit,112870,2
* Bed (feat. Ariana Grande),323169192,33868
* Dance To This (feat. Ariana Grande),330849048,53076
* Dancing Through Life,94192871,47227
* Dear Old Shiz,35070955,11824
* Defying Gravity,205999786,112026
* Defying Gravity - Edit,22305168,21812
* Die For You (with Ariana Grande) - Remix,1273696726,433456
"* E più ti penso - From ""Once Upon A Time In America""",31401072,3611
* Every Day More Wicked,11369755,19913
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117984389,23683
* For Good,35845877,89374
* For Good - Edit,977385,6206
* For Good - Live from the Gershwin Theatre,11215475,19693
* For Good - Sing-Along,142278,355
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3981973,7667
* Get On Your Knees,99281357,11666
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63994476,23487
* Good as Hell (feat. Ariana Grande) - Remix,468661723,42537
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147047884,9765
* Hotel Rock Bottom (feat. Ariana Grande),2678979,2008
* I Don't Do Drugs (feat. Ariana Grande),234354205,60017
* I Don't Know Why (I Just Do),3818970,4117
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21490329,897
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18617633,6447
"* Mama, I'm a Big Girl Now",15950313,2575
* Met Him Last Night,148475772,25601
* Met Him Last Night - Dave Audé Remix,10516988,1077
* My Favorite Part,438069664,130923
* No One Mourns the Wicked,87007458,40393
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135271336,3501
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1829244,1102
* One Short Day,47578057,18889
* Over And Over Again - Elephante Uptempo Radio Version,4907531,324
* Popular Song (MIKA & Ariana Grande),151748073,31301
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1221970704,196830
* Rain On Me (with Ariana Grande) - Arca Remix,5894641,1035
* Rain On Me - Purple Disco Machine Remix,3685354,724
* Rain On Me - Purple Disco Machine Remix - Edit,33964543,5892
* Rain On Me - Ralphi Rosario Remix,1412794,256
* Rain On Me - Ralphi Rosario Remix - Edit,2172646,527
* Research,38451586,7686
* Rule The World,64097917,10716
"* Santa, Can't You Hear Me",288537456,8183
"* Santa, Can't You Hear Me - Live",13890689,1773
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2144985314,975643
"* Still Hurting - From ""The Last Five Years""",3609250,2161
* Sympathy is a knife featuring ariana grande,99914197,60727
* The Wizard And I - Live,7083238,1907
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1664137,1527
* Without Love,5096839,696
* Wonderful,13225121,35533
* You Can't Stop the Beat,10666193,1180
* You Don't Own Me (Feat. Ariana Grande),10494233,3295
34+35,1158715967,277724
34+35 - live from Vevo,602334,2727
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",290013118,54281
7 rings,2758409503,844373
7 rings (feat. 2 Chainz) - Remix,28864389,4929
7 rings - live,14957463,3993
A Little More Homework (feat. Graham Phillips) - Single Version,3012808,189
Almost Is Never Enough (with Nathan Sykes),376722366,133283
Almost Is Never Enough - Soundtrack Version,8918221,777
Baby I,169113153,53407
Baby I - Cosmic Dawn Radio Edit,221367,33
Baby I - Live from London,7631370,3842
Bad Decisions,119048644,29274
Bad To You (with Normani & Nicki Minaj),73622449,5770
Be Alright,327315158,58889
Be My Baby,139698235,79560
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",309173111,53020
Best Mistake,267987585,74670
Better Left Unsaid,36792358,9674
Brand New You (feat. Brynn Williams & Caitlin Gann),4638485,555
Break Free,1181265741,667521
Break Free - A Cappella,189209,689
Break Free - Zedd's Extended Mix,917291,2591
Break Your Heart Right Back,94671727,15585
Cadillac Song,4617301,4143
Come So Far (Got So Far to Go),5614986,463
Dangerous Woman,1551650735,695231
Daydreamin',233833083,79998
Daydreamin' - Live from London,8275167,3696
December,99502498,11104
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),420308698,62081
Everyday,740124226,369278
Focus,354805687,69178
God is a woman,1249015268,403660
Got Her Own (with Victoria Monét),18566049,3342
Greedy,345263235,134388
Hampstead,94746607,164200
Hampstead - a cappella,1371590,2276
Hampstead - instrumental,222058,483
Hands On Me,63309547,22523
Honeymoon Avenue,225834020,103065
Honeymoon Avenue - Live from London,14019076,6698
How I Look On You,40813841,11298
I Don't Care,68191145,12761
I'm Not That Girl (Reprise),8520150,13998
Into You,1904352719,1120780
Into You - 3LAU Remix,67957812,11899
Into You - Alex Ghenea Remix,19860403,5245
Intro,41739552,10817
Jason's Song (Gave It Away),37612933,11350
Just A Little Bit Of Your Heart,198755789,29873
Just Look Up (From Don't Look Up),85361269,7685
Knew Better / Forever Boy,113572325,26036
Last Christmas,326068118,12877
Leave Me Lonely,124548150,27650
Let Me Love You,538454648,290576
Love Is Everything,33345010,1260
Love Me Harder,1320162190,1144335
Love Me Harder - A Cappella,269981,1094
Love Me Harder - Alex Ghenea Remix,556972,61
Love Me Harder - Gregor Salto Amsterdam Mix,120510,7
Love Me Harder - Instrumental,262839,1103
Lovin' It,44460550,10518
MONOPOLY (with Victoria Monét),202802366,23996
Moonlight,257131469,79361
My Everything,219502069,79055
NASA,345845528,55682
Nobody (with Chaka Khan),10094644,1576
Not Just On Christmas,40866186,1889
