Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10759727,30114
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),1880151,40379
* Adore,70415953,28466
* All My Love,38400418,5860
* All My Love (Remix),82761227,6752
* All My Love - French Version,740847,68
* Arturo Sandoval,3873520,1094
* Bang Bang,1628383022,440245
* Bang Bang - 3LAU Extended Mix,110732,0
* Bang Bang - 3LAU Remix,24363524,1463
* Bang Bang - A Cappella,187378,256
* Bang Bang - Dada Life Remix,6423395,152
* Bang Bang - Imanos & Gramercy Remix,3239635,262
* Bang Bang - Kat Krazy Extended Mix,177070,1
* Bang Bang - Kat Krazy Remix,2464871,89
* Bang Bang - Super Stylers Remix,1503902,99
* Bang Bang - iLL BLU Mix Radio Edit,112682,1
* Bed (feat. Ariana Grande),320833318,25337
* Dance To This (feat. Ariana Grande),327089353,51912
* Dancing Through Life,89854523,81607
* Dear Old Shiz,33868593,27761
* Defying Gravity,195671604,207778
* Defying Gravity - Edit,20072650,41943
* Die For You (with Ariana Grande) - Remix,1240900977,416991
"* E più ti penso - From ""Once Upon A Time In America""",31178043,3484
* Every Day More Wicked,8840173,62635
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116187072,24749
* For Good,25434480,226267
* For Good - Edit,323440,8973
* For Good - Live from the Gershwin Theatre,9198018,93230
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3212979,16240
* Get On Your Knees,98451013,8902
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62539330,15434
* Good as Hell (feat. Ariana Grande) - Remix,465896768,31394
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146406980,6051
* Hotel Rock Bottom (feat. Ariana Grande),2531172,1800
* I Don't Do Drugs (feat. Ariana Grande),230565748,38669
* I Don't Know Why (I Just Do),3490394,4695
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21356899,24067
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18196359,5690
"* Mama, I'm a Big Girl Now",15774621,2685
* Met Him Last Night,146800087,19835
* Met Him Last Night - Dave Audé Remix,10438888,583
* My Favorite Part,429277036,74786
* No One Mourns the Wicked,83157813,83767
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),134302676,363968
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1751000,1384
* One Short Day,45749196,37829
* Over And Over Again - Elephante Uptempo Radio Version,4889025,258
* Popular Song,149566100,30910
* Quit,270648531,48189
* Rain On Me (with Ariana Grande),1208022263,167716
* Rain On Me (with Ariana Grande) - Arca Remix,5833947,618
* Rain On Me - Purple Disco Machine Remix,3636258,618
* Rain On Me - Purple Disco Machine Remix - Edit,33556340,5594
* Rain On Me - Ralphi Rosario Remix,1396167,255
* Rain On Me - Ralphi Rosario Remix - Edit,2134027,522
* Research,37894793,9577
* Rule The World,63381095,8069
"* Santa, Can't You Hear Me",284576057,1787970
"* Santa, Can't You Hear Me - Live",13598031,51880
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2070978363,951778
"* Still Hurting - From ""The Last Five Years""",3440815,2176
* Sympathy is a knife featuring ariana grande,95974637,51878
* The Wizard And I - Live,6916993,2430
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1491453,3894
* Without Love,5048804,465
* Wonderful,9422369,84683
* You Can't Stop the Beat,10581748,1242
* You Don't Own Me (Feat. Ariana Grande),10262520,4469
34+35,1138844238,259051
34+35 - live from Vevo,415757,2712
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",286475553,42713
7 rings,2699683241,806847
7 rings (feat. 2 Chainz) - Remix,28508316,6296
7 rings - live,14654625,4274
A Little More Homework (feat. Graham Phillips) - Single Version,2998379,239
Almost Is Never Enough,368235087,100544
Almost Is Never Enough - Soundtrack Version,8865819,492
Baby I,165733558,44096
Baby I - Cosmic Dawn Radio Edit,218947,41
Baby I - Live from London,7381808,3085
Bad Decisions,117258543,20665
Bad To You (with Normani & Nicki Minaj),73245848,5754
Be Alright,323736265,46892
Be My Baby,134848165,66734
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",305677672,48578
Best Mistake,262942975,60258
Better Left Unsaid,36157743,7829
Brand New You (feat. Brynn Williams & Caitlin Gann),4598009,567
Break Free,1141053605,474669
Break Free - A Cappella,163179,274
Break Free - Zedd's Extended Mix,734071,2265
Break Your Heart Right Back,93664986,11854
Cadillac Song,4344244,3606
Come So Far (Got So Far to Go),5583341,353
Dangerous Woman,1505976397,554042
Daydreamin',228442878,67466
Daydreamin' - Live from London,8019806,3305
December,97951667,163497
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),416407380,37838
Everyday,712068736,379230
Focus,350112611,60698
God is a woman,1224484586,304050
Got Her Own (with Victoria Monét),18349795,1817
Greedy,335940950,110326
Hampstead,82190877,138086
Hampstead - a cappella,1204080,2107
Hampstead - instrumental,184897,501
Hands On Me,61731158,16910
Honeymoon Avenue,219319816,76798
Honeymoon Avenue - Live from London,13569664,5716
How I Look On You,40105773,7560
I Don't Care,67317117,11113
I'm Not That Girl (Reprise),6724983,45116
Into You,1829637072,934201
Into You - 3LAU Remix,67184371,9671
Into You - Alex Ghenea Remix,19523559,4259
Intro,40998623,29025
Jason's Song (Gave It Away),36820067,10171
Just A Little Bit Of Your Heart,196711743,26913
Just Look Up (From Don't Look Up),84823594,7501
Knew Better / Forever Boy,111891572,20695
Last Christmas,322654222,1019606
Leave Me Lonely,122628275,23056
Let Me Love You,515849320,309799
Love Is Everything,33073099,77519
Love Me Harder,1253085270,772671
Love Me Harder - A Cappella,229282,411
Love Me Harder - Alex Ghenea Remix,551976,77
Love Me Harder - Gregor Salto Amsterdam Mix,120040,6
Love Me Harder - Instrumental,190986,1206
Lovin' It,43796430,8335
MONOPOLY (with Victoria Monét),201162271,21683
Moonlight,252048987,62868
My Everything,214447703,66223
NASA,342044962,48474
Nobody (with Chaka Khan),9992596,984
Not Just On Christmas,40490818,103749
One Last Time,1961135259,796141
One Last Time (Attends-Moi),12104729,4482
One Last Time - A Cappella,518011,756
One Last Time - Gazzo Remix,529968,48
One Last Time - Instrumental,105206,167
Only 1,72690471,19366
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1264443,4177
Piano,78042676,9916
Popular,152281451,169269
Popular - Edit,5330384,8555
Popular - Live from the Dolby Theatre,805124,2368
Problem,1063915910,342520
Problem - A Cappella,1408681,1432
Problem - Dave Aude Twerk Edit,133411,16
Problem - Dawin Remix,9667006,960
Problem - Kassiano Remix,1857239,54
Problem - Noodles & Devastator Remix,2574545,192
Problem - Wayne G Radio Edit,127564,6
Put Your Hearts Up,30255538,4939
R.E.M,220330273,63257
Right There,131097345,47724
Right There - 7th Heaven Radio Edit,275748,55
Right There - Live from London (feat. Big Sean),5930452,2353
Santa Baby,245458996,388106
Santa Tell Me,1499905378,3799133
Saturn Returns Interlude,86229203,36566
Saturn Returns Interlude - a cappella,392046,562
Saturn Returns Interlude - instrumental,347830,842
Side To Side,1768609408,784237
Side To Side - Phantoms Remix,3874415,294
Side To Side - Slushii Remix,16740647,1290
Snow In California,79914594,128832
Sometimes,111918102,32588
Somewhere Over The Rainbow - Live From Manchester,19235981,3107
Step On Up,52616378,21399
Stuck with U (with Justin Bieber),1373037985,404802
Tattooed Heart,168903020,53031
Tattooed Heart - Live from London,10001851,6470
Thank Goodness - Live from the Dolby Theatre,2774203,10162
Thank Goodness / I Couldn't Be Happier,11757699,93314
The Girl in the Bubble,14135012,81307
The Way,560106265,182461
The Way - JdB Radio,115373,45
The Way - Live from London (feat. Mac Miller),15152088,6659
They Don't Know,111136132,8255
Thinking Bout You,171496046,47639
Too Close,4519054,4200
Touch It,199673854,75063
True Love,50373387,53425
What Is This Feeling?,150103169,150511
Why Try,130387272,25552
Winter Things,135928919,200048
Wit It This Christmas,48460684,55790
You Don't Know Me,60355400,13490
You'll Never Know,58265019,11194
"Zero To Hero - From ""Hercules""",32196059,1971
bad idea,322187356,72470
bad idea - live,14733576,3506
be alright - live,11810898,2293
better off,175485000,51098
blazed (feat. Pharrell Williams),71024602,10307
bloodline,576312586,635646
borderline (feat. Missy Elliott),86790622,20715
boyfriend (with Social House),1020513703,365366
break free - live,9653953,2795
"break up with your girlfriend, i'm bored",1099449483,175207
"break up with your girlfriend, i'm bored - live",13518680,3008
break your heart right back - live,8459149,1669
breathin,701717522,102243
breathin - live,15441400,4825
bye,292186673,193761
bye - a cappella,689953,956
bye - instrumental,197183,459
dandelion,101789362,117233
dandelion - a cappella,714098,878
dandelion - instrumental,222292,407
dangerous woman - live,11618659,3519
don't wanna break up again,188666213,106822
don't wanna break up again - a cappella,582452,991
don't wanna break up again - instrumental,179560,405
don't wanna break up again - live version,6099282,3690
eternal sunshine,271347842,185036
eternal sunshine - a cappella,825862,1153
eternal sunshine - instrumental,257268,647
eternal sunshine - live version,6806596,4504
everytime,424154573,217689
everytime - live,12855666,4050
fake smile,244174609,35435
fake smile - live,9300330,1942
get well soon,129941576,23051
get well soon - live,7111417,1615
ghostin,316503950,123121
god is a woman - live,20503059,5489
goodnight n go,292931226,101280
goodnight n go - live,10737226,2771
i wish i hated you,160490140,118525
i wish i hated you - a cappella,691790,890
i wish i hated you - instrumental,215551,628
imagine,463499754,73858
imperfect for you,143786767,83482
imperfect for you - a cappella,457212,779
imperfect for you - acoustic,15569283,4958
imperfect for you - instrumental,134941,349
imperfect for you - live version,4675965,3766
in my head,310575934,74356
in my head interlude - live,6976609,1658
into you - live,9491302,3009
intro (end of the world),567443662,287381
intro (end of the world) - a cappella,630258,943
intro (end of the world) - extended,91011150,140626
intro (end of the world) - extended a cappella,630212,937
intro (end of the world) - extended instrumental,309339,1126
intro (end of the world) - instrumental,359437,1120
intro (end of the world) - live version,7803290,4239
just like magic,252663129,70866
love language,109160104,38328
love me harder - live,10097366,2339
main thing,48430782,22244
make up,172193557,26522
make up - live,8330336,1945
motive (with Doja Cat),595429866,130997
my hair,139727193,45116
my hair - live from Vevo,519467,3579
my heart belongs to daddy - live,7298209,2272
nasa - live,9821393,1990
nasty,223954947,90192
needy,496549873,655029
needy - live,11969909,3577
no tears left to cry,1518898560,352971
no tears left to cry - live,11232216,3424
obvious,137742178,42462
off the table (with The Weeknd),193476095,69267
off the table (with The Weeknd) - live from Vevo,533025,3286
only 1 - live,8693647,2016
ordinary things (feat. Nonna),95467017,47331
ordinary things (feat. Nonna) - a cappella,408135,547
ordinary things (feat. Nonna) - instrumental,150223,345
past life,73270463,87947
past life - a cappella,1004247,1145
past life - instrumental,172015,516
pete davidson,136296715,17056
positions,1682499734,349578
positions - live from Vevo,493132,2894
pov,685079935,226403
pov - live from Vevo,621374,3951
r.e.m - live,11114222,2219
raindrops (an angel cried),142771718,14458
raindrops (an angel cried) - live,11803232,2075
right there - live,8740652,1886
safety net (feat. Ty Dolla $ign),243932205,121188
safety net (feat. Ty Dolla $ign) - live from Vevo,520013,3449
shut up,128506713,31246
side to side - live,11748691,2834
six thirty,111007393,31196
someone like u - interlude,30109572,10834
successful,185193643,39518
successful - live,9510835,1921
supernatural,384131838,488778
supernatural (with Troye Sivan) - remix,60937636,33607
supernatural - a cappella,1478238,3505
supernatural - instrumental,527489,988
supernatural - live version,9551625,6890
sweetener,288743210,90185
sweetener - live,10810879,2417
tattooed heart - live,12445609,4460
test drive,118783352,24412
"thank u, next",2148126052,510185
"thank u, next - live",8281724,1977
the boy is mine,607602061,320041
"the boy is mine (with Brandy, Monica) - Remix",34104890,12390
"the boy is mine (with Brandy, Monica) - Remix a cappella",1803610,472
the boy is mine - a cappella,2280905,1408
the boy is mine - instrumental,941056,692
the light is coming (feat. Nicki Minaj),161470891,20974
the light is coming - live,7146885,1648
true story,146801596,71347
true story - a cappella,9480209,2213
true story - instrumental,148866,345
twilight zone,237922220,343341
twilight zone - a cappella,1642066,1855
twilight zone - instrumental,816080,1301
warm,82818977,101334
warm - a cappella,788094,927
warm - instrumental,183836,424
we can't be friends (wait for your love),1761433641,1330629
we can't be friends (wait for your love) - a cappella,1768792,2672
we can't be friends (wait for your love) - acoustic (live from jungle city studios),14915295,9101
we can't be friends (wait for your love) - instrumental,682955,1289
we can't be friends (wait for your love) - live version,7394544,7800
we can't be friends (wait for your love) - string version,36384703,110950
we can't be friends (wait for your love) - string version instrumental,642516,964
west side,120166060,48764
worst behavior,68850752,23407
"yes, and?",709975078,253972
"yes, and? (with Mariah Carey) - Remix",35737895,6464
"yes, and? - Felix Jaehn Remix",3030558,1658
"yes, and? - Jonas Blue Remix",1707813,3432
"yes, and? - The Blessed Madonna's Godsquad Mix",550108,387
"yes, and? - a cappella",2511866,2946
"yes, and? - edit",2727508,2553
"yes, and? - extended mix",7197095,2230
"yes, and? - extended mix instrumental",893116,205
"yes, and? - instrumental",1447052,643
"yes, and? - live version",4189332,2503
"yes, and? - slowed",785119,238
"yes, and? - sped up",2538591,539
you'll never know - live,8414303,1835
