Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10861246,444
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2797676,8351
* Adore,71320334,22770
* All My Love,38952763,9069
* All My Love (Remix),83392736,10593
* All My Love - French Version,746363,85
* Arturo Sandoval,3948757,1279
* Bang Bang,1655785072,470506
* Bang Bang - 3LAU Extended Mix,110907,2
* Bang Bang - 3LAU Remix,24476794,2220
* Bang Bang - A Cappella,201904,422
* Bang Bang - Dada Life Remix,6433961,171
* Bang Bang - Imanos & Gramercy Remix,3257743,346
* Bang Bang - Kat Krazy Extended Mix,177318,3
* Bang Bang - Kat Krazy Remix,2471215,107
* Bang Bang - Super Stylers Remix,1510302,121
* Bang Bang - iLL BLU Mix Radio Edit,112847,2
* Bed (feat. Ariana Grande),322782892,31899
* Dance To This (feat. Ariana Grande),330191520,53218
* Dancing Through Life,93611418,50956
* Dear Old Shiz,34924722,13105
* Defying Gravity,204569284,125299
* Defying Gravity - Edit,22029008,23240
* Die For You (with Ariana Grande) - Remix,1267994702,497714
"* E più ti penso - From ""Once Upon A Time In America""",31351431,3635
* Every Day More Wicked,11116766,23559
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117678117,26006
* For Good,34728455,104232
* For Good - Edit,904518,7116
* For Good - Live from the Gershwin Theatre,10977981,21633
* For Good - Sing-Along,137725,414
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3893135,8177
* Get On Your Knees,99142373,12368
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63714732,22601
* Good as Hell (feat. Ariana Grande) - Remix,468165477,44501
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146929947,9685
* Hotel Rock Bottom (feat. Ariana Grande),2652792,2026
* I Don't Do Drugs (feat. Ariana Grande),233640523,56520
* I Don't Know Why (I Just Do),3764731,4504
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21479091,1038
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18553160,6150
"* Mama, I'm a Big Girl Now",15918820,2695
* Met Him Last Night,148174206,26276
* Met Him Last Night - Dave Audé Remix,10503734,1257
* My Favorite Part,436313649,151415
* No One Mourns the Wicked,86510775,43417
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135225665,3799
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1818222,1153
* One Short Day,47342686,20712
* Over And Over Again - Elephante Uptempo Radio Version,4901361,328
* Popular Song (MIKA & Ariana Grande),151385335,32275
* Quit,272274700,41586
* Rain On Me (with Ariana Grande),1219557850,211367
* Rain On Me (with Ariana Grande) - Arca Remix,5883379,916
* Rain On Me - Purple Disco Machine Remix,3676587,734
* Rain On Me - Purple Disco Machine Remix - Edit,33891284,6188
* Rain On Me - Ralphi Rosario Remix,1409955,272
* Rain On Me - Ralphi Rosario Remix - Edit,2166359,550
* Research,38387569,8462
* Rule The World,63974834,11546
"* Santa, Can't You Hear Me",288428610,9679
"* Santa, Can't You Hear Me - Live",13870306,1903
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2133218835,1066676
"* Still Hurting - From ""The Last Five Years""",3583452,2243
* Sympathy is a knife featuring ariana grande,99191821,64388
* The Wizard And I - Live,7060127,1684
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1644630,1781
* Without Love,5088602,775
* Wonderful,12791787,38617
* You Can't Stop the Beat,10650972,1265
* You Don't Own Me (Feat. Ariana Grande),10431628,3018
34+35,1155348181,285270
34+35 - live from Vevo,570702,2618
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",289382685,55734
7 rings,2748458062,818524
7 rings (feat. 2 Chainz) - Remix,28803435,4655
7 rings - live,14908720,4507
A Little More Homework (feat. Graham Phillips) - Single Version,3010445,215
Almost Is Never Enough (with Nathan Sykes),375188800,136952
Almost Is Never Enough - Soundtrack Version,8909085,760
Baby I,168528697,49703
Baby I - Cosmic Dawn Radio Edit,220945,25
Baby I - Live from London,7586856,4091
Bad Decisions,118722931,28154
Bad To You (with Normani & Nicki Minaj),73557583,5835
Be Alright,326702520,58026
Be My Baby,138843787,78477
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",308563584,52336
Best Mistake,267088176,79239
Better Left Unsaid,36681652,9616
Brand New You (feat. Brynn Williams & Caitlin Gann),4631332,659
Break Free,1173867668,627038
Break Free - A Cappella,181672,868
Break Free - Zedd's Extended Mix,882322,2700
Break Your Heart Right Back,94494010,15718
Cadillac Song,4568772,4669
Come So Far (Got So Far to Go),5609348,427
Dangerous Woman,1543620927,670260
Daydreamin',232901283,77331
Daydreamin' - Live from London,8230568,4145
December,99364399,12659
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),419592216,60663
Everyday,735545065,410339
Focus,353957079,76314
God is a woman,1244495869,359526
Got Her Own (with Victoria Monét),18525708,3832
Greedy,343662544,148947
Hampstead,92767138,166967
Hampstead - a cappella,1343744,2500
Hampstead - instrumental,215806,507
Hands On Me,63053354,23393
Honeymoon Avenue,224638987,108778
Honeymoon Avenue - Live from London,13939227,7130
How I Look On You,40689757,10792
I Don't Care,68040971,13173
I'm Not That Girl (Reprise),8347847,16209
Into You,1891852899,1150589
Into You - 3LAU Remix,67822674,11311
Into You - Alex Ghenea Remix,19801243,5189
Intro,41605795,11337
Jason's Song (Gave It Away),37479608,12125
Just A Little Bit Of Your Heart,198408125,31697
Just Look Up (From Don't Look Up),85273935,7770
Knew Better / Forever Boy,113270073,27363
Last Christmas,325903807,14177
Leave Me Lonely,124208953,29399
Let Me Love You,534836426,339722
Love Is Everything,33329344,1348
Love Me Harder,1307428699,1184335
Love Me Harder - A Cappella,257398,1012
Love Me Harder - Alex Ghenea Remix,556113,75
Love Me Harder - Gregor Salto Amsterdam Mix,120422,5
Love Me Harder - Instrumental,250131,1224
Lovin' It,44343313,10090
MONOPOLY (with Victoria Monét),202524276,25117
Moonlight,256231504,79681
My Everything,218647379,66279
NASA,345199946,54954
Nobody (with Chaka Khan),10076261,1537
Not Just On Christmas,40842466,2201
One Last Time,2012484993,888595
One Last Time (Attends-Moi),12371050,4717
One Last Time - A Cappella,568581,1441
One Last Time - Gazzo Remix,532839,50
One Last Time - Instrumental,119393,281
Only 1,73943984,25295
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1424604,1949
Piano,78696687,13274
Popular,159151634,93180
Popular - Edit,5625685,2882
Popular - Live from the Dolby Theatre,904079,1176
Problem,1087747494,484284
Problem - A Cappella,1485321,1492
Problem - Dave Aude Twerk Edit,133959,11
Problem - Dawin Remix,9732577,1285
Problem - Kassiano Remix,1860918,56
Problem - Noodles & Devastator Remix,2586683,223
Problem - Wayne G Radio Edit,128156,9
Put Your Hearts Up,30532189,5230
R.E.M,224371867,74627
Right There (feat. Big Sean),133824790,50323
Right There - 7th Heaven Radio Edit,278158,34
Right There - Live from London (feat. Big Sean),6080979,2842
Santa Baby,246298828,2830
Santa Tell Me,1512606051,61757
Saturn Returns Interlude,88388520,40046
Saturn Returns Interlude - a cappella,430653,707
Saturn Returns Interlude - instrumental,405804,3462
Side To Side,1816159480,792880
Side To Side - Phantoms Remix,3894223,359
Side To Side - Slushii Remix,16828291,1676
Snow In California,80373540,2423
Sometimes,113938889,36432
Somewhere Over The Rainbow - Live From Manchester,19412924,3008
Step On Up,54037506,24746
Stuck with U (with Justin Bieber),1397049554,423363
Tattooed Heart,172276314,61001
Tattooed Heart - Live from London,10413128,7734
Thank Goodness - Live from the Dolby Theatre,3201665,4684
Thank Goodness / I Couldn't Be Happier,15397933,39351
The Girl in the Bubble,17139622,30455
The Way (feat. Mac Miller),573114673,256416
The Way - JdB Radio,116925,24
The Way - Live from London (feat. Mac Miller),15569149,7916
They Don't Know,111900768,14485
Thinking Bout You,174675299,54710
Too Close,4804541,5380
Touch It,204728734,91222
True Love,50685063,3006
What Is This Feeling?,156497504,87012
Why Try,132180268,36542
Winter Things,136759356,5814
Wit It This Christmas,48687008,1973
You Don't Know Me,61036331,15102
You'll Never Know,59022281,14885
"Zero To Hero - From ""Hercules""",32388770,3519
bad idea,326673954,83625
bad idea - live,14954934,4050
be alright - live,11960851,2883
better off,178851366,61576
blazed (feat. Pharrell Williams),71716903,12454
bloodline,607809996,498422
borderline (feat. Missy Elliott),88135476,24312
boyfriend (with Social House),1044881020,463400
break free - live,9829000,3383
"break up with your girlfriend, i'm bored",1112978971,259866
"break up with your girlfriend, i'm bored - live",13707098,3516
break your heart right back - live,8568233,2034
breathin,708488079,129804
breathin - live,15745750,5725
bye,304105811,200238
bye - a cappella,752473,1184
bye - instrumental,230654,571
dandelion,108511730,116617
dandelion - a cappella,772811,1325
dandelion - instrumental,253047,537
dangerous woman - live,11831179,3926
don't wanna break up again,194918819,110913
don't wanna break up again - a cappella,645945,1254
don't wanna break up again - instrumental,209454,518
don't wanna break up again - live version,6330865,4650
eternal sunshine,282147865,189380
eternal sunshine - a cappella,962005,2204
eternal sunshine - instrumental,302901,751
eternal sunshine - live version,7094678,5052
everytime,436730602,207479
everytime - live,13149162,5804
fake smile,246488575,41528
fake smile - live,9430560,2551
get well soon,131425320,30020
get well soon - live,7220866,2085
ghostin,323829105,133722
god is a woman - live,20845095,9389
goodnight n go,298589551,108782
goodnight n go - live,10928408,3702
i wish i hated you,167637571,127489
i wish i hated you - a cappella,753724,1310
i wish i hated you - instrumental,252818,758
imagine,468478233,98890
imperfect for you,149037572,95100
imperfect for you - a cappella,508431,989
imperfect for you - acoustic,15860184,5285
imperfect for you - instrumental,158920,403
imperfect for you - live version,4906195,4066
in my head,315450007,95414
in my head interlude - live,7081201,2098
into you - live,9689426,3741
intro (end of the world),583223213,264857
intro (end of the world) - a cappella,693583,1223
intro (end of the world) - extended,99702696,152254
intro (end of the world) - extended a cappella,695789,1331
intro (end of the world) - extended instrumental,371081,1208
intro (end of the world) - instrumental,454345,1639
intro (end of the world) - live version,8056143,4616
just like magic,257963555,94132
love language,111375051,42407
love me harder - live,10242182,2966
main thing,49748363,23347
make up,173985112,32328
make up - live,8451749,2333
motive (with Doja Cat),604388044,171813
my hair,142733356,54970
my hair - live from Vevo,725728,3400
my heart belongs to daddy - live,7399598,1764
nasa - live,9944362,2317
nasty,229366583,94736
needy,542360833,843126
needy - live,12219270,4588
no tears left to cry,1540954928,378376
no tears left to cry - live,11456235,5045
obvious,140267797,45001
off the table (with The Weeknd),197254030,66287
off the table (with The Weeknd) - live from Vevo,732309,3465
only 1 - live,8826967,2770
ordinary things (feat. Nonna),98459597,53556
ordinary things (feat. Nonna) - a cappella,448799,807
ordinary things (feat. Nonna) - instrumental,176771,423
past life,78500851,90804
past life - a cappella,1080727,1579
past life - instrumental,197199,448
pete davidson,137509211,22181
positions,1703476854,402250
positions - live from Vevo,672685,2990
pov,699456036,346431
pov - live from Vevo,825773,3547
r.e.m - live,11262275,2827
raindrops (an angel cried),143816960,19950
raindrops (an angel cried) - live,11945830,2607
right there - live,8859380,2236
safety net (feat. Ty Dolla $ign),251444486,144532
safety net (feat. Ty Dolla $ign) - live from Vevo,726630,3543
shut up,130427505,34112
side to side - live,11924159,3181
six thirty,112987691,34782
someone like u - interlude,30831396,13561
successful,188145975,52268
successful - live,9639534,2465
supernatural,410657901,542600
supernatural (with Troye Sivan) - remix,62899436,35304
supernatural - a cappella,1684867,3718
supernatural - instrumental,600057,1317
supernatural - live version,9955836,7085
sweetener,294099072,92681
sweetener - live,10969881,3067
tattooed heart - live,12670461,4198
test drive,120324339,28545
"thank u, next",2179978556,566615
"thank u, next - live",8405858,2266
the boy is mine,626713657,333401
"the boy is mine (with Brandy, Monica) - Remix",34879303,14335
"the boy is mine (with Brandy, Monica) - Remix a cappella",1830280,475
the boy is mine - a cappella,2370913,2356
the boy is mine - instrumental,986696,800
the light is coming (feat. Nicki Minaj),162725932,21130
the light is coming - live,7251179,1964
true story,151105752,76536
true story - a cappella,9621685,3372
true story - instrumental,174319,445
twilight zone,258770615,348046
twilight zone - a cappella,1756705,2039
twilight zone - instrumental,919494,1984
warm,88763867,102548
warm - a cappella,852378,1271
warm - instrumental,212096,536
we can't be friends (wait for your love),1840891216,1366114
we can't be friends (wait for your love) - a cappella,1919300,3317
we can't be friends (wait for your love) - acoustic (live from jungle city studios),15460250,9090
