Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10840755,733
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2322765,19948
* Adore,70887698,24828
* All My Love,38585983,10612
* All My Love (Remix),82959982,12905
* All My Love - French Version,742678,114
* Arturo Sandoval,3900329,1574
* Bang Bang,1637949634,543712
* Bang Bang - 3LAU Extended Mix,110791,2
* Bang Bang - 3LAU Remix,24401097,2265
* Bang Bang - A Cappella,192189,268
* Bang Bang - Dada Life Remix,6426961,221
* Bang Bang - Imanos & Gramercy Remix,3245996,365
* Bang Bang - Kat Krazy Extended Mix,177148,6
* Bang Bang - Kat Krazy Remix,2466952,142
* Bang Bang - Super Stylers Remix,1506112,122
* Bang Bang - iLL BLU Mix Radio Edit,112747,7
* Bed (feat. Ariana Grande),321504659,39817
* Dance To This (feat. Ariana Grande),328157972,55527
* Dancing Through Life,91470938,78404
* Dear Old Shiz,34352420,21204
* Defying Gravity,199342023,173550
* Defying Gravity - Edit,20902012,39520
* Die For You (with Ariana Grande) - Remix,1249790524,492750
"* E più ti penso - From ""Once Upon A Time In America""",31229443,3433
* Every Day More Wicked,9969334,50136
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116709377,27029
* For Good,29771130,207178
* For Good - Edit,511775,14335
* For Good - Live from the Gershwin Theatre,9990854,38529
* For Good - Sing-Along,113819,905
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3528128,14477
* Get On Your Knees,98693236,12985
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62914249,20765
* Good as Hell (feat. Ariana Grande) - Remix,466688991,44975
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146578428,9562
* Hotel Rock Bottom (feat. Ariana Grande),2576150,2105
* I Don't Do Drugs (feat. Ariana Grande),231603767,59194
* I Don't Know Why (I Just Do),3590880,5181
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21438305,1499
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18307234,5694
"* Mama, I'm a Big Girl Now",15820787,2833
* Met Him Last Night,147297031,27230
* Met Him Last Night - Dave Audé Remix,10462046,1414
* My Favorite Part,431349619,127354
* No One Mourns the Wicked,84632484,69276
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135032118,9526
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1770621,1321
* One Short Day,46450165,32366
* Over And Over Again - Elephante Uptempo Radio Version,4895123,277
* Popular Song,150197027,35847
* Quit,271484548,44000
* Rain On Me (with Ariana Grande),1212022360,222681
* Rain On Me (with Ariana Grande) - Arca Remix,5849568,933
* Rain On Me - Purple Disco Machine Remix,3649697,796
* Rain On Me - Purple Disco Machine Remix - Edit,33671740,6282
* Rain On Me - Ralphi Rosario Remix,1401201,255
* Rain On Me - Ralphi Rosario Remix - Edit,2145818,605
* Research,38079205,9609
* Rule The World (feat. Ariana Grande),63586000,10995
"* Santa, Can't You Hear Me",287836245,36717
"* Santa, Can't You Hear Me - Live",13786205,3444
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2093811297,1184195
"* Still Hurting - From ""The Last Five Years""",3496505,3067
* Sympathy is a knife featuring ariana grande,97047853,61972
* The Wizard And I - Live,6980649,3131
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1561303,3039
* Without Love,5061512,728
* Wonderful,10968885,72713
* You Can't Stop the Beat,10605131,1256
* You Don't Own Me (Feat. Ariana Grande),10316248,4132
34+35,1144575248,319014
34+35 - live from Vevo,470991,3256
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",287454489,57864
7 rings,2716929487,922206
7 rings (feat. 2 Chainz) - Remix,28620331,5426
7 rings - live,14742258,5292
A Little More Homework (feat. Graham Phillips) - Single Version,3002570,211
Almost Is Never Enough,370403137,126166
Almost Is Never Enough - Soundtrack Version,8879219,775
Baby I,166650019,58276
Baby I - Cosmic Dawn Radio Edit,219661,44
Baby I - Live from London,7451645,4179
Bad Decisions,117752041,30067
Bad To You (with Normani & Nicki Minaj),73352221,6232
Be Alright,324761692,59349
Be My Baby,136239717,86197
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",306645364,58903
Best Mistake,264274379,77011
Better Left Unsaid,36335363,10754
Brand New You (feat. Brynn Williams & Caitlin Gann),4609410,628
Break Free,1152252473,668024
Break Free - A Cappella,169445,333
Break Free - Zedd's Extended Mix,785994,2659
Break Your Heart Right Back,93939668,17086
Cadillac Song,4422051,4481
Come So Far (Got So Far to Go),5592151,515
Dangerous Woman,1518488485,751138
Daydreamin',229926163,90055
Daydreamin' - Live from London,8091211,4372
December,98794305,22808
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),417461047,65430
Everyday,720132570,491786
Focus,351328692,72530
God is a woman,1231188828,402119
Got Her Own (with Victoria Monét),18407833,3388
Greedy,338422032,158120
Hampstead,86231808,207319
Hampstead - a cappella,1253849,2508
Hampstead - instrumental,195996,632
Hands On Me,62180468,27743
Honeymoon Avenue,221015100,93808
Honeymoon Avenue - Live from London,13691243,7042
How I Look On You,40305142,11728
I Don't Care,67566963,14879
I'm Not That Girl (Reprise),7549116,36226
Into You,1850439983,1225478
Into You - 3LAU Remix,67407593,11506
Into You - Alex Ghenea Remix,19618274,5201
Intro,41205910,12299
Jason's Song (Gave It Away),37048218,13598
Just A Little Bit Of Your Heart,197289217,33318
Just Look Up (From Don't Look Up),84977781,8475
Knew Better / Forever Boy,112351419,27974
Last Christmas,325226798,31961
Leave Me Lonely,123155071,31641
Let Me Love You,522486917,366571
Love Is Everything,33267099,2443
Love Me Harder,1269598069,952554
Love Me Harder - A Cappella,237829,437
Love Me Harder - Alex Ghenea Remix,553356,87
Love Me Harder - Gregor Salto Amsterdam Mix,120166,10
Love Me Harder - Instrumental,211277,854
Lovin' It,43978579,11151
MONOPOLY (with Victoria Monét),201640481,28192
Moonlight,253455588,81449
My Everything,215886843,75827
NASA,343127449,63679
Nobody (with Chaka Khan),10020778,1620
Not Just On Christmas,40746261,4249
One Last Time,1978920089,1023588
One Last Time (Attends-Moi),12193585,5253
One Last Time - A Cappella,534719,952
One Last Time - Gazzo Remix,530933,62
One Last Time - Instrumental,109948,286
Only 1,73109626,26118
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1337443,3527
Piano,78261281,13309
