Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10867817,406
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2888462,6983
* Adore,71851226,23082
* All My Love,83578483,13817
* All My Love - French Version,747774,96
* Arturo Sandoval,3971798,1607
* Bang Bang,1663511019,499708
* Bang Bang - 3LAU Extended Mix,111012,0
* Bang Bang - 3LAU Remix,24510448,2009
* Bang Bang - A Cappella,208315,390
* Bang Bang - Dada Life Remix,6436926,180
* Bang Bang - Imanos & Gramercy Remix,3263077,367
* Bang Bang - Kat Krazy Extended Mix,177373,0
* Bang Bang - Kat Krazy Remix,2472838,82
* Bang Bang - Super Stylers Remix,1512038,123
* Bang Bang - iLL BLU Mix Radio Edit,112875,1881
* Bed (feat. Ariana Grande),323302344,33194
* Dance To This (feat. Ariana Grande),331060559,52877
* Dancing Through Life,94388568,50097
* Dear Old Shiz,35124070,14490
* Defying Gravity,206479097,125117
* Defying Gravity - Edit,22391414,22630
* Die For You (with Ariana Grande) - Remix,1275565326,440729
"* E più ti penso - From ""Once Upon A Time In America""",31424634,3366
* Every Day More Wicked,11458456,23508
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",118086804,25198
* For Good,36213713,92242
* For Good - Edit,1004715,6528
* For Good - Live from the Gershwin Theatre,11287703,16027
* For Good - Sing-Along,143628,384
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,4010865,6728
* Get On Your Knees,99327627,12765
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),64092737,25127
* Good as Hell (feat. Ariana Grande) - Remix,468838129,47101
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147089392,10623
* Hotel Rock Bottom (feat. Ariana Grande),2686980,1828
* I Don't Do Drugs (feat. Ariana Grande),234590480,59068
* I Don't Know Why (I Just Do),3835927,3913
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21493740,815
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18617633,6447
"* Mama, I'm a Big Girl Now",15961129,2739
* Met Him Last Night,148578562,24368
* Met Him Last Night - Dave Audé Remix,10521481,1034
* My Favorite Part,438600327,127999
* No One Mourns the Wicked,87178633,44212
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135285763,3587
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1829244,1102
* One Short Day,47661766,22323
* Over And Over Again - Elephante Uptempo Radio Version,4907531,324
* Popular Song (MIKA & Ariana Grande),151874355,30181
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1222781231,196403
* Rain On Me (with Ariana Grande) - Arca Remix,5898429,965
* Rain On Me - Purple Disco Machine Remix,3688417,812
* Rain On Me - Purple Disco Machine Remix - Edit,33991210,6545
* Rain On Me - Ralphi Rosario Remix,1413840,257
* Rain On Me - Ralphi Rosario Remix - Edit,2174949,508
* Research,38510313,8389
* Rule The World,64143884,10211
"* Santa, Can't You Hear Me",288571387,8269
"* Santa, Can't You Hear Me - Live",13897566,1543
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2149087849,972547
"* Still Hurting - From ""The Last Five Years""",3618895,2192
* Sympathy is a knife featuring ariana grande,100163371,54505
* The Wizard And I - Live,7090542,1840
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1670709,1576
* Without Love,5099609,671
* Wonderful,13370942,38149
* You Can't Stop the Beat,10671345,1325
* You Don't Own Me (Feat. Ariana Grande),10494233,3295
34+35,1159808218,263371
34+35 - live from Vevo,613352,2497
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",290225145,52695
7 rings,2761755976,827358
7 rings (feat. 2 Chainz) - Remix,28884141,5058
7 rings - live,14973519,3787
A Little More Homework (feat. Graham Phillips) - Single Version,3013680,315
Almost Is Never Enough (with Nathan Sykes),377245959,128724
Almost Is Never Enough - Soundtrack Version,8921434,813
Baby I,169309486,44717
Baby I - Cosmic Dawn Radio Edit,221529,41
Baby I - Live from London,7645975,3264
Bad Decisions,119158321,23194
Bad To You (with Normani & Nicki Minaj),73646495,6011
Be Alright,327528010,48073
Be My Baby,139986174,66659
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",309387742,50424
Best Mistake,268272446,63994
Better Left Unsaid,36829900,8456
Brand New You (feat. Brynn Williams & Caitlin Gann),4640705,543
Break Free,1183731697,584285
Break Free - A Cappella,191666,511
Break Free - Zedd's Extended Mix,928379,3306
Break Your Heart Right Back,94731297,13388
Cadillac Song,4634002,3627
Come So Far (Got So Far to Go),5616812,420
Dangerous Woman,1554246603,631861
Daydreamin',234127971,69827
Daydreamin' - Live from London,8289944,3307
December,99546005,10215
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),420555719,61877
Everyday,741767150,403035
Focus,355067203,56843
God is a woman,1250654257,384762
Got Her Own (with Victoria Monét),18579844,3448
Greedy,345774039,115236
Hampstead,95382323,136146
Hampstead - a cappella,1381401,2302
Hampstead - instrumental,224015,469
Hands On Me,63397391,19518
Honeymoon Avenue,226213588,92014
Honeymoon Avenue - Live from London,14045318,5789
How I Look On You,40860329,11993
I Don't Care,68241471,11188
I'm Not That Girl (Reprise),8580675,16056
Into You,1908640717,1032997
Into You - 3LAU Remix,68004977,10899
Into You - Alex Ghenea Remix,19880667,4540
Intro,41782857,9893
Jason's Song (Gave It Away),37656506,9904
Just A Little Bit Of Your Heart,198870611,24347
Just Look Up (From Don't Look Up),85391421,6669
Knew Better / Forever Boy,113677431,22858
Last Christmas,326118901,12449
Leave Me Lonely,124659784,25650
Let Me Love You,539531308,253236
Love Is Everything,33350011,1193
Love Me Harder,1324591352,1041855
Love Me Harder - A Cappella,274201,793
Love Me Harder - Alex Ghenea Remix,557241,66
Love Me Harder - Gregor Salto Amsterdam Mix,120540,12
Love Me Harder - Instrumental,266860,1062
Lovin' It,44499199,8715
MONOPOLY (with Victoria Monét),202901876,21530
Moonlight,257435258,67896
My Everything,219787586,65455
NASA,346060456,49813
Nobody (with Chaka Khan),10100751,1526
Not Just On Christmas,40873475,1743
One Last Time,2026294639,832261
One Last Time (Attends-Moi),12450861,5236
One Last Time - A Cappella,591227,1176
One Last Time - Gazzo Remix,533593,55
One Last Time - Instrumental,123426,232
Only 1,74329092,21362
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1452083,1694
Piano,78882665,10770
Popular,160546468,94686
Popular - Edit,5673773,3197
Popular - Live from the Dolby Theatre,921677,1193
Problem,1094959674,435536
Problem - A Cappella,1508235,1325
Problem - Dave Aude Twerk Edit,134109,7
Problem - Dawin Remix,9752392,1131
Problem - Kassiano Remix,1862015,54
Problem - Noodles & Devastator Remix,2590216,209
Problem - Wayne G Radio Edit,128309,10
Put Your Hearts Up,30609521,4442
R.E.M,225395371,53312
Right There (feat. Big Sean),134571981,39141
Right There - 7th Heaven Radio Edit,278930,51
Right There - Live from London (feat. Big Sean),6124511,2277
Santa Baby,246340449,2444
Santa Tell Me,1513525391,56255
Saturn Returns Interlude,88977490,30907
Saturn Returns Interlude - a cappella,442138,650
Saturn Returns Interlude - instrumental,446358,794
Side To Side,1828569471,737267
Side To Side - Phantoms Remix,3900043,317
Side To Side - Slushii Remix,16853573,1465
Snow In California,80406686,1963
Sometimes,114494441,31395
Somewhere Over The Rainbow - Live From Manchester,19459636,2890
Step On Up,54425096,23204
Stuck with U (with Justin Bieber),1403588778,392388
Tattooed Heart,173230430,50649
Tattooed Heart - Live from London,10526616,5992
Thank Goodness - Live from the Dolby Theatre,3271019,4270
Thank Goodness / I Couldn't Be Happier,15930327,34575
The Girl in the Bubble,17568984,26651
The Way (feat. Mac Miller),576616029,182668
The Way - JdB Radio,117386,34
The Way - Live from London (feat. Mac Miller),15690156,6487
They Don't Know,112136677,16487
Thinking Bout You,175556086,49528
Too Close,4886767,4659
Touch It,206159227,86225
True Love,50728337,2441
What Is This Feeling?,157787637,87235
Why Try,132668287,27284
Winter Things,136846089,4855
Wit It This Christmas,48715051,1600
You Don't Know Me,61253965,12642
You'll Never Know,59273199,13688
"Zero To Hero - From ""Hercules""",32442534,3383
bad idea,327916271,68976
bad idea - live,15017043,3522
be alright - live,12002991,2462
better off,179763913,46808
blazed (feat. Pharrell Williams),71904469,10406
bloodline,615419066,457983
borderline (feat. Missy Elliott),88509410,21740
boyfriend (with Social House),1051369898,423278
break free - live,9876618,2793
