Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10864628,427
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2863039,7322
* Adore,71851226,23082
* All My Love,83481765,13294
* All My Love - French Version,747093,100
* Arturo Sandoval,3959787,1500
* Bang Bang,1659683549,544779
* Bang Bang - 3LAU Extended Mix,110927,3
* Bang Bang - 3LAU Remix,24493551,2183
* Bang Bang - A Cappella,205172,420
* Bang Bang - Dada Life Remix,6435426,196
* Bang Bang - Imanos & Gramercy Remix,3260339,375
* Bang Bang - Kat Krazy Extended Mix,177348,2
* Bang Bang - Kat Krazy Remix,2472065,114
* Bang Bang - Super Stylers Remix,1511147,124
* Bang Bang - iLL BLU Mix Radio Edit,112862,2
* Bed (feat. Ariana Grande),323037958,34858
* Dance To This (feat. Ariana Grande),330636744,53368
* Dancing Through Life,94009263,50747
* Dear Old Shiz,35024238,12498
* Defying Gravity,205549849,124795
* Defying Gravity - Edit,22223167,26897
* Die For You (with Ariana Grande) - Remix,1271905433,471165
"* E più ti penso - From ""Once Upon A Time In America""",31375793,3480
* Every Day More Wicked,11290582,21340
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117887398,25955
* For Good,35499805,94502
* For Good - Edit,953551,7078
* For Good - Live from the Gershwin Theatre,11142448,20422
* For Good - Sing-Along,140898,395
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3953651,7961
* Get On Your Knees,99237412,11839
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63897538,25188
* Good as Hell (feat. Ariana Grande) - Remix,468498267,45133
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147008665,10536
* Hotel Rock Bottom (feat. Ariana Grande),2670448,2188
* I Don't Do Drugs (feat. Ariana Grande),234124189,62357
* I Don't Know Why (I Just Do),3801999,4317
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21486913,966
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18553160,6150
"* Mama, I'm a Big Girl Now",15939988,2764
* Met Him Last Night,148375945,26921
* Met Him Last Night - Dave Audé Remix,10512740,1205
* My Favorite Part,437547476,151709
* No One Mourns the Wicked,86850856,42035
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135256707,3777
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1818222,1153
* One Short Day,47503913,20016
* Over And Over Again - Elephante Uptempo Radio Version,4907531,324
* Popular Song (MIKA & Ariana Grande),151632700,31196
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1221214506,212355
* Rain On Me (with Ariana Grande) - Arca Remix,5890928,930
* Rain On Me - Purple Disco Machine Remix,3682500,790
* Rain On Me - Purple Disco Machine Remix - Edit,33941146,7381
* Rain On Me - Ralphi Rosario Remix,1411826,247
* Rain On Me - Ralphi Rosario Remix - Edit,2170639,644
* Research,38451586,7686
* Rule The World,64046319,10819
"* Santa, Can't You Hear Me",288505293,9048
"* Santa, Can't You Hear Me - Live",13884142,1844
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2141286697,1034006
"* Still Hurting - From ""The Last Five Years""",3600794,2131
* Sympathy is a knife featuring ariana grande,99685631,62646
* The Wizard And I - Live,7076203,1625
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1658028,1872
* Without Love,5094172,710
* Wonderful,13084887,37008
* You Can't Stop the Beat,10661185,1300
* You Don't Own Me (Feat. Ariana Grande),10494233,3295
34+35,1157620957,289586
34+35 - live from Vevo,592019,2710
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",289809757,53517
7 rings,2755094981,861544
7 rings (feat. 2 Chainz) - Remix,28845446,5390
7 rings - live,14941905,4150
A Little More Homework (feat. Graham Phillips) - Single Version,3011987,198
Almost Is Never Enough (with Nathan Sykes),376239516,131302
Almost Is Never Enough - Soundtrack Version,8915211,779
Baby I,168921543,49539
Baby I - Cosmic Dawn Radio Edit,221204,43
Baby I - Live from London,7617223,4000
Bad Decisions,118942917,31384
Bad To You (with Normani & Nicki Minaj),73601494,5811
Be Alright,327108711,48910
Be My Baby,139420698,76455
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",308972729,54042
Best Mistake,267707466,77999
Better Left Unsaid,36756371,9341
Brand New You (feat. Brynn Williams & Caitlin Gann),4636267,634
Break Free,1178830023,643947
Break Free - A Cappella,186773,612
Break Free - Zedd's Extended Mix,905504,2884
Break Your Heart Right Back,94614120,15955
Cadillac Song,4601526,4123
Come So Far (Got So Far to Go),5613138,479
Dangerous Woman,1549046472,698004
Daydreamin',233535418,75513
Daydreamin' - Live from London,8261005,3958
December,99459131,11382
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),420075036,63585
Everyday,738695701,422618
Focus,354554871,75304
God is a woman,1247486645,431419
Got Her Own (with Victoria Monét),18553062,3614
Greedy,344773445,139085
Hampstead,94125508,162697
Hampstead - a cappella,1362470,2407
Hampstead - instrumental,220038,500
Hands On Me,63226631,22801
Honeymoon Avenue,225454975,99353
Honeymoon Avenue - Live from London,13994103,7029
How I Look On You,40771659,10766
I Don't Care,68143550,12399
I'm Not That Girl (Reprise),8466382,14554
Into You,1900234569,1111035
Into You - 3LAU Remix,67915380,12820
Into You - Alex Ghenea Remix,19840633,5182
Intro,41696965,11030
Jason's Song (Gave It Away),37570114,11403
Just A Little Bit Of Your Heart,198648510,29783
Just Look Up (From Don't Look Up),85332900,7552
Knew Better / Forever Boy,113475358,26611
Last Christmas,326015275,14193
Leave Me Lonely,124442955,28868
Let Me Love You,537375426,307639
Love Is Everything,33340088,1296
Love Me Harder,1315950623,1150877
Love Me Harder - A Cappella,265834,981
Love Me Harder - Alex Ghenea Remix,556695,76
Love Me Harder - Gregor Salto Amsterdam Mix,120480,6
Love Me Harder - Instrumental,258833,979
Lovin' It,44421634,9761
MONOPOLY (with Victoria Monét),202712043,23973
Moonlight,256837067,79577
My Everything,219207215,70927
NASA,345638839,57278
Nobody (with Chaka Khan),10088700,1586
Not Just On Christmas,40858924,2001
One Last Time,2019441687,853893
One Last Time (Attends-Moi),12410410,5173
One Last Time - A Cappella,580523,1530
One Last Time - Gazzo Remix,533226,46
One Last Time - Instrumental,121489,301
Only 1,74140018,23882
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1438660,1873
Piano,78790908,11796
Popular,159854465,88486
Popular - Edit,5650470,3505
Popular - Live from the Dolby Theatre,912839,1100
Problem,1091362243,477416
Problem - A Cappella,1496965,1422
Problem - Dave Aude Twerk Edit,134038,8
Problem - Dawin Remix,9742631,1386
Problem - Kassiano Remix,1861491,61
Problem - Noodles & Devastator Remix,2588490,237
Problem - Wayne G Radio Edit,128226,5
Put Your Hearts Up,30570936,4896
