Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10858667,466
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2707964,10196
* Adore,71320334,22770
* All My Love,38896652,11737
* All My Love (Remix),83327882,11069
* All My Love - French Version,745805,88
* Arturo Sandoval,3941098,1397
* Bang Bang,1652891268,502795
* Bang Bang - 3LAU Extended Mix,110886,6
* Bang Bang - 3LAU Remix,24464935,2154
* Bang Bang - A Cappella,200110,226
* Bang Bang - Dada Life Remix,6432942,185
* Bang Bang - Imanos & Gramercy Remix,3255897,292
* Bang Bang - Kat Krazy Extended Mix,177295,4
* Bang Bang - Kat Krazy Remix,2470581,111
* Bang Bang - Super Stylers Remix,1509689,135
* Bang Bang - iLL BLU Mix Radio Edit,112829,1
* Bed (feat. Ariana Grande),322584130,35455
* Dance To This (feat. Ariana Grande),329978647,57244
* Dancing Through Life,93308655,54518
* Dear Old Shiz,34846580,13519
* Defying Gravity,203813800,137813
* Defying Gravity - Edit,21891311,25757
* Die For You (with Ariana Grande) - Remix,1264921334,525216
"* E più ti penso - From ""Once Upon A Time In America""",31325982,3435
* Every Day More Wicked,10977167,25689
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117523689,27220
* For Good,34107838,117825
* For Good - Edit,862486,7577
* For Good - Live from the Gershwin Theatre,10849148,24585
* For Good - Sing-Along,135263,529
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3845579,8507
* Get On Your Knees,99069735,12765
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63578312,23823
* Good as Hell (feat. Ariana Grande) - Remix,467920173,45816
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146873005,10350
* Hotel Rock Bottom (feat. Ariana Grande),2641040,2182
* I Don't Do Drugs (feat. Ariana Grande),233309927,57902
* I Don't Know Why (I Just Do),3737743,4969
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21473351,987
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18491659,6392
"* Mama, I'm a Big Girl Now",15903245,2819
* Met Him Last Night,148033879,28495
* Met Him Last Night - Dave Audé Remix,10496986,1175
* My Favorite Part,435468555,148378
* No One Mourns the Wicked,86253205,46722
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135201881,4301
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1806685,1147
* One Short Day,47218974,22395
* Over And Over Again - Elephante Uptempo Radio Version,4901361,328
* Popular Song (MIKA & Ariana Grande),151200930,35140
* Quit,272274700,41586
* Rain On Me (with Ariana Grande),1218362176,228857
* Rain On Me (with Ariana Grande) - Arca Remix,5878021,1071
* Rain On Me - Purple Disco Machine Remix,3672262,789
* Rain On Me - Purple Disco Machine Remix - Edit,33857724,6992
* Rain On Me - Ralphi Rosario Remix,1408501,265
* Rain On Me - Ralphi Rosario Remix - Edit,2163090,566
* Research,38328332,8120
* Rule The World,63913386,11750
"* Santa, Can't You Hear Me",288370447,11115
"* Santa, Can't You Hear Me - Live",13859228,2053
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2126903907,1116758
"* Still Hurting - From ""The Last Five Years""",3569903,2207
* Sympathy is a knife featuring ariana grande,98831096,68298
* The Wizard And I - Live,7048728,2104
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1633912,2307
* Without Love,5084219,732
* Wonderful,12560046,41206
* You Can't Stop the Beat,10643500,1305
* You Don't Own Me (Feat. Ariana Grande),10431628,3018
34+35,1153641261,303928
34+35 - live from Vevo,556189,2679
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",289067667,59336
7 rings,2743424665,882909
7 rings (feat. 2 Chainz) - Remix,28775512,5225
7 rings - live,14884204,4644
A Little More Homework (feat. Graham Phillips) - Single Version,3009244,198
Almost Is Never Enough (with Nathan Sykes),374406847,134873
Almost Is Never Enough - Soundtrack Version,8904446,779
Baby I,168234475,51596
Baby I - Cosmic Dawn Radio Edit,220741,48
Baby I - Live from London,7564703,3866
Bad Decisions,118570853,28744
Bad To You (with Normani & Nicki Minaj),73525904,5821
Be Alright,326398769,57940
Be My Baby,138426453,71748
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",308250910,55302
Best Mistake,266619320,86279
Better Left Unsaid,36625740,9685
Brand New You (feat. Brynn Williams & Caitlin Gann),4627889,542
Break Free,1170205105,654173
Break Free - A Cappella,178964,295
Break Free - Zedd's Extended Mix,864740,2879
Break Your Heart Right Back,94404885,16036
Cadillac Song,4544212,4431
Come So Far (Got So Far to Go),5606757,487
Dangerous Woman,1539540457,706305
Daydreamin',232417283,79012
Daydreamin' - Live from London,8208053,3930
December,99288487,13658
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),419241120,64510
Everyday,733159109,428870
Focus,353536580,76760
God is a woman,1242348589,388856
Got Her Own (with Victoria Monét),18502007,3647
Greedy,342835350,152866
Hampstead,91807552,168466
Hampstead - a cappella,1329766,2315
Hampstead - instrumental,212723,435
Hands On Me,62922578,24438
Honeymoon Avenue,224011520,102680
Honeymoon Avenue - Live from London,13899136,7354
How I Look On You,40628841,11680
I Don't Care,67967205,13080
I'm Not That Girl (Reprise),8252153,17813
Into You,1885291426,1120069
Into You - 3LAU Remix,67758219,12498
Into You - Alex Ghenea Remix,19772029,5144
Intro,41541766,11012
Jason's Song (Gave It Away),37411972,12340
Just A Little Bit Of Your Heart,198232070,31410
Just Look Up (From Don't Look Up),85229542,8328
Knew Better / Forever Boy,113123537,26951
Last Christmas,325816370,15584
Leave Me Lonely,124036783,31275
Let Me Love You,532863254,363274
Love Is Everything,33321171,1461
Love Me Harder,1300838857,1121378
Love Me Harder - A Cappella,253602,470
Love Me Harder - Alex Ghenea Remix,555707,54
Love Me Harder - Gregor Salto Amsterdam Mix,120380,5
Love Me Harder - Instrumental,243410,1281
Lovin' It,44283989,10558
MONOPOLY (with Victoria Monét),202382582,25651
Moonlight,255770065,79273
My Everything,218227847,67673
NASA,344880988,58998
Nobody (with Chaka Khan),10067496,1697
Not Just On Christmas,40829256,2275
One Last Time,2007140507,929928
One Last Time (Attends-Moi),12342417,5470
One Last Time - A Cappella,562428,905
One Last Time - Gazzo Remix,532513,48
One Last Time - Instrumental,117979,259
Only 1,73793968,25141
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1413625,2006
Piano,78625038,12140
Popular,158588266,100027
Popular - Edit,5605922,3503
Popular - Live from the Dolby Theatre,897330,1169
Problem,1084990521,477117
Problem - A Cappella,1477222,1391
Problem - Dave Aude Twerk Edit,133891,13
Problem - Dawin Remix,9725622,1474
Problem - Kassiano Remix,1860547,77
Problem - Noodles & Devastator Remix,2585399,244
Problem - Wayne G Radio Edit,128106,13
Put Your Hearts Up,30501383,5157
R.E.M,223961458,69670
Right There (feat. Big Sean),133540550,50811
Right There - 7th Heaven Radio Edit,277910,57
Right There - Live from London (feat. Big Sean),6065319,2784
Santa Baby,246282147,2954
Santa Tell Me,1512216247,80744
Saturn Returns Interlude,88176556,37532
Saturn Returns Interlude - a cappella,426751,797
Saturn Returns Interlude - instrumental,392244,785
Side To Side,1811371172,820057
Side To Side - Phantoms Remix,3892179,388
Side To Side - Slushii Remix,16819080,1631
Snow In California,80359787,2250
Sometimes,113740986,35326
Somewhere Over The Rainbow - Live From Manchester,19396380,3286
Step On Up,53892421,26724
Stuck with U (with Justin Bieber),1394426585,443219
Tattooed Heart,171907084,64948
Tattooed Heart - Live from London,10368091,8119
Thank Goodness - Live from the Dolby Theatre,3173523,5210
Thank Goodness / I Couldn't Be Happier,15176210,40855
The Girl in the Bubble,16959873,34454
The Way (feat. Mac Miller),571710512,237882
The Way - JdB Radio,116775,36
The Way - Live from London (feat. Mac Miller),15524266,7936
They Don't Know,111812831,14438
Thinking Bout You,174362550,57396
Too Close,4774293,5260
Touch It,204200280,98864
True Love,50667188,3557
What Is This Feeling?,155981954,90278
Why Try,131996364,33159
Winter Things,136724409,6399
Wit It This Christmas,48674808,2204
You Don't Know Me,60950233,15634
You'll Never Know,58940729,13663
"Zero To Hero - From ""Hercules""",32368597,3362
bad idea,326199264,88324
bad idea - live,14932929,4227
be alright - live,11945814,2642
better off,178499900,63114
blazed (feat. Pharrell Williams),71645675,12983
bloodline,604778992,518484
borderline (feat. Missy Elliott),87995090,24807
boyfriend (with Social House),1042285459,405792
break free - live,9810494,3390
"break up with your girlfriend, i'm bored",1111457926,288361
"break up with your girlfriend, i'm bored - live",13688022,3419
break your heart right back - live,8557430,1974
breathin,707745922,138168
breathin - live,15715750,5559
bye,302946010,206746
bye - a cappella,746116,1097
bye - instrumental,227223,597
dandelion,107869286,119555
dandelion - a cappella,766609,1032
dandelion - instrumental,249831,521
dangerous woman - live,11810374,3922
don't wanna break up again,194295902,110516
don't wanna break up again - a cappella,639338,1169
don't wanna break up again - instrumental,206291,567
don't wanna break up again - live version,6306986,4444
eternal sunshine,281052948,189877
eternal sunshine - a cappella,949103,2249
eternal sunshine - instrumental,298214,759
eternal sunshine - live version,7066518,5762
everytime,435485714,210797
everytime - live,13118023,5452
fake smile,246254197,45444
fake smile - live,9417287,2426
get well soon,131268657,26691
get well soon - live,7209681,2093
ghostin,323074005,133070
god is a woman - live,20806224,6814
goodnight n go,297963651,110614
goodnight n go - live,10906665,4049
i wish i hated you,166909970,124336
i wish i hated you - a cappella,747421,1088
i wish i hated you - instrumental,248636,616
imagine,467918221,106184
imperfect for you,148497898,96539
imperfect for you - a cappella,503279,885
imperfect for you - acoustic,15829969,5079
imperfect for you - instrumental,156479,416
imperfect for you - live version,4883641,4408
in my head,314915009,95295
in my head interlude - live,7070240,1972
into you - live,9669429,3563
intro (end of the world),581624208,264851
intro (end of the world) - a cappella,687093,1215
intro (end of the world) - extended,98852972,143556
intro (end of the world) - extended a cappella,688952,1144
intro (end of the world) - extended instrumental,364160,1085
intro (end of the world) - instrumental,444387,1416
intro (end of the world) - live version,8029432,4612
just like magic,257445477,90403
