Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10863359,366
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2797676,8351
* Adore,71851226,23082
* All My Love,83443296,10582
* All My Love - French Version,746812,111
* Arturo Sandoval,3955337,1386
* Bang Bang,1658180707,480517
* Bang Bang - 3LAU Extended Mix,110921,2
* Bang Bang - 3LAU Remix,24486900,2267
* Bang Bang - A Cappella,203905,369
* Bang Bang - Dada Life Remix,6434835,170
* Bang Bang - Imanos & Gramercy Remix,3259307,372
* Bang Bang - Kat Krazy Extended Mix,177340,3
* Bang Bang - Kat Krazy Remix,2471726,111
* Bang Bang - Super Stylers Remix,1510779,100
* Bang Bang - iLL BLU Mix Radio Edit,112859,2
* Bed (feat. Ariana Grande),322938398,30790
* Dance To This (feat. Ariana Grande),330423269,57937
* Dancing Through Life,93859432,48459
* Dear Old Shiz,34987768,11913
* Defying Gravity,205180771,117218
* Defying Gravity - Edit,22150621,26491
* Die For You (with Ariana Grande) - Remix,1270406848,493181
"* E più ti penso - From ""Once Upon A Time In America""",31375793,3480
* Every Day More Wicked,11225586,21731
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117810796,25715
* For Good,35211613,97135
* For Good - Edit,934284,6239
* For Good - Live from the Gershwin Theatre,11079669,20914
* For Good - Sing-Along,139678,360
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3930465,8020
* Get On Your Knees,99201472,11727
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63848260,22734
* Good as Hell (feat. Ariana Grande) - Remix,468371809,42074
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146978126,9500
* Hotel Rock Bottom (feat. Ariana Grande),2664024,2345
* I Don't Do Drugs (feat. Ariana Grande),233934546,59787
* I Don't Know Why (I Just Do),3788570,4842
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21484100,876
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18553160,6150
"* Mama, I'm a Big Girl Now",15934536,2641
* Met Him Last Night,148297526,25967
* Met Him Last Night - Dave Audé Remix,10509273,1131
* My Favorite Part,437069533,160812
* No One Mourns the Wicked,86726729,41972
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135245250,3761
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1818222,1153
* One Short Day,47443726,19388
* Over And Over Again - Elephante Uptempo Radio Version,4907531,324
* Popular Song (MIKA & Ariana Grande),151534640,30547
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1220592141,220226
* Rain On Me (with Ariana Grande) - Arca Remix,5887966,914
* Rain On Me - Purple Disco Machine Remix,3680237,737
* Rain On Me - Purple Disco Machine Remix - Edit,33921488,6229
* Rain On Me - Ralphi Rosario Remix,1411115,244
* Rain On Me - Ralphi Rosario Remix - Edit,2168958,552
* Research,38420839,8317
* Rule The World,64024754,10337
"* Santa, Can't You Hear Me",288478173,9817
"* Santa, Can't You Hear Me - Live",13878854,1718
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2138032491,994770
"* Still Hurting - From ""The Last Five Years""",3596604,2255
* Sympathy is a knife featuring ariana grande,99495013,60152
* The Wizard And I - Live,7072574,2223
