Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10870769,401
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2929887,6684
* Adore,71851226,23082
* All My Love,83662661,13936
* All My Love - French Version,748466,119
* Arturo Sandoval,3980984,1396
* Bang Bang,1666842572,498306
* Bang Bang - 3LAU Extended Mix,111051,4
* Bang Bang - 3LAU Remix,24526421,2009
* Bang Bang - A Cappella,211043,337
* Bang Bang - Dada Life Remix,6438241,171
* Bang Bang - Imanos & Gramercy Remix,3265452,300
* Bang Bang - Kat Krazy Extended Mix,177383,3
* Bang Bang - Kat Krazy Remix,2473900,187
* Bang Bang - Super Stylers Remix,1512827,101
* Bang Bang - iLL BLU Mix Radio Edit,112887,5
* Bed (feat. Ariana Grande),323531680,34123
* Dance To This (feat. Ariana Grande),331461340,51697
* Dancing Through Life,94719101,46579
* Dear Old Shiz,35217205,13375
* Defying Gravity,207295589,119991
* Defying Gravity - Edit,22536170,19646
* Die For You (with Ariana Grande) - Remix,1278703036,375028
"* E più ti penso - From ""Once Upon A Time In America""",31447686,3293
* Every Day More Wicked,11619157,22008
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",118260082,26393
* For Good,36880557,90724
* For Good - Edit,1052126,6233
* For Good - Live from the Gershwin Theatre,11405871,15460
* For Good - Sing-Along,146207,352
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,4061793,6601
* Get On Your Knees,99403373,11691
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),64284755,24169
* Good as Hell (feat. Ariana Grande) - Remix,469136082,41573
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147159942,10950
* Hotel Rock Bottom (feat. Ariana Grande),2700593,1939
* I Don't Do Drugs (feat. Ariana Grande),234979706,58358
* I Don't Know Why (I Just Do),3864714,4321
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21499593,834
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18682166,6453
"* Mama, I'm a Big Girl Now",15981995,2692
* Met Him Last Night,148752388,22757
* Met Him Last Night - Dave Audé Remix,10529582,1110
* My Favorite Part,439499148,140001
* No One Mourns the Wicked,87472612,41713
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135310292,3751
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1839968,1072
* One Short Day,47807827,20950
* Over And Over Again - Elephante Uptempo Radio Version,4912707,258
* Popular Song (MIKA & Ariana Grande),151976135,28370
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1224147594,190226
* Rain On Me (with Ariana Grande) - Arca Remix,5904783,989
* Rain On Me - Purple Disco Machine Remix,3693546,795
* Rain On Me - Purple Disco Machine Remix - Edit,34035797,6311
* Rain On Me - Ralphi Rosario Remix,1415553,264
* Rain On Me - Ralphi Rosario Remix - Edit,2178997,526
* Research,38576392,8443
* Rule The World,64218513,9781
"* Santa, Can't You Hear Me",288630014,8740
"* Santa, Can't You Hear Me - Live",13909604,1538
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2153448367,965579
"* Still Hurting - From ""The Last Five Years""",3636014,2124
* Sympathy is a knife featuring ariana grande,100564589,53979
* The Wizard And I - Live,7103469,1461
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1683859,1680
* Without Love,5105225,688
* Wonderful,13630391,34788
* You Can't Stop the Beat,10681714,1273
* You Don't Own Me (Feat. Ariana Grande),10563375,3639
34+35,1161691403,260106
34+35 - live from Vevo,631236,2331
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",290588568,50019
7 rings,2767474963,855343
7 rings (feat. 2 Chainz) - Remix,28918633,4494
7 rings - live,15002003,3831
A Little More Homework (feat. Graham Phillips) - Single Version,3014962,171
Almost Is Never Enough (with Nathan Sykes),378160739,112115
Almost Is Never Enough - Soundtrack Version,8927489,715
Baby I,169708048,57410
Baby I - Cosmic Dawn Radio Edit,221811,38
Baby I - Live from London,7673451,3790
Bad Decisions,119346990,25797
Bad To You (with Normani & Nicki Minaj),73689493,5183
Be Alright,327884062,45937
Be My Baby,140494900,69703
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",309747498,52005
Best Mistake,268752685,62527
Better Left Unsaid,36893166,8597
Brand New You (feat. Brynn Williams & Caitlin Gann),4644612,520
Break Free,1187770771,592942
Break Free - A Cappella,195417,465
