Song,Streams_Num,Daily_Raw
Moonlight,249958316,92197
My Everything,212162269,83972
NASA,340446570,53666
Nobody (with Chaka Khan),9950403,1518
Not Just On Christmas,36398584,93855
One Last Time,1934835729,906052
One Last Time (Attends-Moi),11977592,4996
One Last Time - A Cappella,493244,831
One Last Time - Gazzo Remix,528492,55
Only 1,72006581,26426
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1025894,20698
Piano,77697102,14112
Popular,144896629,410260
Popular - Edit,4737583,47976
Popular - Live from the Dolby Theatre,645672,14373
Problem,1052432053,371151
Problem - A Cappella,1366287,1534
Problem - Dave Aude Twerk Edit,133103,15
Problem - Dawin Remix,9635449,1239
Problem - Kassiano Remix,1855475,76
Problem - Noodles & Devastator Remix,2568289,267
Problem - Wayne G Radio Edit,127235,8
Put Your Hearts Up,30106638,6092
R.E.M,218294057,66822
Right There,129558011,64029
Right There - 7th Heaven Radio Edit,274177,47
Right There - Live from London (feat. Big Sean),5849583,2966
Santa Baby,232753733,221844
Santa Tell Me,1349925724,3038597
Saturn Returns Interlude,84986368,42388
Saturn Returns Interlude - a cappella,371488,654
Saturn Returns Interlude - instrumental,317321,684
Side To Side,1743817770,791983
Side To Side - Phantoms Remix,3863966,333
Side To Side - Slushii Remix,16693316,2105
Snow In California,74953566,90554
Sometimes,110910592,39321
Somewhere Over The Rainbow - Live From Manchester,19083076,13487
Step On Up,51891852,29756
Stuck with U (with Justin Bieber),1360048894,491292
Tattooed Heart,167141257,73368
Tattooed Heart - Live from London,9773534,8689
Thank Goodness - Live from the Dolby Theatre,2038493,68743
Thank Goodness / I Couldnât Be Happier,5939192,431783
The Girl in the Bubble,9210103,409725
The Way,553757976,243461
The Way - JdB Radio,114418,27
The Way - Live from London (feat. Mac Miller),14923012,8974
They Don't Know,110803501,12491
Thinking Bout You,169782520,65712
Too Close,4381679,5053
Touch It,197215199,99070
True Love,48132555,52292
What Is This Feeling?,143038782,408994
Why Try,129479282,38167
Winter Things,128167753,164653
Wit It This Christmas,46239417,44876
You Don't Know Me,60010050,12922
Youâll Never Know,57863998,16861
"Zero To Hero - From ""Hercules""",32095016,7138
bad idea,319725822,84778
bad idea - live,14620504,3999
be alright - live,11735105,2510
better off,173777106,65304
blazed (feat. Pharrell Williams),70677587,11860
bloodline,555874573,784416
borderline (feat. Missy Elliott),86094145,25085
boyfriend (with Social House),1009122149,377007
break free - live,9556277,3218
"break up with your girlfriend, i'm bored",1093134916,201370
"break up with your girlfriend, i'm bored - live",13422489,3253
break your heart right back - live,8403097,1808
breathin,698175438,108808
breathin - live,15274389,5974
bye,285704603,204278
bye - a cappella,655919,1165
bye - instrumental,180228,598
dandelion,97707038,127732
dandelion - a cappella,683678,1251
dandelion - instrumental,206147,503
dangerous woman - live,11497723,4124
don't wanna break up again,185001656,135342
don't wanna break up again - a cappella,549478,1100
don't wanna break up again - instrumental,164348,517
donât wanna break up again - live version,5972152,4785
eternal sunshine,265228369,205022
eternal sunshine - a cappella,787083,1273
eternal sunshine - instrumental,234841,653
eternal sunshine - live version,6633706,7417
everytime,417411768,221008
everytime - live,12690356,5999
fake smile,243029401,44202
fake smile - live,9234760,2223
get well soon,129210229,24857
get well soon - live,7056180,1889
ghostin,312456474,129415
god is a woman - live,20324084,6739
goodnight n go,289835042,121657
goodnight n go - live,10644167,3498
i wish i hated you,156077800,153552
i wish i hated you - a cappella,658206,1253
i wish i hated you - instrumental,194628,871
imagine,460710304,79425
imperfect for you,140791035,103520
imperfect for you - a cappella,431052,923
imperfect for you - acoustic,15413400,6390
imperfect for you - instrumental,122837,395
imperfect for you - live version,4551537,4389
in my head,308155913,82332
in my head interlude - live,6923188,1759
into you - live,9394853,3156
intro (end of the world),558884634,271043
intro (end of the world) - a cappella,598035,1034
intro (end of the world) - extended,86029947,176153
intro (end of the world) - extended a cappella,596429,1273
intro (end of the world) - extended instrumental,278674,1315
intro (end of the world) - instrumental,315020,2266
intro (end of the world) - live version,7656859,5394
just like magic,250353857,81893
love language,108004596,43237
love me harder - live,10022845,2482
main thing,47771863,22666
make up,171308863,30469
make up - live,8268356,1993
motive (with Doja Cat),590918352,154861
my hair,138154721,62793
my hair - live from Vevo,390485,6364
my heart belongs to daddy - live,7244155,1723
nasa - live,9758477,2036
nasty,221079519,110084
needy,476526734,556123
needy - live,11833497,4612
no tears left to cry,1506838931,380644
no tears left to cry - live,11114518,4060
obvious,136385069,54057
off the table (with The Weeknd),191612935,75020
off the table (with The Weeknd) - live from Vevo,398935,6591
only 1 - live,8625368,2196
ordinary things (feat. Nonna),93797979,59612
ordinary things (feat. Nonna) - a cappella,387249,676
ordinary things (feat. Nonna) - instrumental,136114,592
past life,70027474,108896
past life - a cappella,964209,1481
past life - instrumental,158217,525
pete davidson,135724752,19224
positions,1671424888,372684
positions - live from Vevo,377814,5441
pov,676910779,260154
pov - live from Vevo,465399,10617
r.e.m - live,11038678,2552
raindrops (an angel cried),142242873,18770
raindrops (an angel cried) - live,11730023,2946
right there - live,8680228,2043
safety net (feat. Ty Dolla $ign),240065805,149667
safety net (feat. Ty Dolla $ign) - live from Vevo,391195,6164
shut up,127505684,36881
side to side - live,11656112,3353
six thirty,109965885,33497
someone like u - interlude,29738013,12617
successful,183925721,44590
successful - live,9446469,2144
supernatural,368250608,575536
supernatural (with Troye Sivan) - remix,59829100,52472
supernatural - a cappella,1370876,3732
supernatural - instrumental,491159,1309
supernatural - live version,9274706,14334
sweetener,285803310,98986
sweetener - live,10729963,2813
tattooed heart - live,12295128,4809
test drive,117942131,31230
"thank u, next",2132677727,484097
"thank u, next - live",8218516,2194
the boy is mine,597037817,362466
"the boy is mine (with Brandy, Monica) - Remix",33702317,14949
"the boy is mine (with Brandy, Monica) â Remix a cappella",1789438,516
the boy is mine - a cappella,2234289,1614
the boy is mine - instrumental,916989,772
the light is coming (feat. Nicki Minaj),160791716,25626
the light is coming - live,7092168,1930
true story,144393595,89515
true story - a cappella,9407356,2537
true story - instrumental,136066,368
twilight zone,226443963,375255
twilight zone - a cappella,1579081,2282
twilight zone - instrumental,763294,1600
warm,79232463,118485
warm - a cappella,753898,1195
warm - instrumental,169575,460
we can't be friends (wait for your love),1717955006,1628859
we can't be friends (wait for your love) - a cappella,1678532,3209
we can't be friends (wait for your love) - acoustic (live from jungle city studios),14625121,10284
we can't be friends (wait for your love) - instrumental,639270,1504
we can't be friends (wait for your love) â string version,33227507,81714
we can't be friends (wait for your love) â string version instrumental,596005,2546
we canât be friends (wait for your love) - live version,7141605,13208
west side,118699868,56898
worst behavior,68036885,30541
"yes, and?",701580262,310320
"yes, and? (with Mariah Carey) - Remix",35528733,8189
"yes, and? - Felix Jaehn Remix",2968724,2193
"yes, and? - Jonas Blue Remix",1611636,3366
"yes, and? - The Blessed Madonnaâs Godsquad Mix",536339,460
"yes, and? - a cappella",2423811,2608
"yes, and? - edit",2652822,2221
"yes, and? - extended mix",7121625,2875
"yes, and? - extended mix instrumental",886437,272
"yes, and? - instrumental",1423341,792
"yes, and? - live version",4106369,3180
"yes, and? - slowed",777276,286
"yes, and? - sped up",2521547,588
you'll never know - live,8356940,1909
