Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10869101,425
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2929887,6684
* Adore,71851226,23082
* All My Love,83609623,11562
* All My Love - French Version,748053,89
* Arturo Sandoval,3975538,1232
* Bang Bang,1664893236,474154
* Bang Bang - 3LAU Extended Mix,111043,5
* Bang Bang - 3LAU Remix,24517138,2608
* Bang Bang - A Cappella,209516,444
* Bang Bang - Dada Life Remix,6437493,202
* Bang Bang - Imanos & Gramercy Remix,3264102,349
* Bang Bang - Kat Krazy Extended Mix,177378,3
* Bang Bang - Kat Krazy Remix,2473209,172
* Bang Bang - Super Stylers Remix,1512381,113
* Bang Bang - iLL BLU Mix Radio Edit,112878,1
* Bed (feat. Ariana Grande),323396614,33129
* Dance To This (feat. Ariana Grande),331254549,48497
* Dancing Through Life,94529618,46843
* Dear Old Shiz,35164049,13004
* Defying Gravity,206824759,115081
* Defying Gravity - Edit,22453620,19924
* Die For You (with Ariana Grande) - Remix,1276841277,438999
"* E più ti penso - From ""Once Upon A Time In America""",31424634,3366
* Every Day More Wicked,11527753,23288
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",118159014,23921
* For Good,36496058,98328
* For Good - Edit,1024438,6995
* For Good - Live from the Gershwin Theatre,11338093,17725
* For Good - Sing-Along,144745,385
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,4032679,7391
* Get On Your Knees,99357401,10649
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),64162091,23834
* Good as Hell (feat. Ariana Grande) - Remix,468961567,44753
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147118049,9999
* Hotel Rock Bottom (feat. Ariana Grande),2693003,2075
* I Don't Do Drugs (feat. Ariana Grande),234746834,56664
* I Don't Know Why (I Just Do),3847758,3740
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21496180,897
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18682166,6453
"* Mama, I'm a Big Girl Now",15968534,2630
* Met Him Last Night,148650201,25587
* Met Him Last Night - Dave Audé Remix,10524839,1111
* My Favorite Part,438927668,116818
* No One Mourns the Wicked,87305364,41473
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135295795,3318
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1829244,1102
* One Short Day,47723632,20405
* Over And Over Again - Elephante Uptempo Radio Version,4907531,324
* Popular Song (MIKA & Ariana Grande),151854469,0
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1223351617,200298
* Rain On Me (with Ariana Grande) - Arca Remix,5900918,867
* Rain On Me - Purple Disco Machine Remix,3690468,735
* Rain On Me - Purple Disco Machine Remix - Edit,34008149,6367
* Rain On Me - Ralphi Rosario Remix,1414530,242
* Rain On Me - Ralphi Rosario Remix - Edit,2176611,577
* Research,38542620,8076
* Rule The World,64164570,10956
"* Santa, Can't You Hear Me",288595913,8234
"* Santa, Can't You Hear Me - Live",13902866,1756
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2149482386,0
"* Still Hurting - From ""The Last Five Years""",3624824,2050
* Sympathy is a knife featuring ariana grande,100332866,59529
* The Wizard And I - Live,7095258,1610
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1676181,1885
* Without Love,5101577,700
* Wonderful,13484499,38333
* You Can't Stop the Beat,10675286,1332
* You Don't Own Me (Feat. Ariana Grande),10494233,3295
34+35,1160594105,267083
34+35 - live from Vevo,620984,2736
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",290379406,54744
7 rings,2764156995,844950
7 rings (feat. 2 Chainz) - Remix,28899328,5001
7 rings - live,14985206,4143
A Little More Homework (feat. Graham Phillips) - Single Version,3014281,190
Almost Is Never Enough (with Nathan Sykes),377628536,127409
Almost Is Never Enough - Soundtrack Version,8923616,726
Baby I,169463098,58046
Baby I - Cosmic Dawn Radio Edit,221649,40
Baby I - Live from London,7657304,4107
Bad Decisions,119232508,26682
Bad To You (with Normani & Nicki Minaj),73661801,5603
Be Alright,327672136,50867
Be My Baby,140212000,77697
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",309537484,50452
Best Mistake,268475359,69205
Better Left Unsaid,36856171,9091
Brand New You (feat. Brynn Williams & Caitlin Gann),4642412,570
Break Free,1185394620,593181
Break Free - A Cappella,193320,559
Break Free - Zedd's Extended Mix,935705,2286
Break Your Heart Right Back,94773179,14437
Cadillac Song,4645560,3974
Come So Far (Got So Far to Go),5618161,459
Dangerous Woman,1556170794,682537
Daydreamin',234349909,73120
Daydreamin' - Live from London,8300664,3792
December,99576799,10366
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),420717697,56410
Everyday,742959471,397848
Focus,355239529,60338
God is a woman,1251867123,419082
Got Her Own (with Victoria Monét),18589388,3265
Greedy,346122498,122791
Hampstead,95851057,161031
Hampstead - a cappella,1388283,2355
Hampstead - instrumental,225684,443
Hands On Me,63458664,21862
Honeymoon Avenue,226495788,95140
Honeymoon Avenue - Live from London,14063731,6458
How I Look On You,40889212,10213
I Don't Care,68277895,12786
I'm Not That Girl (Reprise),8628969,16175
Into You,1911715053,1082152
Into You - 3LAU Remix,68037086,10739
Into You - Alex Ghenea Remix,19894602,4729
Intro,41816028,12226
Jason's Song (Gave It Away),37687860,10922
Just A Little Bit Of Your Heart,198951093,28599
Just Look Up (From Don't Look Up),85412563,7435
Knew Better / Forever Boy,113749404,25184
Last Christmas,326156645,12524
Leave Me Lonely,124736868,26977
Let Me Love You,539931960,0
Love Is Everything,33353599,1239
Love Me Harder,1327742208,1090295
Love Me Harder - A Cappella,276763,834
Love Me Harder - Alex Ghenea Remix,557424,62
Love Me Harder - Gregor Salto Amsterdam Mix,120554,3
Love Me Harder - Instrumental,270399,1279
Lovin' It,44527775,10021
MONOPOLY (with Victoria Monét),202968273,23390
Moonlight,257649917,74615
My Everything,219992437,68678
NASA,346209996,51669
Nobody (with Chaka Khan),10104860,1514
Not Just On Christmas,40878931,1837
One Last Time,2028736617,852634
One Last Time (Attends-Moi),12464767,4543
One Last Time - A Cappella,595296,1373
One Last Time - Gazzo Remix,533784,60
One Last Time - Instrumental,124139,256
Only 1,74395652,23563
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1457596,1919
Piano,78915247,11673
Popular,160805541,84307
Popular - Edit,5683048,3115
Popular - Live from the Dolby Theatre,924942,1081
Problem,1096208739,424069
Problem - A Cappella,1512619,1374
Problem - Dave Aude Twerk Edit,134130,10
Problem - Dawin Remix,9755944,1313
Problem - Kassiano Remix,1862197,66
Problem - Noodles & Devastator Remix,2590824,199
Problem - Wayne G Radio Edit,128339,10
Put Your Hearts Up,30622705,4529
R.E.M,225576170,63670
Right There (feat. Big Sean),134703213,46750
Right There - 7th Heaven Radio Edit,279065,44
Right There - Live from London (feat. Big Sean),6132478,2907
Santa Baby,246347702,2483
Santa Tell Me,1513684346,52500
Saturn Returns Interlude,89104992,40143
Saturn Returns Interlude - a cappella,444443,708
Saturn Returns Interlude - instrumental,448844,671
Side To Side,1830751580,767990
Side To Side - Phantoms Remix,3901063,376
Side To Side - Slushii Remix,16858103,1619
Snow In California,80412551,2073
Sometimes,114592189,35715
Somewhere Over The Rainbow - Live From Manchester,19467969,3000
Step On Up,54485712,23739
Stuck with U (with Justin Bieber),1404808789,411313
Tattooed Heart,173394021,57517
Tattooed Heart - Live from London,10546388,7030
Thank Goodness - Live from the Dolby Theatre,3283856,4317
Thank Goodness / I Couldn't Be Happier,16034150,35032
The Girl in the Bubble,17652484,28536
The Way (feat. Mac Miller),576946874,0
The Way - JdB Radio,117488,0
The Way - Live from London (feat. Mac Miller),15711129,0
They Don't Know,112184494,15357
Thinking Bout You,175715884,55623
Too Close,4901283,5066
Touch It,206432807,96566
True Love,50735986,2699
What Is This Feeling?,158035119,82833
Why Try,132754763,30012
Winter Things,136861269,5380
Wit It This Christmas,48720132,1656
You Don't Know Me,61291953,12635
You'll Never Know,59315503,14271
"Zero To Hero - From ""Hercules""",32451809,3164
bad idea,328133678,75759
bad idea - live,15028230,3908
be alright - live,12010412,2630
better off,179920611,56296
blazed (feat. Pharrell Williams),71937877,11678
bloodline,616779313,467763
borderline (feat. Missy Elliott),88576066,23021
boyfriend (with Social House),1052612459,421670
break free - live,9885152,3087
"break up with your girlfriend, i'm bored",1117924909,259403
"break up with your girlfriend, i'm bored - live",13769964,3588
break your heart right back - live,8605220,2006
breathin,710692563,113854
breathin - live,15844479,5522
bye,307766942,198864
bye - a cappella,775051,1249
bye - instrumental,241567,586
dandelion,110624990,112663
dandelion - a cappella,794280,1036
dandelion - instrumental,263503,521
dangerous woman - live,11898714,3697
don't wanna break up again,196922750,111081
don't wanna break up again - a cappella,672316,1414
don't wanna break up again - instrumental,219462,523
don't wanna break up again - live version,6411054,4440
eternal sunshine,285704417,191762
eternal sunshine - a cappella,1002479,2212
eternal sunshine - instrumental,317543,828
eternal sunshine - live version,7193348,5581
everytime,440700580,202107
everytime - live,13248952,5287
fake smile,247232280,38461
fake smile - live,9474222,2377
get well soon,131921946,26132
get well soon - live,7258531,2045
ghostin,326271582,125004
god is a woman - live,20959649,6245
goodnight n go,300234486,81006
goodnight n go - live,10998537,3673
i wish i hated you,169822984,122573
i wish i hated you - a cappella,776404,1191
i wish i hated you - instrumental,265523,611
imagine,470041016,78445
imperfect for you,150738639,94782
imperfect for you - a cappella,526716,929
imperfect for you - acoustic,15959272,5614
