Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10859917,408
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2707964,10196
* Adore,71320334,22770
* All My Love,38924856,7972
* All My Love (Remix),83359705,9208
* All My Love - French Version,746088,85
* Arturo Sandoval,3944998,1098
* Bang Bang,1654365546,490577
* Bang Bang - 3LAU Extended Mix,110895,4
* Bang Bang - 3LAU Remix,24470214,1927
* Bang Bang - A Cappella,200875,265
* Bang Bang - Dada Life Remix,6433446,191
* Bang Bang - Imanos & Gramercy Remix,3256701,273
* Bang Bang - Kat Krazy Extended Mix,177306,5
* Bang Bang - Kat Krazy Remix,2470891,100
* Bang Bang - Super Stylers Remix,1509978,94
* Bang Bang - iLL BLU Mix Radio Edit,112840,2
* Bed (feat. Ariana Grande),322685328,28404
* Dance To This (feat. Ariana Grande),329978647,57244
* Dancing Through Life,93459638,53462
* Dear Old Shiz,34886062,13431
* Defying Gravity,204189162,123664
* Defying Gravity - Edit,21958402,22803
* Die For You (with Ariana Grande) - Remix,1266436645,483210
"* E più ti penso - From ""Once Upon A Time In America""",31351431,3635
* Every Day More Wicked,11046187,24017
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117600394,24102
* For Good,34414348,102916
* For Good - Edit,883900,7034
* For Good - Live from the Gershwin Theatre,10913224,21488
* For Good - Sing-Along,136426,419
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3868972,7929
* Get On Your Knees,99106138,10518
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63646763,21037
* Good as Hell (feat. Ariana Grande) - Remix,468036792,37244
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146901588,8478
* Hotel Rock Bottom (feat. Ariana Grande),2646711,1974
* I Don't Do Drugs (feat. Ariana Grande),233473318,48940
* I Don't Know Why (I Just Do),3751568,4462
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21476120,973
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18491659,6392
"* Mama, I'm a Big Girl Now",15910782,2356
* Met Him Last Night,148099586,22180
* Met Him Last Night - Dave Audé Remix,10500202,898
* My Favorite Part,435878203,119155
* No One Mourns the Wicked,86380771,43785
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135214028,3759
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1806685,1147
* One Short Day,47280619,21099
