Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10866644,409
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2888462,6983
* Adore,71851226,23082
* All My Love,83538170,13510
* All My Love - French Version,747506,88
* Arturo Sandoval,3967083,1600
* Bang Bang,1662041777,482320
* Bang Bang - 3LAU Extended Mix,110971,0
* Bang Bang - 3LAU Remix,24503745,2247
* Bang Bang - A Cappella,207065,388
* Bang Bang - Dada Life Remix,6436340,190
* Bang Bang - Imanos & Gramercy Remix,3261966,332
* Bang Bang - Kat Krazy Extended Mix,177366,3
* Bang Bang - Kat Krazy Remix,2472549,104
* Bang Bang - Super Stylers Remix,1511676,111
* Bang Bang - iLL BLU Mix Radio Edit,112870,1912
* Bed (feat. Ariana Grande),323201972,32780
* Dance To This (feat. Ariana Grande),330849048,53076
* Dancing Through Life,94240270,47399
* Dear Old Shiz,35083137,12182
* Defying Gravity,206114081,114295
* Defying Gravity - Edit,22325953,20785
* Die For You (with Ariana Grande) - Remix,1274150892,454166
"* E più ti penso - From ""Once Upon A Time In America""",31401072,3611
* Every Day More Wicked,11390446,20691
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",118010717,26328
* For Good,35935065,89188
* For Good - Edit,985102,7717
* For Good - Live from the Gershwin Theatre,11234365,18890
* For Good - Sing-Along,142584,306
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3989752,7779
* Get On Your Knees,99291991,10634
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),64019394,24918
* Good as Hell (feat. Ariana Grande) - Remix,468703576,41853
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",147057984,10100
* Hotel Rock Bottom (feat. Ariana Grande),2681063,2084
* I Don't Do Drugs (feat. Ariana Grande),234412604,58399
* I Don't Know Why (I Just Do),3823318,4348
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21491211,882
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18617633,6447
"* Mama, I'm a Big Girl Now",15952818,2505
* Met Him Last Night,148502593,26821
* Met Him Last Night - Dave Audé Remix,10518091,1103
* My Favorite Part,438208916,139252
* No One Mourns the Wicked,87049093,41635
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135274984,3648
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1829244,1102
* One Short Day,47597435,19378
* Over And Over Again - Elephante Uptempo Radio Version,4907531,324
* Popular Song (MIKA & Ariana Grande),151778855,30782
* Quit,273246805,42265
* Rain On Me (with Ariana Grande),1222175620,204916
* Rain On Me (with Ariana Grande) - Arca Remix,5895562,921
* Rain On Me - Purple Disco Machine Remix,3686080,726
* Rain On Me - Purple Disco Machine Remix - Edit,33971272,6729
* Rain On Me - Ralphi Rosario Remix,1413060,266
* Rain On Me - Ralphi Rosario Remix - Edit,2173249,603
* Research,38451586,7686
* Rule The World,64097917,10716
"* Santa, Can't You Hear Me",288545926,8470
"* Santa, Can't You Hear Me - Live",13892463,1774
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2146047218,1061904
"* Still Hurting - From ""The Last Five Years""",3611635,2385
* Sympathy is a knife featuring ariana grande,99979328,65131
* The Wizard And I - Live,7084963,1725
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1665906,1769
* Without Love,5097508,669
* Wonderful,13260427,35306
* You Can't Stop the Beat,10667446,1253
* You Don't Own Me (Feat. Ariana Grande),10494233,3295
34+35,1158994332,278365
34+35 - live from Vevo,605198,2864
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",290066231,53113
7 rings,2759247400,837897
7 rings (feat. 2 Chainz) - Remix,28869033,4644
7 rings - live,14961634,4171
A Little More Homework (feat. Graham Phillips) - Single Version,3013000,192
Almost Is Never Enough (with Nathan Sykes),376849707,127341
Almost Is Never Enough - Soundtrack Version,8919082,861
Baby I,169165467,52314
Baby I - Cosmic Dawn Radio Edit,221410,43
Baby I - Live from London,7635317,3947
Bad Decisions,119077484,28840
Bad To You (with Normani & Nicki Minaj),73628531,6082
Be Alright,327370438,55280
Be My Baby,139771684,73449
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",309226164,53053
Best Mistake,268060611,73026
Better Left Unsaid,36801956,9598
Brand New You (feat. Brynn Williams & Caitlin Gann),4639044,559
Break Free,1181900216,634475
Break Free - A Cappella,189883,674
Break Free - Zedd's Extended Mix,919800,2509
Break Your Heart Right Back,94687313,15586
Cadillac Song,4621349,4048
Come So Far (Got So Far to Go),5615434,448
Dangerous Woman,1552313805,663070
Daydreamin',233910503,77420
Daydreamin' - Live from London,8278996,3829
December,99513886,11388
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),420368836,60138
Everyday,740543639,419413
Focus,354874122,68435
God is a woman,1249409600,394332
Got Her Own (with Victoria Monét),18569384,3335
Greedy,345395582,132347
Hampstead,94916029,169422
