Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,9918821,24690
* Adore,69846631,32471
* All My Love,38215009,9782
* All My Love (Remix),82565688,10945
* All My Love - French Version,739149,88
* Arturo Sandoval,3841410,1463
* Bang Bang,1618781032,505001
* Bang Bang - 3LAU Extended Mix,110690,5
* Bang Bang - 3LAU Remix,24324783,2070
* Bang Bang - A Cappella,181151,350
* Bang Bang - Dada Life Remix,6419742,182
* Bang Bang - Imanos & Gramercy Remix,3233355,345
* Bang Bang - Kat Krazy Extended Mix,176963,6
* Bang Bang - Kat Krazy Remix,2462746,125
* Bang Bang - Super Stylers Remix,1501442,135
* Bang Bang - iLL BLU Mix Radio Edit,112634,5
* Bed (feat. Ariana Grande),320052151,41287
* Dance To This (feat. Ariana Grande),325963859,54296
* Dancing Through Life,87338067,184689
* Dear Old Shiz,33097120,59197
* Defying Gravity,190019887,387982
* Defying Gravity - Edit,18601980,111768
* Die For You (with Ariana Grande) - Remix,1231078826,531361
"* E più ti penso - From ""Once Upon A Time In America""",31104919,3928
* Every Day More Wicked,6765431,156852
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",115716117,26978
* For Good,17390998,587050
* For Good - Live from the Gershwin Theatre,7697687,100398
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,2670977,36922
* Get On Your Knees,98183341,14828
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62143993,20438
* Good as Hell (feat. Ariana Grande) - Remix,465137035,44059
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146239486,9274
* Hotel Rock Bottom (feat. Ariana Grande),2484380,2484
* I Don't Do Drugs (feat. Ariana Grande),229412931,55569
* I Don't Know Why (I Just Do),3371581,7446
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),20576841,27757
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18084405,6264
"* Mama, I'm a Big Girl Now",15723746,2723
* Met Him Last Night,146341834,21459
* Met Him Last Night - Dave Audé Remix,10417045,1177
* My Favorite Part,427021885,147417
* No One Mourns the Wicked,80800567,171740
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),123554770,353640
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1717021,1740
* One Short Day,44667935,79610
* Over And Over Again - Elephante Uptempo Radio Version,4884106,335
* Popular Song,148810433,40209
* Quit,269684741,47174
* Rain On Me (with Ariana Grande),1204073448,192041
* Rain On Me (with Ariana Grande) - Arca Remix,5816624,861
* Rain On Me - Purple Disco Machine Remix,3623275,689
* Rain On Me - Purple Disco Machine Remix - Edit,33433276,6335
* Rain On Me - Ralphi Rosario Remix,1391063,289
* Rain On Me - Ralphi Rosario Remix - Edit,2122242,647
* Research,37700592,9426
* Rule The World,63189823,9979
"* Santa, Can't You Hear Me",236220631,2102347
"* Santa, Can't You Hear Me - Live",12056122,73038
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2049895185,1071918
"* Still Hurting - From ""The Last Five Years""",3366833,5553
* Sympathy is a knife featuring ariana grande,94750582,68890
* The Wizard And I - Live,6822747,6224
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1341592,11303
* Without Love,5035394,756
* Wonderful,6763368,192917
* You Can't Stop the Beat,10558793,1275
* You Don't Own Me (Feat. Ariana Grande),10168237,7157
34+35,1132805486,308438
34+35 - live from Vevo,348145,3498
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",285461352,51164
7 rings,2681875684,900378
7 rings (feat. 2 Chainz) - Remix,28395076,6149
7 rings - live,14560934,4120
A Little More Homework (feat. Graham Phillips) - Single Version,2994306,232
Almost Is Never Enough,365993122,117115
Almost Is Never Enough - Soundtrack Version,8853192,675
Baby I,164674090,56071
Baby I - Cosmic Dawn Radio Edit,218082,59
Baby I - Live from London,7303182,4322
Bad Decisions,116749543,26172
Bad To You (with Normani & Nicki Minaj),73127249,6173
Be Alright,322689917,53697
Be My Baby,133347662,70222
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",304598260,60134
Best Mistake,261497255,65101
Better Left Unsaid,35973572,9200
Brand New You (feat. Brynn Williams & Caitlin Gann),4583783,1172
Break Free,1129844381,527532
Break Free - A Cappella,156919,355
Break Free - Zedd's Extended Mix,689320,1527
Break Your Heart Right Back,93376363,15498
Cadillac Song,4265897,3850
Come So Far (Got So Far to Go),5574095,501
Dangerous Woman,1492154589,705108
Daydreamin',226726304,88471
Daydreamin' - Live from London,7942464,3962
December,93411891,192898
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),415222508,66767
Everyday,703461979,452342
Focus,348814866,57792
God is a woman,1217277958,349133
Got Her Own (with Victoria Monét),18292370,3233
Greedy,333324629,118458
Hampstead,79134644,160635
Hampstead - a cappella,1151342,2658
Hampstead - instrumental,174270,475
Hands On Me,61315662,22808
Honeymoon Avenue,217332949,108147
Honeymoon Avenue - Live from London,13437144,6862
How I Look On You,39891769,11608
I Don't Care,67065920,12200
I'm Not That Girl (Reprise),5183830,118875
Into You,1808177403,1021688
Into You - 3LAU Remix,66956249,11143
Into You - Alex Ghenea Remix,19424625,4984
Intro,40779063,40381
Jason's Song (Gave It Away),36584814,12124
