Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10826786,2745
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2123285,24313
* Adore,70415953,28466
* All My Love,38472962,10493
* All My Love (Remix),82832874,8984
* All My Love - French Version,741589,72
* Arturo Sandoval,3884890,1300
* Bang Bang,1632291588,479676
* Bang Bang - 3LAU Extended Mix,110761,6
* Bang Bang - 3LAU Remix,24377374,1733
* Bang Bang - A Cappella,189489,281
* Bang Bang - Dada Life Remix,6424765,198
* Bang Bang - Imanos & Gramercy Remix,3242089,289
* Bang Bang - Kat Krazy Extended Mix,177098,3
* Bang Bang - Kat Krazy Remix,2465625,96
* Bang Bang - Super Stylers Remix,1504784,114
* Bang Bang - iLL BLU Mix Radio Edit,112711,5
* Bed (feat. Ariana Grande),321094536,32774
* Dance To This (feat. Ariana Grande),327504899,55292
* Dancing Through Life,90565584,86432
* Dear Old Shiz,34092721,26377
* Defying Gravity,197327152,192831
* Defying Gravity - Edit,20422964,41162
* Die For You (with Ariana Grande) - Remix,1244478077,462535
"* E più ti penso - From ""Once Upon A Time In America""",31205409,3495
* Every Day More Wicked,9353552,60803
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116398902,29468
* For Good,27353376,223995
* For Good - Edit,408515,12494
* For Good - Live from the Gershwin Theatre,9544547,41083
* For Good - Sing-Along,106209,1080
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3350208,16134
* Get On Your Knees,98542737,11388
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62689986,17984
* Good as Hell (feat. Ariana Grande) - Remix,466218625,40320
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146478474,8402
* Hotel Rock Bottom (feat. Ariana Grande),2548248,2738
* I Don't Do Drugs (feat. Ariana Grande),230979824,50408
* I Don't Know Why (I Just Do),3533182,5149
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21415350,3180
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18250285,5392
"* Mama, I'm a Big Girl Now",15792335,2344
* Met Him Last Night,146991010,25514
* Met Him Last Night - Dave Audé Remix,10447275,985
* My Favorite Part,430082765,99181
* No One Mourns the Wicked,83820829,78229
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),134861988,33276
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1757409,1324
* One Short Day,46065841,37462
* Over And Over Again - Elephante Uptempo Radio Version,4889025,258
* Popular Song,149826461,33083
* Quit,270648531,48189
* Rain On Me (with Ariana Grande),1209645771,213300
* Rain On Me (with Ariana Grande) - Arca Remix,5840083,772
* Rain On Me - Purple Disco Machine Remix,3641800,653
* Rain On Me - Purple Disco Machine Remix - Edit,33604844,6442
* Rain On Me - Ralphi Rosario Remix,1398267,270
* Rain On Me - Ralphi Rosario Remix - Edit,2138793,543
* Research,37953204,8344
* Rule The World,63466841,10384
"* Santa, Can't You Hear Me",287192401,102444
"* Santa, Can't You Hear Me - Live",13735258,6959
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2081341599,1272697
"* Still Hurting - From ""The Last Five Years""",3464783,2971
* Sympathy is a knife featuring ariana grande,96405013,52063
* The Wizard And I - Live,6946346,4146
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1520482,3606
* Without Love,5053847,691
* Wonderful,10111340,81096
* You Can't Stop the Beat,10591113,1211
* You Don't Own Me (Feat. Ariana Grande),10316248,4132
34+35,1141161083,291656
34+35 - live from Vevo,437122,2562
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",286860859,49940
7 rings,2706834749,919490
7 rings (feat. 2 Chainz) - Remix,28558847,5752
7 rings - live,14688971,4322
A Little More Homework (feat. Graham Phillips) - Single Version,3000112,210
Almost Is Never Enough,369053402,97170
Almost Is Never Enough - Soundtrack Version,8870952,656
Baby I,166076409,43759
Baby I - Cosmic Dawn Radio Edit,219254,27
Baby I - Live from London,7408778,3461
Bad Decisions,117447077,23283
Bad To You (with Normani & Nicki Minaj),73288173,5351
Be Alright,324142018,54953
Be My Baby,135376655,69966
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",306055901,45548
Best Mistake,263451880,64128
Better Left Unsaid,36226207,8818
Brand New You (feat. Brynn Williams & Caitlin Gann),4602369,566
Break Free,1145436388,592650
Break Free - A Cappella,165909,352
Break Free - Zedd's Extended Mix,756794,2830
Break Your Heart Right Back,93770142,13845
Cadillac Song,4374552,3985
Come So Far (Got So Far to Go),5586933,470
Dangerous Woman,1510919572,648404
Daydreamin',229023566,75276
Daydreamin' - Live from London,8047589,3527
December,98473495,37903
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),416816784,48153
Everyday,715237984,417020
Focus,350587148,61501
God is a woman,1227098610,329435
Got Her Own (with Victoria Monét),18372585,2842
Greedy,336896982,120245
Hampstead,83787239,220219
Hampstead - a cappella,1225135,2525
Hampstead - instrumental,189222,566
Hands On Me,61884971,24284
Honeymoon Avenue,219992445,83373
Honeymoon Avenue - Live from London,13618206,5748
How I Look On You,40186779,10065
I Don't Care,67414116,12074
I'm Not That Girl (Reprise),7096966,44352
Into You,1837882734,1068038
Into You - 3LAU Remix,67271018,10774
Into You - Alex Ghenea Remix,19560585,4705
Intro,41078920,10687
Jason's Song (Gave It Away),36908654,11063
Just A Little Bit Of Your Heart,196931310,27182
Just Look Up (From Don't Look Up),84886807,7461
Knew Better / Forever Boy,112068482,22012
Last Christmas,324629293,91341
Leave Me Lonely,122830429,24806
Let Me Love You,518535617,343244
Love Is Everything,33224602,7134
Love Me Harder,1259538116,836971
Love Me Harder - A Cappella,232606,381
Love Me Harder - Alex Ghenea Remix,552477,71
Love Me Harder - Gregor Salto Amsterdam Mix,120093,4
Love Me Harder - Instrumental,199705,1124
Lovin' It,43867043,8967
MONOPOLY (with Victoria Monét),201349017,25459
Moonlight,252601277,66446
My Everything,215013892,70777
NASA,342476066,57066
Nobody (with Chaka Khan),10003649,1430
Not Just On Christmas,40685233,9329
One Last Time,1968348218,887491
One Last Time (Attends-Moi),12142423,4526
One Last Time - A Cappella,524557,836
One Last Time - Gazzo Remix,530376,45
One Last Time - Instrumental,106767,180
Only 1,72850610,19836
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1296628,3481
Piano,78126157,10329
Popular,153671464,159148
Popular - Edit,5395139,6912
Popular - Live from the Dolby Theatre,824624,2289
Problem,1066955081,397558
Problem - A Cappella,1420157,1399
Problem - Dave Aude Twerk Edit,133466,8
Problem - Dawin Remix,9675558,1108
Problem - Kassiano Remix,1857760,51
Problem - Noodles & Devastator Remix,2576086,194
Problem - Wayne G Radio Edit,127633,5
Put Your Hearts Up,30296496,5174
R.E.M,220854166,63959
Right There,131450064,46849
Right There - 7th Heaven Radio Edit,276129,48
Right There - Live from London (feat. Big Sean),5950880,2522
Santa Baby,246040160,22747
Santa Tell Me,1506988191,324044
Saturn Returns Interlude,86554039,41315
Saturn Returns Interlude - a cappella,397548,739
Saturn Returns Interlude - instrumental,355253,769
Side To Side,1775434231,866121
Side To Side - Phantoms Remix,3877040,336
Side To Side - Slushii Remix,16752319,1435
Snow In California,80190808,12303
Sometimes,112191980,31590
Somewhere Over The Rainbow - Live From Manchester,19264438,3425
Step On Up,52809225,24295
Stuck with U (with Justin Bieber),1376303270,414213
Tattooed Heart,169364258,53917
Tattooed Heart - Live from London,10058340,7303
Thank Goodness - Live from the Dolby Theatre,2860946,9705
Thank Goodness / I Couldn't Be Happier,12537318,92735
The Girl in the Bubble,14798249,79835
The Way,561765320,215992
The Way - JdB Radio,115601,18
The Way - Live from London (feat. Mac Miller),15207527,7072
They Don't Know,111238094,14015
Thinking Bout You,171920856,53414
Too Close,4556732,4923
Touch It,200301723,77268
True Love,50500283,7356
What Is This Feeling?,151346208,148813
Why Try,130623083,31414
Winter Things,136340010,22161
Wit It This Christmas,48567166,6129
You Don't Know Me,60439611,10488
You'll Never Know,58362947,12680
"Zero To Hero - From ""Hercules""",32220172,3429
bad idea,322777466,71659
bad idea - live,14763363,3651
be alright - live,11830373,2433
better off,175922891,52912
blazed (feat. Pharrell Williams),71114801,11737
bloodline,581394815,618253
borderline (feat. Missy Elliott),86966626,21046
boyfriend (with Social House),1023724074,404472
break free - live,9676988,2817
"break up with your girlfriend, i'm bored",1101161729,249076
"break up with your girlfriend, i'm bored - live",13543730,3058
break your heart right back - live,8473804,1813
breathin,702598165,108850
breathin - live,15483225,5346
bye,293866766,206581
bye - a cappella,698990,1173
bye - instrumental,201768,636
dandelion,102768121,120383
dandelion - a cappella,721983,1032
dandelion - instrumental,226261,457
dangerous woman - live,11649700,3520
don't wanna break up again,189565159,109648
don't wanna break up again - a cappella,591267,1166
don't wanna break up again - instrumental,183609,508
don't wanna break up again - live version,6130683,3856
eternal sunshine,272881087,188425
eternal sunshine - a cappella,842953,2553
eternal sunshine - instrumental,263387,844
eternal sunshine - live version,6846726,4835
everytime,425867192,205216
everytime - live,12891806,4360
fake smile,244473559,37881
fake smile - live,9317203,2139
get well soon,130134955,25022
get well soon - live,7125730,1807
ghostin,317511582,124223
god is a woman - live,20547315,5498
goodnight n go,293712472,99471
goodnight n go - live,10761326,3032
i wish i hated you,161524796,135198
i wish i hated you - a cappella,700640,1110
i wish i hated you - instrumental,219932,500
imagine,464143539,80202
imperfect for you,144530332,89742
imperfect for you - a cappella,464925,982
imperfect for you - acoustic,15609946,4970
imperfect for you - instrumental,138058,376
imperfect for you - live version,4707649,3862
in my head,311228721,80279
in my head interlude - live,6990602,1764
into you - live,9517451,3412
intro (end of the world),569754745,271913
intro (end of the world) - a cappella,639109,1152
intro (end of the world) - extended,92247982,159357
intro (end of the world) - extended a cappella,639035,1185
intro (end of the world) - extended instrumental,319204,1762
intro (end of the world) - instrumental,372048,1801
intro (end of the world) - live version,7838910,4784
just like magic,253431155,105380
love language,109463292,37878
love me harder - live,10116627,2452
main thing,48611852,22501
make up,172425954,29063
make up - live,8346522,2071
motive (with Doja Cat),596592071,145917
my hair,140129013,48462
my hair - live from Vevo,548077,3564
my heart belongs to daddy - live,7313052,1743
nasa - live,9838067,2025
nasty,224693145,90504
needy,502394266,772639
needy - live,12001792,4193
no tears left to cry,1521949253,412541
no tears left to cry - live,11262003,3526
obvious,138089997,43369
off the table (with The Weeknd),193983610,62312
off the table (with The Weeknd) - live from Vevo,561356,3291
only 1 - live,8711251,2148
ordinary things (feat. Nonna),95884726,51842
ordinary things (feat. Nonna) - a cappella,413890,747
ordinary things (feat. Nonna) - instrumental,153620,411
past life,74056742,97672
past life - a cappella,1014997,1346
past life - instrumental,175390,441
pete davidson,136447136,18724
positions,1685498086,379606
positions - live from Vevo,518147,3003
pov,686962880,252979
pov - live from Vevo,650980,3461
r.e.m - live,11134187,2506
raindrops (an angel cried),142902887,14861
raindrops (an angel cried) - live,11822677,2242
right there - live,8756288,1939
safety net (feat. Ty Dolla $ign),244969790,123896
safety net (feat. Ty Dolla $ign) - live from Vevo,547953,3553
shut up,128776709,33815
side to side - live,11772235,2950
six thirty,111282179,35042
someone like u - interlude,30205678,12480
successful,185622165,56069
successful - live,9527889,2144
supernatural,388043721,479455
supernatural (with Troye Sivan) - remix,61208370,32492
supernatural - a cappella,1509971,4036
