Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10860364,447
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2789814,8185
* Adore,71320334,22770
* All My Love,38934495,9639
* All My Love (Remix),83370756,11051
* All My Love - French Version,746179,91
* Arturo Sandoval,3946284,1286
* Bang Bang,1654843873,478327
* Bang Bang - 3LAU Extended Mix,110900,5
* Bang Bang - 3LAU Remix,24472340,2126
* Bang Bang - A Cappella,201114,239
* Bang Bang - Dada Life Remix,6433612,166
* Bang Bang - Imanos & Gramercy Remix,3257019,318
* Bang Bang - Kat Krazy Extended Mix,177311,5
* Bang Bang - Kat Krazy Remix,2471001,110
* Bang Bang - Super Stylers Remix,1510070,92
* Bang Bang - iLL BLU Mix Radio Edit,112843,3
* Bed (feat. Ariana Grande),322718380,33052
* Dance To This (feat. Ariana Grande),330191520,53218
* Dancing Through Life,93510707,51069
* Dear Old Shiz,34898702,12640
* Defying Gravity,204316113,126951
* Defying Gravity - Edit,21982329,23927
* Die For You (with Ariana Grande) - Remix,1266966692,530047
"* E più ti penso - From ""Once Upon A Time In America""",31351431,3635
* Every Day More Wicked,11069801,23614
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117626725,26331
* For Good,34519451,105103
* For Good - Edit,890742,6842
* For Good - Live from the Gershwin Theatre,10934885,21661
* For Good - Sing-Along,136880,454
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3877034,8062
* Get On Your Knees,99117678,11540
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63669018,22255
* Good as Hell (feat. Ariana Grande) - Remix,468077827,41035
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146910675,9087
* Hotel Rock Bottom (feat. Ariana Grande),2648675,1964
* I Don't Do Drugs (feat. Ariana Grande),233527713,54395
* I Don't Know Why (I Just Do),3755941,4373
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21477034,914
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18491659,6392
"* Mama, I'm a Big Girl Now",15913443,2661
* Met Him Last Night,148123204,23618
* Met Him Last Night - Dave Audé Remix,10501427,1225
* My Favorite Part,436013109,134906
* No One Mourns the Wicked,86424165,43394
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135218026,3998
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1806685,1147
* One Short Day,47301354,20735
* Over And Over Again - Elephante Uptempo Radio Version,4901361,328
* Popular Song (MIKA & Ariana Grande),151321639,32309
* Quit,272274700,41586
* Rain On Me (with Ariana Grande),1219133747,202004
* Rain On Me (with Ariana Grande) - Arca Remix,5881524,858
* Rain On Me - Purple Disco Machine Remix,3675104,710
* Rain On Me - Purple Disco Machine Remix - Edit,33879186,5265
* Rain On Me - Ralphi Rosario Remix,1409411,239
* Rain On Me - Ralphi Rosario Remix - Edit,2165269,620
* Research,38328332,8120
* Rule The World,63952623,10364
"* Santa, Can't You Hear Me",288409452,9226
"* Santa, Can't You Hear Me - Live",13866470,1817
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2131075208,1048607
"* Still Hurting - From ""The Last Five Years""",3578692,2481
* Sympathy is a knife featuring ariana grande,99067208,60558
* The Wizard And I - Live,7056832,2055
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1640907,1879
* Without Love,5087827,725
* Wonderful,12714624,39213
* You Can't Stop the Beat,10649707,1261
* You Don't Own Me (Feat. Ariana Grande),10431628,3018
34+35,1154771887,292140
34+35 - live from Vevo,565573,2472
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",289273593,53018
7 rings,2746793240,853752
7 rings (feat. 2 Chainz) - Remix,28794175,4845
7 rings - live,14900173,3998
A Little More Homework (feat. Graham Phillips) - Single Version,3010045,193
Almost Is Never Enough (with Nathan Sykes),374917001,135620
Almost Is Never Enough - Soundtrack Version,8907603,828
Baby I,168428187,49752
Baby I - Cosmic Dawn Radio Edit,220897,31
Baby I - Live from London,7578729,3576
Bad Decisions,118668328,24738
Bad To You (with Normani & Nicki Minaj),73546488,5178
Be Alright,326591188,48964
Be My Baby,138695400,68561
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",308457393,52678
Best Mistake,266929072,83756
Better Left Unsaid,36662759,9396
Brand New You (feat. Brynn Williams & Caitlin Gann),4630036,598
Break Free,1172603600,623566
Break Free - A Cappella,180217,355
Break Free - Zedd's Extended Mix,876949,2829
Break Your Heart Right Back,94463284,15124
Cadillac Song,4559759,3950
Come So Far (Got So Far to Go),5608484,431
Dangerous Woman,1542262364,700788
Daydreamin',232745721,80944
Daydreamin' - Live from London,8222701,3658
December,99339316,12622
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),419469145,56938
Everyday,734718720,420237
Focus,353802301,76279
God is a woman,1243772669,370412
Got Her Own (with Victoria Monét),18517885,3787
Greedy,343374260,133762
Hampstead,92433184,170665
Hampstead - a cappella,1338827,2561
Hampstead - instrumental,214753,632
Hands On Me,63008551,22186
Honeymoon Avenue,224425184,107832
Honeymoon Avenue - Live from London,13925280,6589
How I Look On You,40668172,10076
I Don't Care,68015361,12176
I'm Not That Girl (Reprise),8315656,16259
Into You,1889576003,1090071
Into You - 3LAU Remix,67800109,10915
Into You - Alex Ghenea Remix,19791112,4871
Intro,41583894,10776
Jason's Song (Gave It Away),37455925,11196
Just A Little Bit Of Your Heart,198345897,29679
Just Look Up (From Don't Look Up),85258491,7501
Knew Better / Forever Boy,113216584,24977
Last Christmas,325875085,13984
Leave Me Lonely,124150235,28710
Let Me Love You,534165079,336184
Love Is Everything,33326653,1361
Love Me Harder,1305106218,1100177
Love Me Harder - A Cappella,255500,481
Love Me Harder - Alex Ghenea Remix,555965,84
Love Me Harder - Gregor Salto Amsterdam Mix,120409,5
Love Me Harder - Instrumental,247687,1061
Lovin' It,44323261,9720
MONOPOLY (with Victoria Monét),202475065,24768
Moonlight,256071246,79854
My Everything,218509943,72909
NASA,345091977,53345
Nobody (with Chaka Khan),10073261,1423
Not Just On Christmas,40837999,2260
One Last Time,2010699046,916405
One Last Time (Attends-Moi),12361531,4828
One Last Time - A Cappella,565952,937
One Last Time - Gazzo Remix,532725,56
One Last Time - Instrumental,118841,224
Only 1,73894702,24975
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1420769,1853
Piano,78671335,11837
Popular,158962548,97011
Popular - Edit,5619524,3702
Popular - Live from the Dolby Theatre,901678,1143
Problem,1086779921,438565
Problem - A Cappella,1482426,1394
Problem - Dave Aude Twerk Edit,133936,11
Problem - Dawin Remix,9730031,1062
Problem - Kassiano Remix,1860811,72
Problem - Noodles & Devastator Remix,2586256,198
Problem - Wayne G Radio Edit,128142,8
Put Your Hearts Up,30521341,5651
R.E.M,224230398,65863
Right There (feat. Big Sean),133724855,47643
Right There - 7th Heaven Radio Edit,278086,40
Right There - Live from London (feat. Big Sean),6075440,2582
Santa Baby,246293265,2825
Santa Tell Me,1512481371,65045
Saturn Returns Interlude,88312310,37689
Saturn Returns Interlude - a cappella,429245,664
Saturn Returns Interlude - instrumental,399600,3114
Side To Side,1814554602,836140
Side To Side - Phantoms Remix,3893472,323
Side To Side - Slushii Remix,16824973,1613
Snow In California,80368671,2294
Sometimes,113867854,33288
Somewhere Over The Rainbow - Live From Manchester,19407223,2841
Step On Up,53987721,24912
Stuck with U (with Justin Bieber),1396178948,433712
Tattooed Heart,172153359,63721
Tattooed Heart - Live from London,10398147,7859
Thank Goodness - Live from the Dolby Theatre,3191940,4759
Thank Goodness / I Couldn't Be Happier,15320779,37417
The Girl in the Bubble,17078902,30310
The Way (feat. Mac Miller),572611772,228764
The Way - JdB Radio,116878,23
The Way - Live from London (feat. Mac Miller),15553148,7852
They Don't Know,111872242,13928
Thinking Bout You,174566049,54815
Too Close,4793746,5305
Touch It,204547291,90672
True Love,50679194,3043
What Is This Feeling?,156324473,87277
Why Try,132110964,31212
Winter Things,136747698,5805
Wit It This Christmas,48683013,2089
You Don't Know Me,61007160,13849
You'll Never Know,58993824,13272
"Zero To Hero - From ""Hercules""",32381722,3262
bad idea,326508748,81894
bad idea - live,14947166,3573
be alright - live,11955410,2559
better off,178728888,60188
blazed (feat. Pharrell Williams),71692386,11977
bloodline,606817273,491800
borderline (feat. Missy Elliott),88088044,23874
boyfriend (with Social House),1043979024,434334
break free - live,9822525,2973
"break up with your girlfriend, i'm bored",1112463221,256336
"break up with your girlfriend, i'm bored - live",13700316,3094
break your heart right back - live,8564323,1848
breathin,708229254,128239
breathin - live,15734838,4932
bye,303707415,197678
bye - a cappella,750117,1061
bye - instrumental,229477,624
dandelion,108285006,108118
dandelion - a cappella,770357,1108
dandelion - instrumental,251904,544
dangerous woman - live,11823633,3472
don't wanna break up again,194699662,105141
don't wanna break up again - a cappella,643485,1130
don't wanna break up again - instrumental,208397,607
don't wanna break up again - live version,6322059,3838
eternal sunshine,281766374,187431
eternal sunshine - a cappella,957595,2236
eternal sunshine - instrumental,301369,776
eternal sunshine - live version,7084813,4900
everytime,436313953,214662
everytime - live,13138160,5588
fake smile,246407613,39821
fake smile - live,9425732,2171
get well soon,131368108,26266
get well soon - live,7216849,1894
ghostin,323566240,128268
god is a woman - live,20828263,5461
goodnight n go,298369570,107136
goodnight n go - live,10921060,3510
i wish i hated you,167381281,129369
i wish i hated you - a cappella,751290,1053
i wish i hated you - instrumental,251286,569
imagine,468282617,94722
imperfect for you,148848482,93117
imperfect for you - a cappella,506490,842
imperfect for you - acoustic,15849426,5152
imperfect for you - instrumental,158031,437
imperfect for you - live version,4898220,3814
in my head,315260811,93583
in my head interlude - live,7077245,1833
into you - live,9682236,3233
intro (end of the world),582693516,271200
intro (end of the world) - a cappella,691189,1066
intro (end of the world) - extended,99406077,143491
intro (end of the world) - extended a cappella,693133,1067
intro (end of the world) - extended instrumental,368729,1207
intro (end of the world) - instrumental,450875,1739
intro (end of the world) - live version,8046891,4765
just like magic,257778324,95721
love language,111293418,38906
love me harder - live,10236373,2409
main thing,49700989,24664
make up,173921152,31643
make up - live,8447335,2062
motive (with Doja Cat),604049170,171481
my hair,142628173,50560
my hair - live from Vevo,718779,3383
my heart belongs to daddy - live,7396192,1762
nasa - live,9939881,2133
nasty,229176883,93710
needy,540736614,774833
needy - live,12210607,4107
no tears left to cry,1540174522,400708
no tears left to cry - live,11446985,3983
obvious,140178081,45697
off the table (with The Weeknd),197125562,65523
off the table (with The Weeknd) - live from Vevo,725636,3195
only 1 - live,8821868,2280
ordinary things (feat. Nonna),98353931,52211
ordinary things (feat. Nonna) - a cappella,447211,685
ordinary things (feat. Nonna) - instrumental,175862,463
past life,78324707,85365
past life - a cappella,1077595,1347
past life - instrumental,196247,478
pete davidson,137464703,22005
positions,1702677948,387308
positions - live from Vevo,666773,2888
pov,698795993,272088
pov - live from Vevo,818713,3468
r.e.m - live,11256977,2518
raindrops (an angel cried),143776216,22740
raindrops (an angel cried) - live,11940743,2829
right there - live,8854774,2023
safety net (feat. Ty Dolla $ign),251156112,144335
safety net (feat. Ty Dolla $ign) - live from Vevo,719578,3306
shut up,130360648,34163
side to side - live,11918046,2840
six thirty,112919377,34159
someone like u - interlude,30804843,13867
successful,188041745,55716
successful - live,9634809,2227
supernatural,409620049,478219
supernatural (with Troye Sivan) - remix,62829392,33002
supernatural - a cappella,1677557,3494
supernatural - instrumental,597429,1347
supernatural - live version,9942117,6576
sweetener,293916355,90543
sweetener - live,10964088,2731
tattooed heart - live,12662412,3425
test drive,120267462,28598
"thank u, next",2178823975,591521
"thank u, next - live",8401561,2077
the boy is mine,626054099,325882
"the boy is mine (with Brandy, Monica) - Remix",34850450,14863
"the boy is mine (with Brandy, Monica) - Remix a cappella",1829305,447
the boy is mine - a cappella,2366444,1634
the boy is mine - instrumental,985101,801
the light is coming (feat. Nicki Minaj),162683656,21333
the light is coming - live,7247450,1781
true story,150956658,72888
true story - a cappella,9615317,2457
true story - instrumental,173410,496
twilight zone,258058128,354179
twilight zone - a cappella,1752631,1951
twilight zone - instrumental,915580,1822
warm,88559145,104972
warm - a cappella,849887,1144
warm - instrumental,211009,515
we can't be friends (wait for your love),1838153037,1369666
we can't be friends (wait for your love) - a cappella,1913021,2569
we can't be friends (wait for your love) - acoustic (live from jungle city studios),15442012,10331
we can't be friends (wait for your love) - instrumental,754309,1540
we can't be friends (wait for your love) - live version,7707535,5248
we can't be friends (wait for your love) - string version,42321469,106922
we can't be friends (wait for your love) - string version instrumental,709491,1249
west side,122984122,51759
worst behavior,70402126,28808
"yes, and?",725652486,280092
"yes, and? (with Mariah Carey) - Remix",36116728,7213
"yes, and? - Felix Jaehn Remix",3161355,2466
"yes, and? - Jonas Blue Remix",1896050,3592
"yes, and? - The Blessed Madonna's Godsquad Mix",577977,495
"yes, and? - a cappella",1924841,1261
"yes, and? - edit",2884803,2346
"yes, and? - extended mix",7351879,2518
"yes, and? - extended mix instrumental",905582,222
"yes, and? - instrumental",1491140,855
"yes, and? - live version",4341504,2616
"yes, and? - slowed",799411,282
"yes, and? - sped up",2568870,506
you'll never know - live,8523552,1904
