Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10800443,10297
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2123285,24313
* Adore,70415953,28466
* All My Love,38426137,8908
* All My Love (Remix),82788470,8541
* All My Love - French Version,741130,89
* Arturo Sandoval,3877756,1358
* Bang Bang,1629764123,496313
* Bang Bang - 3LAU Extended Mix,110742,2
* Bang Bang - 3LAU Remix,24368721,1971
* Bang Bang - A Cappella,188145,267
* Bang Bang - Dada Life Remix,6423864,161
* Bang Bang - Imanos & Gramercy Remix,3240545,341
* Bang Bang - Kat Krazy Extended Mix,177082,3
* Bang Bang - Kat Krazy Remix,2465149,92
* Bang Bang - Super Stylers Remix,1504211,117
* Bang Bang - iLL BLU Mix Radio Edit,112691,1
* Bed (feat. Ariana Grande),320929254,32214
* Dance To This (feat. Ariana Grande),327283728,48593
* Dancing Through Life,90122556,91693
* Dear Old Shiz,33956044,29889
* Defying Gravity,196305512,211385
* Defying Gravity - Edit,20204428,49307
* Die For You (with Ariana Grande) - Remix,1242235603,467268
"* E più ti penso - From ""Once Upon A Time In America""",31178043,3484
* Every Day More Wicked,9039385,68906
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116263880,26798
* For Good,26174719,258789
* For Good - Edit,348324,8329
* For Good - Live from the Gershwin Theatre,9331497,93230
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3264502,18020
* Get On Your Knees,98485365,11908
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62594817,18539
* Good as Hell (feat. Ariana Grande) - Remix,466011686,43972
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146432963,8624
* Hotel Rock Bottom (feat. Ariana Grande),2536553,1820
* I Don't Do Drugs (feat. Ariana Grande),230717898,51591
* I Don't Know Why (I Just Do),3505942,5610
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21388123,9223
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18196359,5690
"* Mama, I'm a Big Girl Now",15781105,2223
* Met Him Last Night,146867333,24459
* Met Him Last Night - Dave Audé Remix,10441966,1019
* My Favorite Part,429574606,96680
* No One Mourns the Wicked,83415057,86654
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),134561180,95390
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1752194,1194
* One Short Day,45871362,42382
* Over And Over Again - Elephante Uptempo Radio Version,4889025,258
* Popular Song,149664753,33122
* Quit,270648531,48189
* Rain On Me (with Ariana Grande),1208586677,197923
* Rain On Me (with Ariana Grande) - Arca Remix,5836151,721
* Rain On Me - Purple Disco Machine Remix,3638208,659
* Rain On Me - Purple Disco Machine Remix - Edit,33573659,5928
* Rain On Me - Ralphi Rosario Remix,1396894,235
* Rain On Me - Ralphi Rosario Remix - Edit,2135778,597
* Research,37894793,9577
* Rule The World,63413447,11042
"* Santa, Can't You Hear Me",286150574,348060
"* Santa, Can't You Hear Me - Live",13676112,20690
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2074071237,1105902
"* Still Hurting - From ""The Last Five Years""",3449825,2973
* Sympathy is a knife featuring ariana grande,96134707,55880
* The Wizard And I - Live,6927357,3737
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1502514,3875
* Without Love,5050656,617
* Wonderful,9689149,91002
* You Can't Stop the Beat,10585191,1142
* You Don't Own Me (Feat. Ariana Grande),10262520,4469
34+35,1139711410,302755
34+35 - live from Vevo,424193,3038
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",286614899,48830
7 rings,2702354874,971530
7 rings (feat. 2 Chainz) - Remix,28527146,6649
7 rings - live,14667723,4554
A Little More Homework (feat. Graham Phillips) - Single Version,2999078,233
Almost Is Never Enough,368545994,114513
Almost Is Never Enough - Soundtrack Version,8867600,629
Baby I,165865661,43893
Baby I - Cosmic Dawn Radio Edit,219084,50
Baby I - Live from London,7391986,3517
Bad Decisions,117328025,23559
Bad To You (with Normani & Nicki Minaj),73261313,5178
Be Alright,323888107,51586
Be My Baby,135052422,74578
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",305825664,50848
Best Mistake,263133907,66440
Better Left Unsaid,36183501,9159
Brand New You (feat. Brynn Williams & Caitlin Gann),4599708,538
Break Free,1142572068,549333
Break Free - A Cappella,164016,340
Break Free - Zedd's Extended Mix,741179,2483
Break Your Heart Right Back,93704402,13939
Cadillac Song,4355549,3979
Come So Far (Got So Far to Go),5584653,437
Dangerous Woman,1507780705,660778
Daydreamin',228665131,78473
Daydreamin' - Live from London,8030229,3691
December,98206103,74392
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),416560028,53639
Everyday,713229479,413984
Focus,350283442,60910
God is a woman,1225448847,352600
Got Her Own (with Victoria Monét),18357783,2773
Greedy,336300015,123550
Hampstead,82676176,178671
Hampstead - a cappella,1211241,2721
Hampstead - instrumental,186383,522
Hands On Me,61786787,19137
Honeymoon Avenue,219582305,93713
Honeymoon Avenue - Live from London,13588387,6426
How I Look On You,40135434,9652
I Don't Care,67353409,12577
I'm Not That Girl (Reprise),6867047,49710
Into You,1832677941,1133713
Into You - 3LAU Remix,67214597,11216
Into You - Alex Ghenea Remix,19537017,4616
Intro,41028602,10641
Jason's Song (Gave It Away),36853706,11687
Just A Little Bit Of Your Heart,196794055,29402
Just Look Up (From Don't Look Up),84847923,8768
Knew Better / Forever Boy,111958807,23808
Last Christmas,323718159,249438
Leave Me Lonely,122705108,27838
Let Me Love You,516857108,357131
Love Is Everything,33165192,19509
Love Me Harder,1255488647,877746
Love Me Harder - A Cappella,230571,454
Love Me Harder - Alex Ghenea Remix,552181,84
Love Me Harder - Gregor Salto Amsterdam Mix,120063,9
Love Me Harder - Instrumental,194238,1118
Lovin' It,43823202,9213
MONOPOLY (with Victoria Monét),201228855,22787
Moonlight,252260596,74401
My Everything,214655499,74376
NASA,342206946,55540
Nobody (with Chaka Khan),9996538,1358
Not Just On Christmas,40597471,27431
One Last Time,1963712843,919747
One Last Time (Attends-Moi),12118251,4757
One Last Time - A Cappella,520366,787
One Last Time - Gazzo Remix,530106,50
One Last Time - Instrumental,105809,201
Only 1,72751567,20981
Overture / No One Mourns the Wicked - Live from the Dolby Theatre,1277312,4418
Piano,78075235,11032
Popular,152812854,187891
Popular - Edit,5357938,9056
Popular - Live from the Dolby Theatre,812499,2619
Problem,1065070126,401610
Problem - A Cappella,1413077,1553
Problem - Dave Aude Twerk Edit,133432,7
Problem - Dawin Remix,9670232,1160
Problem - Kassiano Remix,1857435,71
