Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10844460,632
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2481499,15873
* Adore,70887698,24828
* All My Love,38643242,10455
* All My Love (Remix),83035719,16146
* All My Love - French Version,743172,99
* Arturo Sandoval,3907264,1320
* Bang Bang,1640604938,502230
* Bang Bang - 3LAU Extended Mix,110808,6
* Bang Bang - 3LAU Remix,24411681,2156
* Bang Bang - A Cappella,193412,241
* Bang Bang - Dada Life Remix,6427939,194
* Bang Bang - Imanos & Gramercy Remix,3247728,387
* Bang Bang - Kat Krazy Extended Mix,177177,4
* Bang Bang - Kat Krazy Remix,2467545,115
* Bang Bang - Super Stylers Remix,1506701,129
* Bang Bang - iLL BLU Mix Radio Edit,112763,3
* Bed (feat. Ariana Grande),321689738,32172
* Dance To This (feat. Ariana Grande),328404980,61752
* Dancing Through Life,91824832,68159
* Dear Old Shiz,34454336,19704
* Defying Gravity,200154468,154488
* Defying Gravity - Edit,21081926,33305
* Die For You (with Ariana Grande) - Remix,1252336401,524526
"* E più ti penso - From ""Once Upon A Time In America""",31253792,3478
* Every Day More Wicked,10191139,41757
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116849664,25580
* For Good,30681717,173895
* For Good - Edit,614704,12232
* For Good - Live from the Gershwin Theatre,10156573,32991
* For Good - Sing-Along,120107,695
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3590766,12013
* Get On Your Knees,98757242,11425
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63045307,21754
* Good as Hell (feat. Ariana Grande) - Remix,466901134,39608
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146625594,8250
* Hotel Rock Bottom (feat. Ariana Grande),2587499,2487
* I Don't Do Drugs (feat. Ariana Grande),231889579,50713
* I Don't Know Why (I Just Do),3617194,5561
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21444902,1246
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18367083,5984
"* Mama, I'm a Big Girl Now",15837920,2723
* Met Him Last Night,147421117,26221
* Met Him Last Night - Dave Audé Remix,10468326,1098
* My Favorite Part,431977698,114093
* No One Mourns the Wicked,84953633,61720
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135072232,6632
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1770621,1321
* One Short Day,46603900,29554
* Over And Over Again - Elephante Uptempo Radio Version,4895123,277
* Popular Song,150367920,34050
* Quit,271484548,44000
* Rain On Me (with Ariana Grande),1213102180,206593
* Rain On Me (with Ariana Grande) - Arca Remix,5854192,869
* Rain On Me - Purple Disco Machine Remix,3653473,687
* Rain On Me - Purple Disco Machine Remix - Edit,33704103,5471
* Rain On Me - Ralphi Rosario Remix,1402378,238
* Rain On Me - Ralphi Rosario Remix - Edit,2148795,664
* Research,38115958,9188
* Rule The World,63636848,9036
"* Santa, Can't You Hear Me",287997536,28964
"* Santa, Can't You Hear Me - Live",13801553,2803
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2099497080,1082591
"* Still Hurting - From ""The Last Five Years""",3511477,2474
* Sympathy is a knife featuring ariana grande,97330657,55620
* The Wizard And I - Live,6996517,2516
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1575475,2894
* Without Love,5065820,734
* Wonderful,11298155,62005
* You Can't Stop the Beat,10612974,1295
* You Don't Own Me (Feat. Ariana Grande),10374286,3627
34+35,1146107901,324387
34+35 - live from Vevo,485728,2965
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",287718605,52866
7 rings,2721310752,908827
7 rings (feat. 2 Chainz) - Remix,28645884,5335
7 rings - live,14767145,5058
A Little More Homework (feat. Graham Phillips) - Single Version,3003769,262
Almost Is Never Enough,371054648,132832
Almost Is Never Enough - Soundtrack Version,8884420,813
Baby I,166909709,49534
Baby I - Cosmic Dawn Radio Edit,219847,21
Baby I - Live from London,7470355,3769
Bad Decisions,117892539,27691
Bad To You (with Normani & Nicki Minaj),73388146,5831
Be Alright,325049718,56300
Be My Baby,136622104,74564
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",306919890,51723
Best Mistake,264663713,78712
Better Left Unsaid,36385506,9917
Brand New You (feat. Brynn Williams & Caitlin Gann),4612859,637
Break Free,1155268108,600210
