Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10836468,1038
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2322765,19948
* Adore,70415953,28466
* All My Love,38535940,10460
* All My Love (Remix),82897679,11851
* All My Love - French Version,742163,101
* Arturo Sandoval,3893137,1449
* Bang Bang,1635391554,533509
* Bang Bang - 3LAU Extended Mix,110777,5
* Bang Bang - 3LAU Remix,24390583,2240
* Bang Bang - A Cappella,191028,318
* Bang Bang - Dada Life Remix,6425965,229
* Bang Bang - Imanos & Gramercy Remix,3244193,369
* Bang Bang - Kat Krazy Extended Mix,177126,6
* Bang Bang - Kat Krazy Remix,2466358,146
* Bang Bang - Super Stylers Remix,1505502,141
* Bang Bang - iLL BLU Mix Radio Edit,112725,1
* Bed (feat. Ariana Grande),321314979,39836
* Dance To This (feat. Ariana Grande),327935863,56406
* Dancing Through Life,91076777,84837
* Dear Old Shiz,34239968,23890
* Defying Gravity,198452773,189315
* Defying Gravity - Edit,20703448,48158
* Die For You (with Ariana Grande) - Remix,1247356011,500053
"* E più ti penso - From ""Once Upon A Time In America""",31205409,3495
* Every Day More Wicked,9709714,57363
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",116570245,28460
* For Good,28716713,227516
* For Good - Edit,454435,11480
* For Good - Live from the Gershwin Theatre,9799583,40894
* For Good - Sing-Along,110197,997
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3454612,17126
* Get On Your Knees,98626465,14653
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62808752,19979
* Good as Hell (feat. Ariana Grande) - Remix,466478628,48209
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146532804,9915
* Hotel Rock Bottom (feat. Ariana Grande),2564317,2592
* I Don't Do Drugs (feat. Ariana Grande),231316492,57733
* I Don't Know Why (I Just Do),3565008,5199
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21430330,1913
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18307234,5694
"* Mama, I'm a Big Girl Now",15807067,2714
* Met Him Last Night,147166856,29056
* Met Him Last Night - Dave Audé Remix,10455377,1378
* My Favorite Part,430769593,121377
* No One Mourns the Wicked,84279013,76907
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),134976604,13867
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1757409,1324
* One Short Day,46283668,36597
* Over And Over Again - Elephante Uptempo Radio Version,4889025,258
* Popular Song,150029835,33477
* Quit,270648531,48189
* Rain On Me (with Ariana Grande),1210966809,229271
* Rain On Me (with Ariana Grande) - Arca Remix,5845344,979
* Rain On Me - Purple Disco Machine Remix,3646127,779
* Rain On Me - Purple Disco Machine Remix - Edit,33642333,6204
* Rain On Me - Ralphi Rosario Remix,1399892,288
* Rain On Me - Ralphi Rosario Remix - Edit,2142563,688
* Research,38011936,8390
* Rule The World,63532994,11440
"* Santa, Can't You Hear Me",287609906,53804
"* Santa, Can't You Hear Me - Live",13767002,4522
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2088229852,1181874
"* Still Hurting - From ""The Last Five Years""",3481901,2871
* Sympathy is a knife featuring ariana grande,96750461,57944
* The Wizard And I - Live,6965598,3407
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1544883,3978
* Without Love,5057974,723
* Wonderful,10601726,78712
* You Can't Stop the Beat,10598806,1334
* You Don't Own Me (Feat. Ariana Grande),10316248,4132
34+35,1143017711,300344
34+35 - live from Vevo,455551,3108
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",287184484,54624
7 rings,2712405223,930812
7 rings (feat. 2 Chainz) - Remix,28593245,5429
7 rings - live,14717406,4960
A Little More Homework (feat. Graham Phillips) - Single Version,3001443,199
Almost Is Never Enough,369767816,119906
Almost Is Never Enough - Soundtrack Version,8875222,760
Baby I,166380078,49474
Baby I - Cosmic Dawn Radio Edit,219472,45
Baby I - Live from London,7431870,3952
Bad Decisions,117609555,28176
Bad To You (with Normani & Nicki Minaj),73323106,6304
Be Alright,324478086,57380
Be My Baby,135841518,82052
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",306368912,53745
Best Mistake,263903317,77193
Better Left Unsaid,36284853,10023
Brand New You (feat. Brynn Williams & Caitlin Gann),4606183,659
Break Free,1149257235,658076
Break Free - A Cappella,167855,332
Break Free - Zedd's Extended Mix,772392,2799
Break Your Heart Right Back,93860630,15839
Cadillac Song,4400225,4352
Come So Far (Got So Far to Go),5589767,513
Dangerous Woman,1514946780,683595
Daydreamin',229513445,77691
Daydreamin' - Live from London,8071143,3921
December,98671871,27908
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),417158810,59659
Everyday,717861988,421491
