Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,9795804,18386
* Adore,69197211,29296
* All My Love,38154420,8727
* All My Love (Remix),82505151,9386
* All My Love - French Version,738592,140
* Arturo Sandoval,3832554,1468
* Bang Bang,1615740971,495692
* Bang Bang - 3LAU Extended Mix,110675,0
* Bang Bang - 3LAU Remix,24311702,1481
* Bang Bang - A Cappella,179108,456
* Bang Bang - Dada Life Remix,6418568,168
* Bang Bang - Imanos & Gramercy Remix,3231045,314
* Bang Bang - Kat Krazy Extended Mix,176936,1
* Bang Bang - Kat Krazy Remix,2461988,99
* Bang Bang - Super Stylers Remix,1500747,94
* Bang Bang - iLL BLU Mix Radio Edit,112616,1943
* Bed (feat. Ariana Grande),319811323,36847
* Dance To This (feat. Ariana Grande),325746675,57221
* Dancing Through Life,86071618,246871
* Dear Old Shiz,32670585,94404
* Defying Gravity,187483326,479577
* Defying Gravity - Edit,17795753,138565
* Die For You (with Ariana Grande) - Remix,1227929417,456345
"* E piÃ¹ ti penso - From ""Once Upon A Time In America""",31072940,6238
* Every Day More Wicked,5536902,265109
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",115569038,24361
* For Good,13077086,820220
* For Good - Live from the Gershwin Theatre,6906856,150920
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,2393683,50253
* Get On Your Knees,98102158,12179
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),62026053,23197
* Good as Hell (feat. Ariana Grande) - Remix,464861462,42116
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146187654,8434
* Hotel Rock Bottom (feat. Ariana Grande),2469222,2305
* I Don't Do Drugs (feat. Ariana Grande),229089281,51622
* I Don't Know Why (I Just Do),3323831,7193
* It Was Aâ¦ (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),20433545,22159
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18084405,6264
"* Mama, I'm a Big Girl Now",15707572,2492
* Met Him Last Night,146196949,20790
* Met Him Last Night - Dave AudÃ© Remix,10410013,1133
* My Favorite Part,426220384,111533
* No One Mourns the Wicked,79613127,242803
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),121638839,283595
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1699618,1805
* One Short Day,44108800,118541
* Over And Over Again - Elephante Uptempo Radio Version,4877739,261
* Popular Song,148557913,41414
* Quit,268741243,43659
* Rain On Me (with Ariana Grande),1202903003,175439
* Rain On Me (with Ariana Grande) - Arca Remix,5811553,750
* Rain On Me - Purple Disco Machine Remix,3619200,566
* Rain On Me - Purple Disco Machine Remix - Edit,33394544,5185
* Rain On Me - Ralphi Rosario Remix,1389378,225
* Rain On Me - Ralphi Rosario Remix - Edit,2118197,527
* Research,37634606,8835
* Rule The World,63131306,8917
"* Santa, Canât You Hear Me",227071898,1556112
"* Santa, Canât You Hear Me - Live",11655030,44892
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2043315192,961000
"* Still Hurting - From ""The Last Five Years""",3334410,5696
* Sympathy is a knife featuring ariana grande,94307718,45315
* The Wizard And I - Live,6774384,11595
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1242287,18938
* Without Love,5030280,704
* Wonderful,5245397,316406
* You Can't Stop the Beat,10551174,1165
* You Don't Own Me (Feat. Ariana Grande),10168237,7157
34+35,1130918877,285094
34+35 - live from Vevo,323143,3907
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",285141915,46218
7 rings,2676513895,820023
7 rings (feat. 2 Chainz) - Remix,28355393,6250
7 rings - live,14534358,3960
A Little More Homework (feat. Graham Phillips) - Single Version,2992908,220
Almost Is Never Enough,365229834,115211
Almost Is Never Enough - Soundtrack Version,8849461,581
Baby I,164337979,49390
Baby I - Cosmic Dawn Radio Edit,217792,41
Baby I - Live from London,7276759,3971
Bad Decisions,116576719,25817
Bad To You (with Normani & Nicki Minaj),73090965,5522
Be Alright,322338580,48743
Be My Baby,132901847,74843
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",304211108,60409
Best Mistake,261056722,68651
Better Left Unsaid,35913627,9077
Brand New You (feat. Brynn Williams & Caitlin Gann),4574085,1505
Break Free,1126540606,500445
Break Free - A Cappella,154934,290
Break Free - Zedd's Extended Mix,681400,1523
Break Your Heart Right Back,93279322,14245
Cadillac Song,4241162,3659
