Song,Streams_Num,Daily_Raw
* A Hand For Mrs. Claus,10855823,459
* A Wicked Good Finale (feat. Ariana Grande & Cynthia Erivo),2707964,10196
* Adore,71320334,22770
* All My Love,38836852,9872
* All My Love (Remix),83264943,11939
* All My Love - French Version,745239,120
* Arturo Sandoval,3933183,1474
* Bang Bang,1649899328,518709
* Bang Bang - 3LAU Extended Mix,110870,4
* Bang Bang - 3LAU Remix,24452085,1944
* Bang Bang - A Cappella,198428,277
* Bang Bang - Dada Life Remix,6431793,230
* Bang Bang - Imanos & Gramercy Remix,3254056,339
* Bang Bang - Kat Krazy Extended Mix,177275,2
* Bang Bang - Kat Krazy Remix,2469859,128
* Bang Bang - Super Stylers Remix,1509020,109
* Bang Bang - iLL BLU Mix Radio Edit,112820,1
* Bed (feat. Ariana Grande),322380537,36399
* Dance To This (feat. Ariana Grande),329545947,54287
* Dancing Through Life,92990409,56278
* Dear Old Shiz,34767476,14683
* Defying Gravity,203022021,148680
* Defying Gravity - Edit,21729708,29360
* Die For You (with Ariana Grande) - Remix,1261820945,519872
"* E più ti penso - From ""Once Upon A Time In America""",31325982,3435
* Every Day More Wicked,10826074,26589
"* Faith - From ""Sing"" Original Motion Picture Soundtrack",117368814,28024
* For Good,33423044,117800
* For Good - Edit,815000,7716
* For Good - Live from the Gershwin Theatre,10706015,22938
* For Good - Sing-Along,132446,522
* Get Happy / Happy Days Are Here Again - Live from the Dolby Theatre,3794202,8883
* Get On Your Knees,98999257,12718
* Give It Up (feat. Elizabeth Gillies & Ariana Grande),63442180,24874
* Good as Hell (feat. Ariana Grande) - Remix,467674529,40908
"* Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",146811008,11354
* Hotel Rock Bottom (feat. Ariana Grande),2628147,2251
* I Don't Do Drugs (feat. Ariana Grande),232980577,58496
* I Don't Know Why (I Just Do),3708954,4431
* It Was A… (Masked Christmas) (feat. Ariana Grande & Megan Thee Stallion),21467210,1056
* L.A. Boyz (feat. Victoria Justice & Ariana Grande),18427730,6064
"* Mama, I'm a Big Girl Now",15887445,2622
* Met Him Last Night,147888694,22207
* Met Him Last Night - Dave Audé Remix,10490201,1211
* My Favorite Part,434645881,153256
* No One Mourns the Wicked,85983652,48136
* Oh Santa! (feat. Ariana Grande & Jennifer Hudson),135175539,4834
"* One Heart, One Voice (with Mariah Carey & Ariana Grande)",1795208,1066
* One Short Day,47090787,22959
* Over And Over Again - Elephante Uptempo Radio Version,4901361,328
* Popular Song (MIKA & Ariana Grande),151011216,30291
* Quit,272274700,41586
* Rain On Me (with Ariana Grande),1217045905,202762
* Rain On Me (with Ariana Grande) - Arca Remix,5872034,986
* Rain On Me - Purple Disco Machine Remix,3667740,878
* Rain On Me - Purple Disco Machine Remix - Edit,33821384,6705
* Rain On Me - Ralphi Rosario Remix,1406973,226
* Rain On Me - Ralphi Rosario Remix - Edit,2159503,552
* Research,38295852,9708
* Rule The World,63851041,10096
"* Santa, Can't You Hear Me",288304476,12084
"* Santa, Can't You Hear Me - Live",13846834,2007
* Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2120218610,1163218
"* Still Hurting - From ""The Last Five Years""",3556263,2493
* Sympathy is a knife featuring ariana grande,98462433,60243
* The Wizard And I - Live,7037031,1961
* What Is This Feeling? / Dear Old Shiz - Live from the Dolby Theatre,1621141,1974
* Without Love,5079860,738
* Wonderful,12307686,43938
* You Can't Stop the Beat,10636127,1224
* You Don't Own Me (Feat. Ariana Grande),10431628,3018
34+35,1151873375,300858
34+35 - live from Vevo,540283,2596
"34+35 Remix (feat. Doja Cat, Megan Thee Stallion) - Remix",288747334,51973
7 rings,2738087421,861214
7 rings (feat. 2 Chainz) - Remix,28745877,4689
7 rings - live,14857460,4281
A Little More Homework (feat. Graham Phillips) - Single Version,3008074,244
Almost Is Never Enough (with Nathan Sykes),373592308,134636
Almost Is Never Enough - Soundtrack Version,8899696,799
Baby I,167929970,56096
Baby I - Cosmic Dawn Radio Edit,220534,24
Baby I - Live from London,7542064,3810
Bad Decisions,118406238,24352
Bad To You (with Normani & Nicki Minaj),73493280,5938
Be Alright,326087980,48827
Be My Baby,137985996,65773
"Beauty and the Beast - From ""Beauty and the Beast""/Soundtrack Version",307934812,50421
Best Mistake,266127322,71964
Better Left Unsaid,36570014,8985
Brand New You (feat. Brynn Williams & Caitlin Gann),4624536,544
Break Free,1166482098,648575
Break Free - A Cappella,177100,319
Break Free - Zedd's Extended Mix,848637,3858
Break Your Heart Right Back,94316278,14656
Cadillac Song,4519295,4056
Come So Far (Got So Far to Go),5604141,459
Dangerous Woman,1535326708,723023
Daydreamin',231934294,78958
Daydreamin' - Live from London,8184993,3737
December,99205867,13483
Don't Call Me Angel (Charlie's Angels) (with Miley Cyrus & Lana Del Rey),418890784,60766
Everyday,730638788,415969
Focus,353069687,68186
God is a woman,1240153214,354135
Got Her Own (with Victoria Monét),18483642,3226
Greedy,341974770,129578
Hampstead,90777539,164912
Hampstead - a cappella,1315311,2234
Hampstead - instrumental,209363,458
Hands On Me,62780970,22902
Honeymoon Avenue,223408017,91750
Honeymoon Avenue - Live from London,13858304,6632
How I Look On You,40567115,11215
I Don't Care,67890595,11849
I'm Not That Girl (Reprise),8148071,18157
Into You,1878436226,1176703
Into You - 3LAU Remix,67689905,11165
Into You - Alex Ghenea Remix,19741482,4632
Intro,41476691,10141
Jason's Song (Gave It Away),37343124,11221
Just A Little Bit Of Your Heart,198051521,28751
Just Look Up (From Don't Look Up),85181410,7915
Knew Better / Forever Boy,112971114,23240
Last Christmas,325719219,17383
Leave Me Lonely,123865789,27688
Let Me Love You,530740152,340159
Love Is Everything,33312167,1522
Love Me Harder,1294096797,1222960
Love Me Harder - A Cappella,250523,474
Love Me Harder - Alex Ghenea Remix,555305,69
Love Me Harder - Gregor Salto Amsterdam Mix,120347,13
Love Me Harder - Instrumental,236835,1009
Lovin' It,44224581,9398
MONOPOLY (with Victoria Monét),202239609,22598
Moonlight,255319798,69175
My Everything,217789735,71863
NASA,344539339,52254
Nobody (with Chaka Khan),10058130,1592
Not Just On Christmas,40815592,2118
